readname	chr	start	end
SRR10612065.4564259	chrX	152034339	152034734
SRR10612065.4564298	chr2	170462270	170471559
SRR10612065.4564299	chr15	38794518	38795504
SRR10612065.4564328	chr3	42224930	42225227
SRR10612065.4564330	chr2	77615016	77615247
SRR10612065.4564418	chr1	8601332	8617517
SRR10612065.4564634	chr1	89318792	89319030
SRR10612065.4564687	chr2	230356616	230359757
SRR10612065.4564696	chr6	31610748	31611692
SRR10612065.4564734	chr2	230356616	230359758
SRR10612065.4564757	chr5	143708745	143708899
SRR10612065.4564839	chr12	70964896	70965053
SRR10612065.4564934	chr17	1838405	1838518
SRR10612065.4564942	chr16	53913780	53922792
SRR10612065.4564952	chr19	36359623	36360613
SRR10612065.4564955	chr14	50320409	50329400
SRR10612065.4564956	chr19	34892016	34892127
SRR10612065.4564972	chr5	63663232	63663325
SRR10612065.4564975	chr4	77926875	77933029
SRR10612065.4564978	chr14	20811268	20811404
SRR10612065.4564987	chr12	120158311	120159148
SRR10612065.4565030	chr10	86177523	86185650
SRR10612065.4565206	chr14	20811246	20811401
SRR10612065.4565270	chr6	111213965	111214809
SRR10612065.4565327	chr2	230356616	230359758
SRR10612065.4565395	chr2	55870292	55873621
SRR10612065.4565452	chr14	50320494	50329547
SRR10612065.4565467	chr17	71080375	71080470
SRR10612065.4565470	chr3	129557768	129557883
SRR10612065.4565489	chr17	62908355	62908487
SRR10612065.4565492	chr1	203397211	203397444
SRR10612065.4565580	chr14	20811283	20811498
SRR10612065.4565605	chr8	17521743	17521961
SRR10612065.4565654	chr12	75439283	75439492
SRR10612065.4565663	chr22	31365548	31365899
SRR10612065.4565674	chr14	50320493	50329547
SRR10612065.4565686	chr10	76602356	76603238
SRR10612065.4565706	chr21	46502013	46502211
SRR10612065.4565726	chr21	38480690	38511014
SRR10612065.4565935	chr14	50320494	50329547
SRR10612065.4565960	chr10	96176018	96176266
SRR10612065.4566009	chr4	62163543	62163829
SRR10612065.4566048	chr15	30188385	30190448
SRR10612065.4566364	chr1	235713426	235713695
SRR10612065.4566395	chr9	136277418	136277985
SRR10612065.4566502	chr14	20811266	20811427
SRR10612065.4566520	chr14	50320494	50329541
SRR10612065.4566604	chr2	230356616	230356750
SRR10612065.4566741	chr7	129474756	129479091
SRR10612065.4566819	chr16	74506263	74508531
SRR10612065.4566846	chr19	579517	579746
SRR10612065.4566893	chr12	116659411	116659616
SRR10612065.4566905	chr11	113935686	113935980
SRR10612065.4566998	chr14	21935519	21935865
SRR10612065.4567034	chr12	111170818	111171019
SRR10612065.4567049	chr3	124449460	124454046
SRR10612065.4567113	chr17	74444045	74444285
SRR10612065.4567134	chr14	50320494	50329547
SRR10612065.4567154	chr19	14279233	14279358
SRR10612065.4567185	chr14	50320476	50329539
SRR10612065.4567233	chr2	230356641	230356747
SRR10612065.4567323	chr4	148785998	148787929
SRR10612065.4567426	chr1	58008923	58009282
SRR10612065.4567432	chr6	99936635	99951704
SRR10612065.4567698	chr17	40993845	40993969
SRR10612065.4567718	chr14	20811264	20811455
SRR10612065.4567760	chr7	4825974	4827312
SRR10612065.4567811	chr1	110561202	110561721
SRR10612065.4567817	chr11	66407169	66407595
SRR10612065.4567918	chr14	20811393	20811560
SRR10612065.4567923	chr10	116975451	117093929
SRR10612065.4567942	chr22	39262730	39263204
SRR10612065.4567949	chr10	116879957	116881560
SRR10612065.4568000	chr15	51757767	51758509
SRR10612065.4568012	chr5	122130959	122139308
SRR10612065.4568055	chr4	159772524	159780381
SRR10612065.4568094	chr5	110693885	110694037
SRR10612065.4568116	chr19	51021943	51022340
SRR10612065.4568155	chr1	247319880	247320356
SRR10612065.4568186	chr2	149200681	149200952
SRR10612065.4568286	chr2	65770479	65770683
SRR10612065.4568371	chr13	99061628	99061778
SRR10612065.4568443	chr1	160208745	160209256
SRR10612065.4568449	chr7	66118374	66204923
SRR10612065.4568551	chr7	45621452	45621576
SRR10612065.4568615	chr11	108076971	108077134
SRR10612065.4568623	chr12	96717725	96728645
SRR10612065.4568682	chr2	230356616	230359758
SRR10612065.4568693	chr19	55814168	55814776
SRR10612065.4568717	chr14	20811230	20811446
SRR10612065.4568755	chr22	40561019	40561285
SRR10612065.4568821	chr11	78882098	78882219
SRR10612065.4568847	chr2	77614993	77615228
SRR10612065.4568862	chr14	20811239	20811338
SRR10612065.4568922	chr22	19707359	19707925
SRR10612065.4569003	chr1	52538796	52539675
SRR10612065.4569248	chr14	50320493	50329547
SRR10612065.4569253	chr3	176744159	176750926
SRR10612065.4569273	chr13	33835798	33835947
SRR10612065.4569296	chr2	230356619	230356734
SRR10612065.4569390	chr3	47651585	47651788
SRR10612065.4569620	chr9	86294690	86301070
SRR10612065.4569703	chr15	43909922	44009449
SRR10612065.4569795	chr7	99944755	99944929
SRR10612065.4569801	chr14	20803473	20811474
SRR10612065.4569820	chr14	50320461	50329547
SRR10612065.4569938	chr16	19639957	19644494
SRR10612065.4569981	chr14	20811283	20811450
SRR10612065.4570076	chr14	50320542	50329547
SRR10612065.4570095	chr14	20811265	20811446
SRR10612065.4570194	chr7	100806988	100807390
SRR10612065.4570198	chr6	159004981	159006415
SRR10612065.4570215	chr10	73517862	73518053
SRR10612065.4570254	chr2	230356616	230356750
SRR10612065.4570327	chr14	50320445	50329547
SRR10612065.4570340	chr2	230356616	230359759
SRR10612065.4570416	chr2	230356616	230359758
SRR10612065.4570427	chr3	17446368	17448020
SRR10612065.4570487	chr1	224582189	224582363
SRR10612065.4570600	chr14	20811242	20811366
SRR10612065.4570611	chr16	69362919	69363038
SRR10612065.4570677	chr6	147684991	147685294
SRR10612065.4570741	chr2	72945385	72958313
SRR10612065.4570745	chr2	230356616	230359758
SRR10612065.4570778	chr5	52868743	52877099
SRR10612065.4570790	chr2	230356645	230356750
SRR10612065.4570845	chr6	28351962	28352149
SRR10612065.4570909	chr14	20811246	20811426
SRR10612065.4571077	chr22	39745999	39777769
SRR10612065.4571086	chr14	50320401	50329455
SRR10612065.4571139	chr9	17602951	17603197
SRR10612065.4571151	chr2	230356620	230356732
SRR10612065.4571210	chr14	20811283	20811381
SRR10612065.4571270	chr14	50320433	50329561
SRR10612065.4571306	chr5	132111181	132111348
SRR10612065.4571326	chr14	61366830	61367179
SRR10612065.4571399	chr14	50320533	50329547
SRR10612065.4571406	chr8	131187403	131187529
SRR10612065.4571483	chr8	54682181	54684723
SRR10612065.4571547	chr18	12506547	12535577
SRR10612065.4571556	chr10	134973914	134974067
SRR10612065.4571622	chr15	68434284	68438245
SRR10612065.4571672	chr14	20811230	20811446
SRR10612065.4571758	chr2	230356616	230359757
SRR10612065.4571920	chr6	118376017	118376220
SRR10612065.4571978	chr5	54993742	55000160
SRR10612065.4572074	chr2	37073657	37074098
SRR10612065.4572117	chr3	17446375	17470014
SRR10612065.4572149	chr14	50320494	50329547
SRR10612065.4572165	chr14	20811230	20811463
SRR10612065.4572183	chr13	102503523	102503683
SRR10612065.4572199	chr3	49898930	49899238
SRR10612065.4572209	chr9	33038708	33039179
SRR10612065.4572246	chr10	10834097	10834538
SRR10612065.4572267	chr12	124156049	124163757
SRR10612065.4572275	chr2	230356616	230359758
SRR10612065.4572334	chr22	18975563	18975677
SRR10612065.4572368	chr12	41889676	41889824
SRR10612065.4572375	chr14	50320359	50329373
SRR10612065.4572469	chr17	1019705	1019816
SRR10612065.4572617	chr2	230356616	230359757
SRR10612065.4572718	chr18	74576481	74576829
SRR10612065.4572839	chr2	230356616	230359748
SRR10612065.4572850	chr16	23672490	23677049
SRR10612065.4572922	chr12	121589290	121589478
SRR10612065.4572954	chr1	12268063	12268351
SRR10612065.4572957	chr9	68155985	68156104
SRR10612065.4572989	chr1	112307411	112307670
SRR10612065.4573025	chr17	33326324	33328321
SRR10612065.4573058	chr14	50320439	50329547
SRR10612065.4573260	chr1	155408118	155429689
SRR10612065.4573381	chr10	99519347	99519596
SRR10612065.4573412	chr5	32080705	32080962
SRR10612065.4573477	chr14	50320393	50329390
SRR10612065.4573506	chr13	110436328	110436979
SRR10612065.4573520	chr6	75963521	75963727
SRR10612065.4573636	chr10	7839010	7844817
SRR10612065.4573681	chr5	149514358	149514458
SRR10612065.4573682	chr9	125882859	125883144
SRR10612065.4573693	chr14	50320353	50329428
SRR10612065.4573946	chr19	20842004	20963032
SRR10612065.4574057	chr14	103498751	103498999
SRR10612065.4574160	chr4	114375607	114375828
SRR10612065.4574163	chr3	124453943	124456726
SRR10612065.4574171	chr3	50305901	50305992
SRR10612065.4574242	chr4	144754407	144875575
SRR10612065.4574336	chr9	3464987	3465380
SRR10612065.4574411	chr22	39215182	39215301
SRR10612065.4574422	chr14	50320494	50329547
SRR10612065.4574470	chrX	73492935	73493170
SRR10612065.4574634	chr14	50320484	50329568
SRR10612065.4574808	chr18	42338579	42338826
SRR10612065.4574810	chr2	230356616	230359757
SRR10612065.4574820	chr2	230356616	230359758
SRR10612065.4574838	chr14	50320388	50329556
SRR10612065.4574839	chr14	50320333	50329387
SRR10612065.4574880	chr11	67191922	67192063
SRR10612065.4574922	chr19	10754254	10754612
SRR10612065.4575017	chr2	230356616	230359748
SRR10612065.4575100	chr2	230356620	230356729
SRR10612065.4575210	chr3	4699802	4699914
SRR10612065.4575217	chr2	162813545	162820713
SRR10612065.4575224	chr6	87925619	87928449
SRR10612065.4575241	chr17	49091631	49124832
SRR10612065.4575298	chr3	189223267	189284689
SRR10612065.4575472	chr11	85707889	85711753
SRR10612065.4575480	chr10	87809860	87810183
SRR10612065.4575582	chr8	48309132	48320523
SRR10612065.4575584	chrX	153580949	153589730
SRR10612065.4575630	chr14	50320494	50329547
SRR10612065.4575675	chr14	20811244	20811356
SRR10612065.4575690	chr14	20811283	20811453
SRR10612065.4575700	chr16	56466583	56468742
SRR10612065.4575824	chr6	29572271	29572692
SRR10612065.4575836	chrX	139865573	139865923
SRR10612065.4575920	chr2	153590061	153590405
SRR10612065.4575960	chr10	74916049	74923551
SRR10612065.4576072	chr14	50320401	50329547
SRR10612065.4576111	chr14	50320453	50329574
SRR10612065.4576255	chr5	102600744	102600942
SRR10612065.4576266	chr14	50320493	50329547
SRR10612065.4576426	chr17	20108431	20108701
SRR10612065.4576448	chr7	82544516	82544783
SRR10612065.4576503	chr14	50320408	50329428
SRR10612065.4576745	chr3	76442960	76443066
SRR10612065.4576817	chr14	50320428	50329463
SRR10612065.4576914	chr3	55733451	55768891
SRR10612065.4576921	chr11	118036614	118036783
SRR10612065.4576950	chr6	107824874	107824999
SRR10612065.4576985	chr1	2040106	2040309
SRR10612065.4576988	chr1	149881421	149882228
SRR10612065.4577011	chr22	51042581	51043352
SRR10612065.4577026	chr2	230356616	230359758
SRR10612065.4577032	chr10	117026273	117026454
SRR10612065.4577266	chr14	20811283	20811450
SRR10612065.4577374	chrX	100746341	100746737
SRR10612065.4577390	chr18	42125716	42125823
SRR10612065.4577407	chr16	4861710	4862105
SRR10612065.4577461	chr18	13645492	13645632
SRR10612065.4577551	chr3	12225214	12225641
SRR10612065.4577657	chr15	86303188	86303294
SRR10612065.4577797	chr14	50320373	50392610
SRR10612065.4577856	chr3	105412338	105423017
SRR10612065.4577941	chr12	2554874	2554957
SRR10612065.4577994	chr8	53223086	53223311
SRR10612065.4578026	chr20	36531802	36560183
SRR10612065.4578043	chr21	38132058	38137464
SRR10612065.4578059	chr11	57081048	57081287
SRR10612065.4578065	chr16	30078881	30080167
SRR10612065.4578082	chr7	2769436	2769782
SRR10612065.4578208	chr1	144902938	144903197
SRR10612065.4578260	chr13	99736953	99737044
SRR10612065.4578413	chr1	46770339	46771043
SRR10612065.4578464	chr11	61341843	61342057
SRR10612065.4578510	chr14	20811234	20811441
SRR10612065.4578613	chr16	6165832	6166126
SRR10612065.4578617	chr20	24454706	24454888
SRR10612065.4578797	chr14	50320407	50329428
SRR10612065.4578835	chr2	230356616	230359758
SRR10612065.4578995	chr15	79059195	79061362
SRR10612065.4579018	chr5	78118914	78119114
SRR10612065.4579019	chr20	3146830	3146937
SRR10612065.4579082	chr12	70774536	70779186
SRR10612065.4579232	chr2	207002719	207002844
SRR10612065.4579340	chrX	53588813	53589129
SRR10612065.4579391	chr3	77465645	77465782
SRR10612065.4579533	chr1	97802849	97803002
SRR10612065.4579576	chr22	18480165	18480317
SRR10612065.4579598	chr20	328347	328597
SRR10612065.4579606	chr14	50320499	50329529
SRR10612065.4579675	chr14	50320493	50329547
SRR10612065.4579841	chr3	183368401	183368602
SRR10612065.4579866	chrX	154645236	154649224
SRR10612065.4579957	chr7	45621488	45621568
SRR10612065.4579985	chr1	17337543	17337677
SRR10612065.4580031	chr14	50320494	50329547
SRR10612065.4580048	chr2	230356615	230356733
SRR10612065.4580092	chr9	3288134	3288225
SRR10612065.4580155	chr16	18434241	18474459
SRR10612065.4580181	chr14	50320521	50329567
SRR10612065.4580268	chr2	80341807	80341961
SRR10612065.4580458	chr14	20811247	20811435
SRR10612065.4580488	chr2	220308435	220308562
SRR10612065.4580563	chr12	123844388	123844514
SRR10612065.4580572	chr1	160090129	160090450
SRR10612065.4580593	chr14	50320494	50329547
SRR10612065.4580772	chr2	230356650	230356750
SRR10612065.4580778	chr9	6880011	6893246
SRR10612065.4580780	chr8	116560456	116560592
SRR10612065.4580791	chr14	50320455	50329489
SRR10612065.4580806	chr1	8601331	8617523
SRR10612065.4581053	chr14	69356980	69360442
SRR10612065.4581074	chr14	50320393	50329553
SRR10612065.4581202	chr1	235586539	235586712
SRR10612065.4581269	chr1	55337063	55337163
SRR10612065.4581341	chr10	97721618	97733790
SRR10612065.4581452	chr19	42482784	42485919
SRR10612065.4581535	chr14	31598321	31598535
SRR10612065.4581637	chr6	26204983	26205158
SRR10612065.4581730	chr17	36882032	36886949
SRR10612065.4581825	chr7	43180731	43181135
SRR10612065.4581841	chr22	28692186	28693842
SRR10612065.4581955	chr1	121484385	121485211
SRR10612065.4582048	chr20	6898083	6898215
SRR10612065.4582161	chr2	230356619	230356716
SRR10612065.4582203	chr2	172782068	172809484
SRR10612065.4582223	chr9	86300950	86301072
SRR10612065.4582292	chr6	161649754	161650629
SRR10612065.4582340	chr14	50320460	50329422
SRR10612065.4582362	chrX	110864559	110864701
SRR10612065.4582406	chr2	230356635	230356747
SRR10612065.4582511	chr2	230356616	230359758
SRR10612065.4582523	chr2	230356616	230359758
SRR10612065.4582665	chr17	56081314	56082080
SRR10612065.4582681	chr14	50320503	50329539
SRR10612065.4582759	chr20	62724163	62729781
SRR10612065.4582835	chr2	230356616	230359758
SRR10612065.4582870	chr14	50320374	50329428
SRR10612065.4582925	chr12	107236365	107245372
SRR10612065.4582926	chr15	75863164	75863342
SRR10612065.4582938	chr1	160183360	160183468
SRR10612065.4582946	chr2	230356616	230359758
SRR10612065.4583072	chr6	33165697	33166161
SRR10612065.4583134	chr14	50320494	50329547
SRR10612065.4583339	chr7	77421069	77421207
SRR10612065.4583388	chr1	145359906	145365459
SRR10612065.4583505	chr2	230356619	230356713
SRR10612065.4583575	chr14	20811230	20811338
SRR10612065.4583619	chr8	31875359	31882365
SRR10612065.4583891	chr8	71512268	71520432
SRR10612065.4583936	chr11	110101969	110102122
SRR10612065.4583939	chr2	230356616	230359758
SRR10612065.4584073	chr16	57406443	57413666
SRR10612065.4584109	chr15	77684971	77685235
SRR10612065.4584131	chrX	103046974	103047108
SRR10612065.4584172	chr15	72855733	72864506
SRR10612065.4584196	chr7	19338948	19433061
SRR10612065.4584248	chr14	20811286	20811464
SRR10612065.4584261	chr2	230353186	230356750
SRR10612065.4584281	chr7	154143305	154143413
SRR10612065.4584284	chr6	170597334	170597436
SRR10612065.4584294	chr2	78502283	78502517
SRR10612065.4584295	chr18	71712044	71712392
SRR10612065.4584298	chr16	7437611	7438022
SRR10612065.4584418	chr14	105953437	105954377
SRR10612065.4584488	chr17	17643305	17643416
SRR10612065.4584489	chr12	2342192	2342562
SRR10612065.4584521	chr14	50320362	50329428
SRR10612065.4584667	chr2	230356616	230359758
SRR10612065.4584669	chr13	25745610	25745736
SRR10612065.4584696	chr14	20811336	20811556
SRR10612065.4584699	chr14	20811244	20811411
SRR10612065.4584717	chr10	81021357	81021583
SRR10612065.4584725	chr2	230356616	230359757
SRR10612065.4584792	chr17	46141549	46141636
SRR10612065.4584895	chr14	20811246	20811433
SRR10612065.4584948	chr19	38226075	38226268
SRR10612065.4584949	chr5	14359510	14364030
SRR10612065.4585071	chr11	63520021	63525734
SRR10612065.4585107	chr8	74463479	74463624
SRR10612065.4585132	chr7	65856657	65866553
SRR10612065.4585245	chr2	230356617	230359758
SRR10612065.4585285	chr14	20811244	20811336
SRR10612065.4585291	chr12	123983965	124008140
SRR10612065.4585297	chr14	50320417	50329514
SRR10612065.4585434	chr2	61760950	61761040
SRR10612065.4585479	chr14	50320341	50329428
SRR10612065.4585484	chr9	96086426	96128862
SRR10612065.4585615	chr2	230356616	230359758
SRR10612065.4585642	chr14	50320531	50329567
SRR10612065.4585670	chr7	65705480	65705829
SRR10612065.4585676	chr6	37961453	37961551
SRR10612065.4585705	chr19	30771654	30771803
SRR10612065.4585722	chr18	74728792	74728977
SRR10612065.4585736	chr3	141163361	141163520
SRR10612065.4585737	chr3	31617885	31641953
SRR10612065.4585838	chr14	74531916	74533482
SRR10612065.4585857	chr2	230356616	230359757
SRR10612065.4585936	chr14	20811247	20811446
SRR10612065.4585960	chr19	48255816	48255976
SRR10612065.4586023	chr2	39556127	39557043
SRR10612065.4586116	chr18	10539757	10540397
SRR10612065.4586334	chr1	26227474	26228069
SRR10612065.4586335	chr15	43909980	44009498
SRR10612065.4586349	chr5	73923604	73923842
SRR10612065.4586360	chr7	44664076	44664164
SRR10612065.4586541	chr4	2065524	2065712
SRR10612065.4586543	chr14	50320534	50329567
SRR10612065.4586598	chr2	220043218	220043315
SRR10612065.4586615	chr1	109779086	109779968
SRR10612065.4586631	chr12	99222953	99223119
SRR10612065.4586641	chr2	230356616	230359758
SRR10612065.4586679	chr2	230356616	230359758
SRR10612065.4586717	chr18	226644	226877
SRR10612065.4586837	chr11	132295435	132295568
SRR10612065.4586863	chr14	50320494	50329547
SRR10612065.4586875	chr12	100166704	100175872
SRR10612065.4587098	chr13	108363153	108363287
SRR10612065.4587117	chr6	30513204	30513304
SRR10612065.4587168	chr14	50320360	50329428
SRR10612065.4587185	chrX	107847786	107847868
SRR10612065.4587220	chr14	20811237	20811346
SRR10612065.4587229	chr14	50320488	50329546
SRR10612065.4587264	chr5	69499736	69521496
SRR10612065.4587418	chr8	90600157	90608730
SRR10612065.4587483	chr5	113740133	113740553
SRR10612065.4587566	chr14	50320505	50329500
SRR10612065.4587632	chr12	1017678	1017907
SRR10612065.4587640	chr19	55748303	55750984
SRR10612065.4587656	chr22	39083723	39084004
SRR10612065.4587671	chr2	230356616	230359759
SRR10612065.4587723	chr8	43025739	43027488
SRR10612065.4587729	chr14	20811230	20811352
SRR10612065.4587760	chr14	20811235	20811346
SRR10612065.4587786	chr3	139138307	139138633
SRR10612065.4587836	chr4	176555146	176555323
SRR10612065.4587858	chr14	50320358	50329380
SRR10612065.4587914	chr1	1534471	1534628
SRR10612065.4587921	chr2	230356619	230356742
SRR10612065.4587922	chr6	170794018	170797521
SRR10612065.4587980	chr4	47428289	47428435
SRR10612065.4588022	chr1	52734133	52769597
SRR10612065.4588038	chr1	95614251	95616977
SRR10612065.4588055	chr15	79178908	79179359
SRR10612065.4588073	chr7	32301709	32301883
SRR10612065.4588117	chr3	133543849	133544043
SRR10612065.4588170	chr14	100347703	100347790
SRR10612065.4588222	chr19	57967020	57967550
SRR10612065.4588302	chr1	99764700	99767359
SRR10612065.4588323	chr5	67890473	67890700
SRR10612065.4588391	chr22	49071871	49072066
SRR10612065.4588512	chr14	20811244	20811468
SRR10612065.4588564	chr2	106433728	106433853
SRR10612065.4588576	chr14	20811242	20811338
SRR10612065.4588580	chr5	59625609	59625782
SRR10612065.4588592	chr12	130007086	130015750
SRR10612065.4588705	chr21	45738364	45739344
SRR10612065.4588780	chr20	62271615	62272031
SRR10612065.4588784	chr22	51159130	51159561
SRR10612065.4588866	chr9	37424842	37426651
SRR10612065.4588909	chr6	152949471	152949664
SRR10612065.4588961	chr14	50320494	50329547
SRR10612065.4588998	chr16	17308549	17308717
SRR10612065.4589032	chr14	20811232	20811462
SRR10612065.4589048	chr2	230356616	230359757
SRR10612065.4589084	chr3	19984438	19984582
SRR10612065.4589213	chr3	176751988	176756155
SRR10612065.4589459	chr2	230356618	230356750
SRR10612065.4589511	chr14	50320388	50329554
SRR10612065.4589525	chr14	20811283	20811437
SRR10612065.4589670	chr5	154135510	154135662
SRR10612065.4589676	chr7	144225294	144225469
SRR10612065.4589726	chr2	230356616	230359758
SRR10612065.4589733	chr1	32385031	32385202
SRR10612065.4589801	chr21	10454177	10454294
SRR10612065.4589805	chr17	38240109	38243086
SRR10612065.4589896	chr2	230356615	230359758
SRR10612065.4589906	chr15	69548362	69548676
SRR10612065.4589988	chr17	56166512	56166664
SRR10612065.4590111	chr1	117935491	117935698
SRR10612065.4590114	chr16	10235606	10235836
SRR10612065.4590130	chr14	50320479	50329547
SRR10612065.4590282	chr2	230356646	230356747
SRR10612065.4590347	chr2	230356622	230356748
SRR10612065.4590456	chr11	17756928	17757082
SRR10612065.4590521	chr4	905460	905570
SRR10612065.4590539	chr14	50320494	50329547
SRR10612065.4590570	chr7	45621457	45621568
SRR10612065.4590614	chr7	45621383	45621568
SRR10612065.4590734	chr1	226821398	226821714
SRR10612065.4590751	chr11	64383441	64383635
SRR10612065.4590899	chr16	3542202	3542385
SRR10612065.4590992	chr12	93899832	93899978
SRR10612065.4591029	chr22	30969209	30969375
SRR10612065.4591208	chr14	50320416	50329414
SRR10612065.4591414	chr14	50320405	50329522
SRR10612065.4591467	chr13	77791974	77818086
SRR10612065.4591556	chr2	208625041	208625344
SRR10612065.4591575	chr2	50754819	50755012
SRR10612065.4591631	chr5	72876119	72876358
SRR10612065.4591634	chr7	90012295	90014285
SRR10612065.4591681	chr21	22393369	22393551
SRR10612065.4591829	chr14	50320420	50329426
SRR10612065.4591926	chr10	116930828	117059659
SRR10612065.4591978	chr15	56680669	56687032
SRR10612065.4591987	chr20	37150181	37150341
SRR10612065.4592000	chr13	53420611	53420754
SRR10612065.4592030	chr6	42046969	42047111
SRR10612065.4592032	chr3	85075419	85075704
SRR10612065.4592125	chr2	210594964	210595145
SRR10612065.4592177	chr12	83135380	83136110
SRR10612065.4592334	chr11	71723960	71724141
SRR10612065.4592438	chr6	73043366	73043538
SRR10612065.4592450	chr2	230356615	230356750
SRR10612065.4592500	chr1	32384886	32385179
SRR10612065.4592615	chr1	10400778	10400942
SRR10612065.4592743	chr1	233363000	233372705
SRR10612065.4592823	chr1	144866344	144866525
SRR10612065.4592903	chr14	20811230	20811344
SRR10612065.4593021	chr7	100284962	100285173
SRR10612065.4593059	chr8	123944488	123945328
SRR10612065.4593174	chr14	20811248	20811463
SRR10612065.4593254	chr2	230356616	230359758
SRR10612065.4593304	chr9	82278445	82278630
SRR10612065.4593309	chr1	167193614	167193741
SRR10612065.4593382	chr2	230356622	230356750
SRR10612065.4593436	chr9	68155951	68156080
SRR10612065.4593670	chr14	20811245	20811402
SRR10612065.4593675	chr2	216977792	216983882
SRR10612065.4593760	chr11	63526666	63526774
SRR10612065.4593780	chr16	75454404	75454670
SRR10612065.4593807	chr4	132757537	132757637
SRR10612065.4593828	chr21	17927727	17927913
SRR10612065.4593832	chr22	51043187	51043375
SRR10612065.4593925	chr2	230356646	230356747
SRR10612065.4593991	chr11	65272716	65272870
SRR10612065.4594188	chr1	205197675	205210750
SRR10612065.4594214	chr14	20811233	20811357
SRR10612065.4594229	chr8	20078482	20078839
SRR10612065.4594231	chr18	29496235	29522711
SRR10612065.4594362	chr14	50053524	50329428
SRR10612065.4594374	chr15	63044502	63053984
SRR10612065.4594380	chr2	230356619	230356722
SRR10612065.4594382	chr2	230356616	230359759
SRR10612065.4594396	chr2	230356618	230356730
SRR10612065.4594529	chr14	20811230	20811338
SRR10612065.4594532	chr14	20811237	20811517
SRR10612065.4594617	chr9	35753217	35753595
SRR10612065.4594716	chr2	20089383	20090254
SRR10612065.4594738	chr14	20811264	20811365
SRR10612065.4594751	chr14	50320516	50329529
SRR10612065.4594835	chr14	50320487	50329472
SRR10612065.4594919	chr2	229966501	229966633
SRR10612065.4594936	chr2	230356619	230356726
SRR10612065.4595002	chr12	65317547	65317939
SRR10612065.4595028	chr11	94501629	94532626
SRR10612065.4595067	chr1	53290294	53290571
SRR10612065.4595093	chr13	111862245	111870108
SRR10612065.4595133	chr19	39880138	39880803
SRR10612065.4595134	chr22	50944111	50944236
SRR10612065.4595158	chr9	43121640	43129919
SRR10612065.4595267	chr1	204525764	204525913
SRR10612065.4595278	chr1	168952555	168952713
SRR10612065.4595399	chr22	31991799	31991909
SRR10612065.4595408	chr6	16395333	16396200
SRR10612065.4595453	chr9	131008695	131009716
SRR10612065.4595507	chr6	42541565	42541656
SRR10612065.4595545	chr3	52926290	52926499
SRR10612065.4595641	chr2	230356616	230356726
SRR10612065.4595698	chr20	37547544	37547715
SRR10612065.4595785	chr14	50320395	50329527
SRR10612065.4595875	chr2	230356616	230359757
SRR10612065.4595926	chrX	103046958	103047081
SRR10612065.4595960	chr7	45621488	45621568
SRR10612065.4596054	chr4	169755297	169755461
SRR10612065.4596064	chr6	29631754	29631945
SRR10612065.4596099	chr9	38564274	38564466
SRR10612065.4596119	chr7	943771	944760
SRR10612065.4596126	chr2	220285580	220286091
SRR10612065.4596139	chr12	28458580	28544344
SRR10612065.4596188	chr2	230356625	230356733
SRR10612065.4596244	chr14	50320493	50329547
SRR10612065.4596251	chr9	68155972	68156088
SRR10612065.4596275	chr14	50320494	50329547
SRR10612065.4596315	chr11	62482976	62483355
SRR10612065.4596339	chr2	37217866	37227757
SRR10612065.4596399	chr9	131700606	131700800
SRR10612065.4596413	chr12	39726080	39726507
SRR10612065.4596453	chr9	42924346	42940946
SRR10612065.4596462	chr7	90460353	90460936
SRR10612065.4596552	chr13	67158265	67158737
SRR10612065.4596558	chr14	20811248	20811386
SRR10612065.4596590	chr9	8404610	8436677
SRR10612065.4596640	chr12	4409039	4409306
SRR10612065.4596668	chr14	20811305	20811427
SRR10612065.4596738	chr6	116600162	116600253
SRR10612065.4596937	chr18	74617258	74620373
SRR10612065.4597046	chr5	88062950	88063336
SRR10612065.4597084	chr14	50320445	50329547
SRR10612065.4597104	chr4	114120185	114153393
SRR10612065.4597131	chr14	20811265	20811403
SRR10612065.4597169	chr12	79842827	79843081
SRR10612065.4597265	chr2	129742182	129742371
SRR10612065.4597267	chr4	76451630	76451917
SRR10612065.4597341	chr14	20811283	20811442
SRR10612065.4597512	chr2	230723779	230724144
SRR10612065.4597551	chr8	74529610	74585421
SRR10612065.4597552	chr14	20811283	20811439
SRR10612065.4597553	chr14	93934011	93954101
SRR10612065.4597635	chr3	134079198	134080540
SRR10612065.4597702	chr1	144924943	144925139
SRR10612065.4597887	chr11	67192215	67192384
SRR10612065.4597895	chr4	176555977	176573105
SRR10612065.4597976	chr12	79387378	79387483
SRR10612065.4598074	chr10	87982246	87982341
SRR10612065.4598179	chr17	5286589	5286833
SRR10612065.4598215	chr8	145158870	145159016
SRR10612065.4598233	chr14	20811240	20811411
SRR10612065.4598256	chr6	109736144	109736338
SRR10612065.4598288	chr4	177070956	177073120
SRR10612065.4598322	chr15	23335604	23339030
SRR10612065.4598390	chr2	230356616	230359758
SRR10612065.4598639	chr2	39445526	39445647
SRR10612065.4598771	chr4	123850316	123855347
SRR10612065.4598802	chr16	29888714	29889748
SRR10612065.4598823	chr2	230356616	230359757
SRR10612065.4598869	chr8	131023210	131023338
SRR10612065.4598929	chr4	1805460	1806076
