readnames	chr	start	end	count
SRR10612066.6633162	chr5	65349233	65350778	1
SRR10612066.6633440	chr6	5261464	5261590	1
SRR10612066.6634753	chr18	46071526	46071609	1
SRR10612066.6636873	chr9	130579342	130579447	1
SRR10612066.6636916	chr14	100728684	100728771	1
SRR10612066.6638151	chr6	147524896	147524981	1
SRR10612066.6638163	chr8	138014024	138014164	1
SRR10612066.6638618	chr3	48098897	48254447	1
SRR10612066.6638888	chr12	9557549	9559683	1
SRR10612066.6638966	chr3	65369218	65376948	1
SRR10612066.6640010	chr1	182821401	182822495	1
SRR10612066.6640216	chr15	25812031	25812142	1
SRR10612066.6640727	chr15	83798151	83798280	1
SRR10612066.6640770	chr3	180866458	180866575	1
SRR10612066.6640814	chr2	114023339	114023491	1
SRR10612066.6641217	chr20	49551585	49551723	1
SRR10612066.6641391	chr15	83832751	83856378	1
SRR10612066.6641524	chr19	885769	885869	1
SRR10612066.6641588	chr16	8930513	8937641	1
SRR10612066.6641828	chr6	36867229	36867325	1
SRR10612066.6641830	chrX	102100804	102120026	1
SRR10612066.6641832	chr16	2024060	2024273	1
SRR10612066.6641853	chr2	196545087	196545190	1
SRR10612066.6642221	chr16	74302893	74305679	1
SRR10612066.6642515	chr11	114315301	114315444	1
SRR10612066.6642574	chr13	45108173	45110986	1
SRR10612066.6642928	chr2	196244095	196244233	1
SRR10612066.6642985	chr16	22245910	22246010	1
SRR10612066.6643032	chr12	9486577	9486702	1
SRR10612066.6643254	chr9	69178318	69187114	1
SRR10612066.6644708	chr1	203226566	203381688	1
SRR10612066.6644786	chr1	567417	567567	1
SRR10612066.6646900	chr9	3648060	3648408	1
SRR10612066.6647448	chr9	127982845	127982976	1
SRR10612066.6648884	chrY	28658064	28661855	1
SRR10612066.6649152	chr12	49854550	49888785	1
SRR10612066.6649239	chr20	36531785	36560070	1
SRR10612066.6649272	chr19	40317456	40318195	1
SRR10612066.6649284	chr2	113408679	113408851	1
SRR10612066.6649663	chr15	22840298	22841118	1
SRR10612066.6649864	chr12	120129443	120129558	1
SRR10612066.6650406	chr17	71086255	71086352	1
SRR10612066.6650407	chr21	34971502	34974605	1
SRR10612066.6651294	chr11	18346065	18346349	1
SRR10612066.6651318	chr17	18699112	18699227	1
SRR10612066.6651691	chr17	15979472	15979623	1
SRR10612066.6652033	chr21	30698381	30702013	1
SRR10612066.6653092	chr14	32931738	32988419	1
SRR10612066.6653186	chr17	11984756	11998944	1
SRR10612066.6653643	chr20	31812251	31812996	1
SRR10612066.6653782	chr19	6211198	6211295	1
SRR10612066.6654641	chr19	46362186	46362298	1
SRR10612066.6654893	chr20	32678388	32684530	1
SRR10612066.6656357	chr1	42975532	42975695	1
SRR10612066.6657058	chr9	84470574	84470737	1
SRR10612066.6657160	chr10	34692620	34692704	1
SRR10612066.6657177	chr16	3442234	3442436	1
SRR10612066.6657323	chr11	41584520	41584689	1
SRR10612066.6657459	chr17	40467609	40467731	1
SRR10612066.6658524	chr1	146046959	146412728	1
SRR10612066.6660383	chr13	22096751	22113488	1
SRR10612066.6660405	chr2	234702127	234702341	1
SRR10612066.6660477	chr4	38104688	38104768	1
SRR10612066.6660925	chr12	54744264	54744486	1
SRR10612066.6661150	chr3	78768806	78768892	1
SRR10612066.6661240	chr4	90652578	90652710	1
SRR10612066.6662362	chr17	46986129	46988227	1
SRR10612066.6663131	chr5	98870022	98870181	1
SRR10612066.6664734	chr1	11050033	11050178	1
SRR10612066.6664908	chr5	1622075	1622230	1
SRR10612066.6665241	chr2	185117859	185117992	1
SRR10612066.6665665	chr4	83758341	83758437	1
SRR10612066.6666469	chr15	84795238	84795323	1
SRR10612066.6667084	chr19	16344571	16344731	1
SRR10612066.6667890	chr22	43026915	43027002	1
SRR10612066.6667959	chr10	22029023	22030938	1
SRR10612066.6669408	chr14	91942193	91942804	1
SRR10612066.6669794	chr11	78189705	78204211	1
SRR10612066.6669819	chr8	40960552	40960633	1
SRR10612066.6669868	chr1	168032969	168034911	1
SRR10612066.6669884	chr19	43355782	43418049	1
SRR10612066.6671248	chr17	50436339	50436429	1
SRR10612066.6671298	chr3	5234263	5234535	1
SRR10612066.6671655	chr5	21367882	21368027	1
SRR10612066.6671837	chr20	34295039	34301018	1
SRR10612066.6671874	chr3	96336168	96336468	1
SRR10612066.6672852	chr3	8686021	8686163	1
SRR10612066.6673149	chr1	75592714	75611435	1
SRR10612066.6673399	chr19	14233751	14233857	1
SRR10612066.6673493	chrX	54044120	54048729	1
SRR10612066.6673726	chr2	98128136	98128232	1
SRR10612066.6673769	chr20	57570336	57570482	1
SRR10612066.6673798	chr5	1000064	1000194	1
SRR10612066.6674156	chr2	86443237	86443381	1
SRR10612066.6674703	chr17	45490138	45492290	1
SRR10612066.6675147	chr3	41923730	41937057	1
SRR10612066.6675223	chr14	105929521	105929870	1
SRR10612066.6675621	chr4	120374367	120374561	1
SRR10612066.6675660	chr7	3575379	3575494	1
SRR10612066.6675715	chr13	96636059	96642269	1
SRR10612066.6676225	chr16	67256794	67256904	1
SRR10612066.6676528	chr8	41622494	41622838	1
SRR10612066.6677017	chr4	110176241	110177934	1
SRR10612066.6677085	chr2	112725724	112755017	1
SRR10612066.6677128	chr17	4787686	4787817	1
SRR10612066.6677484	chr5	95193719	95193950	1
SRR10612066.6678717	chr11	45970967	45971811	1
SRR10612066.6678820	chr1	85904873	85905098	1
SRR10612066.6678889	chrX	53691634	53691720	1
SRR10612066.6678955	chr2	25963544	25963641	1
SRR10612066.6680366	chr1	213149555	213149817	1
SRR10612066.6681094	chr7	99129806	99130035	1
SRR10612066.6683017	chr2	7202399	7202865	1
SRR10612066.6683447	chr10	74093067	74093201	1
SRR10612066.6684507	chr14	75599391	75599581	1
SRR10612066.6685120	chr2	135686372	135686638	1
SRR10612066.6685168	chr14	90872255	90872394	1
SRR10612066.6685451	chr15	73049835	73051957	1
SRR10612066.6685700	chr8	82381829	82382074	1
SRR10612066.6686178	chr17	2041427	2041596	1
SRR10612066.6687039	chr12	10359703	10359914	1
SRR10612066.6687477	chr6	18551003	18551994	1
SRR10612066.6688238	chr1	52538557	52539776	1
SRR10612066.6689726	chr15	96711096	96711232	1
SRR10612066.6690215	chr11	128354893	128359207	1
SRR10612066.6690242	chr12	56651454	56651596	1
SRR10612066.6691426	chr5	89817756	89817891	1
SRR10612066.6691509	chr1	245022599	245023702	1
SRR10612066.6692504	chr8	99972451	99981239	1
SRR10612066.6692771	chr15	86144960	86145173	1
SRR10612066.6693607	chr6	147419923	147420056	1
SRR10612066.6693736	chr3	52457289	52460719	1
SRR10612066.6695500	chr1	36242944	36243096	1
SRR10612066.6695787	chr3	37116572	37125281	1
SRR10612066.6695824	chr15	89826188	89826598	1
SRR10612066.6696135	chr3	52382121	52382416	1
SRR10612066.6696459	chr3	127936843	127936977	1
SRR10612066.6696654	chr6	86693862	86693956	1
SRR10612066.6696918	chr8	103561979	103562084	1
SRR10612066.6696995	chr1	3761469	3761917	1
SRR10612066.6697338	chr14	102445735	102446124	1
SRR10612066.6697805	chr9	69453722	69469665	1
SRR10612066.6697892	chr3	196214281	196214393	1
SRR10612066.6698409	chr5	54325917	54326003	1
SRR10612066.6698445	chr5	137908928	137909196	1
SRR10612066.6698818	chr19	44068155	44068512	1
SRR10612066.6699291	chr1	51715631	51715819	1
SRR10612066.6699800	chr21	27362690	27362798	1
SRR10612066.6700790	chr3	51143726	51143920	1
SRR10612066.6701145	chr15	44858851	44858985	1
SRR10612066.6701329	chr4	54292039	54319231	1
SRR10612066.6702065	chr12	98813237	98813353	1
SRR10612066.6702365	chr16	32617297	32617387	1
SRR10612066.6702938	chr20	332747	332853	1
SRR10612066.6703043	chr11	121933845	121933930	1
SRR10612066.6704562	chr2	28498821	28499024	1
SRR10612066.6705943	chr5	148407794	148407914	1
SRR10612066.6706736	chr11	16774753	16774952	1
SRR10612066.6707585	chr16	48093765	48093906	1
SRR10612066.6708373	chr10	53120539	53120650	1
SRR10612066.6708629	chr5	54397173	54397305	1
SRR10612066.6709148	chr4	52729602	52765541	1
SRR10612066.6709418	chr6	36496525	36496911	1
SRR10612066.6709505	chr1	32375887	32388321	1
SRR10612066.6709717	chr4	109518084	109518174	1
SRR10612066.6711397	chr11	2992677	2993473	1
SRR10612066.6712783	chr2	149869660	149869749	1
SRR10612066.6712880	chr15	72264595	72264683	1
SRR10612066.6712996	chr2	218596148	218596275	1
SRR10612066.6714071	chr11	84810686	84810810	1
SRR10612066.6716178	chr15	50148076	50148259	1
SRR10612066.6716343	chr2	241503487	241503607	1
SRR10612066.6716382	chr2	220360849	220361117	1
SRR10612066.6716722	chr16	47292543	47347735	1
SRR10612066.6716815	chr22	41355301	41355418	1
SRR10612066.6717914	chr2	236689631	236689796	1
SRR10612066.6718340	chr7	67873045	67873891	1
SRR10612066.6719004	chr16	11892227	11892363	1
SRR10612066.6719963	chr4	76580355	76581034	1
SRR10612066.6720017	chr1	145227146	145227255	1
SRR10612066.6720068	chr14	91082095	91082268	1
SRR10612066.6720351	chr2	37501792	37505039	1
SRR10612066.6720588	chrY	28687128	28689981	1
SRR10612066.6721873	chr7	149257802	149257957	1
SRR10612066.6722459	chr12	133251139	133251357	1
SRR10612066.6723066	chr11	46644452	46646774	1
SRR10612066.6723187	chr4	148538927	148539051	1
SRR10612066.6723322	chr9	134039071	134039245	1
SRR10612066.6723787	chr5	131515115	131515214	1
SRR10612066.6724286	chr18	1763799	1763894	1
SRR10612066.6724644	chr15	97319487	97319586	1
SRR10612066.6724682	chr7	74305636	74306020	1
SRR10612066.6725009	chr2	61730892	61731021	1
SRR10612066.6725050	chr10	32761413	32806904	1
SRR10612066.6725638	chr10	65047654	65047756	1
SRR10612066.6726104	chr6	147684690	147684799	1
SRR10612066.6726264	chr2	52843281	52847735	1
SRR10612066.6726625	chr3	44286661	44296485	1
SRR10612066.6726896	chr20	8821230	8821333	1
SRR10612066.6729864	chr2	220047250	220047370	1
SRR10612066.6729886	chr11	10627667	10627792	1
SRR10612066.6730383	chr5	40830340	40830433	1
SRR10612066.6731053	chr10	1142124	1149542	1
SRR10612066.6733075	chr3	196098782	196098895	1
SRR10612066.6733205	chr5	74837807	74837887	1
SRR10612066.6733778	chr1	214567038	214571345	1
SRR10612066.6733903	chr14	91775587	91775734	1
SRR10612066.6734074	chr6	35656604	35656743	1
SRR10612066.6734332	chr7	118031077	118031247	1
SRR10612066.6734699	chr2	239594083	239594473	1
SRR10612066.6734990	chr1	10151184	10151299	1
SRR10612066.6735472	chr2	43993491	43993658	1
SRR10612066.6735501	chr7	97890092	97890210	1
SRR10612066.6735961	chr2	85228928	85229085	1
SRR10612066.6738077	chr6	10501225	10501356	1
SRR10612066.6738735	chr9	132246498	132246648	1
SRR10612066.6738814	chr18	44066775	44066892	1
SRR10612066.6739035	chr4	190341466	190346940	1
SRR10612066.6740373	chr3	194157823	194168739	1
SRR10612066.6741340	chr16	72783720	72784124	1
SRR10612066.6741998	chr5	110097128	110097252	1
SRR10612066.6742042	chr14	92472739	92474056	1
SRR10612066.6743888	chr8	12419456	12477695	1
SRR10612066.6744002	chrX	48650910	48650998	1
SRR10612066.6744842	chr19	43013533	43013650	1
SRR10612066.6745587	chr2	24033294	24042688	1
SRR10612066.6746575	chr14	23503955	23504098	1
SRR10612066.6746926	chr12	98838305	98838443	1
SRR10612066.6747184	chr17	59963892	59964000	1
SRR10612066.6747243	chr20	30729683	30732994	1
SRR10612066.6747856	chr22	23426563	23426701	1
SRR10612066.6748582	chr2	232592765	232592874	1
SRR10612066.6749507	chr7	140516126	140516225	1
SRR10612066.6749589	chr5	65321781	65324143	1
SRR10612066.6749593	chr12	46315914	46316845	1
SRR10612066.6749907	chr19	20027403	20408735	1
SRR10612066.6750280	chr11	65270940	65271050	1
SRR10612066.6750522	chr7	128300082	128300319	1
SRR10612066.6750797	chr1	33478166	33478530	1
SRR10612066.6751405	chr14	104011403	104011532	1
SRR10612066.6751957	chr5	73197022	73200221	1
SRR10612066.6752024	chr3	80608703	80608944	1
SRR10612066.6752464	chr15	55836846	55837031	1
SRR10612066.6752651	chr15	45366009	45366146	1
SRR10612066.6753931	chr12	110412456	110412595	1
SRR10612066.6754731	chr4	75951806	75951943	1
SRR10612066.6756042	chr10	48917151	48922255	1
SRR10612066.6756906	chr17	4175269	4175418	1
SRR10612066.6757200	chr12	117610664	117610844	1
SRR10612066.6757469	chr7	117119174	117119316	1
SRR10612066.6757678	chr14	71199914	71200061	1
SRR10612066.6757952	chr3	49095089	49095273	1
SRR10612066.6758059	chr18	60978139	60978221	1
SRR10612066.6758371	chr11	117223037	117223171	1
SRR10612066.6759685	chr21	37172998	37173149	1
SRR10612066.6759877	chr3	33184083	33184198	1
SRR10612066.6759988	chrX	85211597	85211701	1
SRR10612066.6760212	chr3	51422907	51423106	1
SRR10612066.6762082	chr10	21906041	21906136	1
SRR10612066.6762706	chr5	115639283	115735240	1
SRR10612066.6762948	chr1	220833753	220833860	1
SRR10612066.6763961	chr2	96467073	96482524	1
SRR10612066.6764797	chr1	173409602	173409701	1
SRR10612066.6764955	chr3	188022114	188022217	1
SRR10612066.6765415	chr8	22313928	22314166	1
SRR10612066.6766703	chr1	51048293	51049378	1
SRR10612066.6767460	chr12	49882993	49883174	1
SRR10612066.6767656	chr21	16386686	16386788	1
SRR10612066.6768342	chr8	141753354	141754868	1
SRR10612066.6768546	chr13	21553834	21557929	1
SRR10612066.6769148	chr6	24539428	24540370	1
SRR10612066.6769478	chrX	153549162	153549262	1
SRR10612066.6769522	chr8	28827763	28827892	1
SRR10612066.6771777	chr5	82400731	82400877	1
SRR10612066.6772130	chr2	58144439	58164126	1
SRR10612066.6772874	chr16	2752369	2752479	1
SRR10612066.6773667	chr16	24750894	24751100	1
SRR10612066.6773747	chr6	84894904	84895021	1
SRR10612066.6774294	chr5	118865704	118865836	1
SRR10612066.6776408	chr17	26498287	26498540	1
SRR10612066.6776714	chr9	138365469	138365733	1
SRR10612066.6777320	chr9	86395286	86399727	1
SRR10612066.6778446	chrX	53672263	53681077	1
SRR10612066.6779850	chr11	65072531	65072651	1
SRR10612066.6780102	chr13	31941207	31941412	1
SRR10612066.6780368	chr1	226475404	226485511	1
SRR10612066.6780819	chr15	41377729	41377835	1
SRR10612066.6781088	chr4	98737759	98738294	1
SRR10612066.6782467	chr8	21949991	21950196	1
SRR10612066.6783864	chr2	177525407	177525527	1
SRR10612066.6783869	chr7	148992956	148993126	1
SRR10612066.6784115	chr12	46111892	46111997	1
SRR10612066.6785665	chr12	31270273	31272701	1
SRR10612066.6785826	chr6	78300598	78300842	1
SRR10612066.6786087	chr14	23391629	23391765	1
SRR10612066.6786656	chr18	14278043	14326542	1
SRR10612066.6787505	chr15	43724818	43733767	1
SRR10612066.6788239	chr7	111671550	111671716	1
SRR10612066.6788646	chr10	92599413	92602687	1
SRR10612066.6789395	chr6	37430209	37430345	1
SRR10612066.6790171	chr16	11056397	11063127	1
SRR10612066.6790648	chr14	24755605	24755742	1
SRR10612066.6790701	chr15	72292207	72302790	1
SRR10612066.6791422	chr16	4491453	4492296	1
SRR10612066.6791497	chr2	95570476	95570582	1
SRR10612066.6791563	chr5	158047952	158048065	1
SRR10612066.6791715	chr6	86585983	86586085	1
SRR10612066.6791837	chr11	61081109	61081595	1
SRR10612066.6792871	chr11	6236754	6236978	1
SRR10612066.6793505	chr16	21490763	21490900	1
SRR10612066.6794621	chr11	64419529	64427818	1
SRR10612066.6794801	chr4	178392283	178392449	1
SRR10612066.6795214	chr15	85167877	85168007	1
SRR10612066.6795254	chr10	19067088	19067797	1
SRR10612066.6796630	chr3	162814178	162814289	1
SRR10612066.6797080	chr10	104103806	104103939	1
SRR10612066.6797647	chr10	35683587	35683867	1
SRR10612066.6799392	chr18	32954219	32954329	1
SRR10612066.6799458	chr3	47994027	48103883	1
SRR10612066.6800564	chr7	35006508	35013217	1
SRR10612066.6800644	chr5	60838180	60838341	1
SRR10612066.6800958	chr16	30100799	30101010	1
SRR10612066.6801147	chr5	87521603	87541598	1
SRR10612066.6803113	chrX	8218015	8218128	1
SRR10612066.6803727	chr12	48177470	48177583	1
SRR10612066.6804707	chr4	177632723	177648992	1
SRR10612066.6805184	chr3	50912148	50912297	1
SRR10612066.6805466	chr3	49274040	49274156	1
SRR10612066.6805609	chr18	68894806	68894984	1
SRR10612066.6806826	chr11	38897654	38897739	1
SRR10612066.6806979	chr1	155410940	155428095	1
SRR10612066.6807078	chr2	32750036	32750590	1
SRR10612066.6808064	chr8	65493964	65494044	1
SRR10612066.6808955	chr1	52838481	52838609	1
SRR10612066.6809544	chr2	55570824	55570924	1
SRR10612066.6809820	chr18	12155649	12155913	1
SRR10612066.6810012	chr6	139236544	139236703	1
SRR10612066.6810109	chr7	37277281	37277395	1
SRR10612066.6810533	chr10	96201650	96204296	1
SRR10612066.6810789	chr7	76903011	76903106	1
SRR10612066.6812079	chr22	33789600	33789700	1
SRR10612066.6812981	chr8	55632780	55638938	1
SRR10612066.6813494	chr6	37225656	37237391	1
SRR10612066.6814408	chr3	85864813	85995177	1
SRR10612066.6814788	chr18	14537947	14538198	1
SRR10612066.6815001	chr13	112550154	112550250	1
SRR10612066.6815095	chr1	17914036	17914140	1
SRR10612066.6815417	chr15	41535865	41555081	1
SRR10612066.6816076	chr16	47217417	47217561	1
SRR10612066.6816807	chr15	37062107	37062234	1
SRR10612066.6817288	chr2	58094544	58094641	1
SRR10612066.6818484	chr7	135613738	135613824	1
SRR10612066.6818764	chr18	14650381	14650628	1
SRR10612066.6818979	chr19	35164482	35164623	1
SRR10612066.6820273	chrX	118550820	118550908	1
SRR10612066.6820817	chr16	249060	258188	1
SRR10612066.6820899	chr19	1274547	1274666	1
SRR10612066.6821448	chr4	148552078	148555421	1
SRR10612066.6821984	chr12	128365473	128365557	1
SRR10612066.6822725	chr8	9627624	9627714	1
SRR10612066.6822880	chr2	103740407	103740490	1
SRR10612066.6823230	chr7	94034005	94034563	1
SRR10612066.6823815	chr12	51819279	51819417	1
SRR10612066.6824049	chr10	31165927	31273357	1
SRR10612066.6824467	chr11	13793871	13793973	1
SRR10612066.6825118	chr17	72745373	72758262	1
SRR10612066.6825321	chr22	43563376	43563473	1
SRR10612066.6825533	chr11	124209249	124209357	1
SRR10612066.6826310	chr21	14948188	14948336	1
SRR10612066.6826832	chr15	72855128	72855241	1
SRR10612066.6826909	chr7	158127108	158127407	1
SRR10612066.6826955	chr9	97490061	97490198	1
SRR10612066.6827155	chr10	90074099	90074398	1
SRR10612066.6828015	chr3	172820114	172820259	1
SRR10612066.6828182	chr15	83926278	83926371	1
SRR10612066.6828306	chr14	64213841	64214476	1
SRR10612066.6828509	chr20	39752435	39762247	1
SRR10612066.6829170	chr22	42606050	42606223	1
SRR10612066.6829533	chr3	50084148	50095996	1
SRR10612066.6830392	chr9	14268708	14268870	1
SRR10612066.6830659	chr20	117255	117584	1
SRR10612066.6831446	chr17	38272546	38294988	1
SRR10612066.6831561	chr4	40937133	40946963	1
SRR10612066.6831635	chr3	195690963	195691080	1
SRR10612066.6832106	chr1	51781916	51782074	1
SRR10612066.6832116	chr5	125656746	125656834	1
SRR10612066.6834722	chr10	118429969	118430091	1
SRR10612066.6834768	chr20	33867045	33867219	1
SRR10612066.6836037	chr19	19859013	19859114	1
SRR10612066.6836300	chr8	98287681	98287785	1
SRR10612066.6836414	chr8	118029618	118029756	1
SRR10612066.6837280	chr4	170398468	170400686	1
SRR10612066.6837807	chr5	175727826	175727971	1
SRR10612066.6837970	chr18	11491614	11491709	1
SRR10612066.6838116	chr14	62207745	62207866	1
SRR10612066.6838640	chr14	65003708	65003880	1
SRR10612066.6839148	chr20	25773154	25835136	1
SRR10612066.6839284	chr12	56374702	56374841	1
SRR10612066.6839371	chr19	2341584	2341792	1
SRR10612066.6839908	chr13	33285169	33285710	1
SRR10612066.6839984	chr2	71650980	71651100	1
SRR10612066.6840901	chr3	137766204	137766365	1
SRR10612066.6842329	chr6	52930463	52935893	1
SRR10612066.6843144	chr8	9413838	9413984	1
SRR10612066.6843434	chr1	76476435	76477115	1
SRR10612066.6843691	chr11	58331657	58338127	1
SRR10612066.6843728	chr5	149406654	149406845	1
SRR10612066.6844507	chr1	60556514	60556658	1
SRR10612066.6845233	chr2	241395213	241395527	1
SRR10612066.6845558	chr3	4317428	4317689	1
SRR10612066.6845643	chr18	5428341	5433501	1
SRR10612066.6846631	chr9	75568087	75568203	1
SRR10612066.6846706	chr9	67920378	67920479	1
SRR10612066.6846730	chr19	10334361	10334552	1
SRR10612066.6847496	chr1	245755974	245756136	1
SRR10612066.6847567	chr13	86432861	86432956	1
SRR10612066.6847613	chr19	40011181	40011298	1
SRR10612066.6847665	chr2	27277998	27278799	1
SRR10612066.6847888	chr2	11589241	11589372	1
SRR10612066.6847965	chr7	131148036	131149097	1
SRR10612066.6848055	chr18	18964185	18964367	1
SRR10612066.6848264	chr12	82058320	82060089	1
SRR10612066.6848560	chr10	81149352	81149479	1
SRR10612066.6848793	chr13	30075852	30075944	1
SRR10612066.6849510	chr12	75685530	75706695	1
SRR10612066.6850258	chr6	165086022	165086119	1
SRR10612066.6850376	chr12	133373005	133373124	1
SRR10612066.6850694	chr2	219338453	219338609	1
SRR10612066.6851077	chr14	79327082	79336063	1
SRR10612066.6851316	chr10	13679008	13679120	1
SRR10612066.6852104	chr10	37554579	37554789	1
SRR10612066.6852225	chr14	72198506	72198601	1
SRR10612066.6852854	chr9	107513341	107528786	1
SRR10612066.6855207	chr5	1620841	1622003	1
SRR10612066.6855248	chr8	123965241	123965338	1
SRR10612066.6856119	chr17	15762054	15767402	1
SRR10612066.6856269	chr8	42819555	42821653	1
SRR10612066.6856510	chr10	76111909	76112068	1
SRR10612066.6857111	chr6	32297193	32297327	1
SRR10612066.6857621	chr4	167767710	167767799	1
SRR10612066.6858374	chr12	48173452	48173622	1
SRR10612066.6858539	chr20	47896708	47896907	1
SRR10612066.6859854	chr7	162932	163044	1
SRR10612066.6860156	chr7	144247708	144247809	1
SRR10612066.6860245	chr1	232854894	233050101	1
SRR10612066.6860437	chr15	24360044	24689686	1
SRR10612066.6861423	chr20	60097058	60097198	1
SRR10612066.6861533	chr11	33728769	33728878	1
SRR10612066.6861749	chr16	47319251	47319368	1
SRR10612066.6862288	chr20	51808389	51808506	1
SRR10612066.6862596	chr3	172747298	172747451	1
SRR10612066.6862731	chr21	17181791	17182014	1
SRR10612066.6862886	chr10	54040648	54048526	1
SRR10612066.6863412	chr3	126138479	126138593	1
SRR10612066.6863604	chr15	60836277	60836383	1
SRR10612066.6863681	chr15	41339606	41346215	1
SRR10612066.6863859	chr1	152857063	152857186	1
SRR10612066.6865152	chr17	62781369	62781471	1
SRR10612066.6865713	chr6	18197466	18197788	1
SRR10612066.6866065	chr13	95860118	95861748	1
SRR10612066.6866428	chr6	31611858	31611955	1
SRR10612066.6866686	chr20	47570126	47570228	1
SRR10612066.6866749	chr1	16049641	16049752	1
SRR10612066.6867256	chr15	63353066	63353441	1
SRR10612066.6867400	chr10	35321365	35324218	1
SRR10612066.6868272	chr13	76262159	76262335	1
SRR10612066.6868342	chr1	33417695	33417841	1
SRR10612066.6868862	chr9	84531437	84546602	1
SRR10612066.6868976	chr5	98783405	98783526	1
SRR10612066.6869664	chr8	95386133	95386344	1
SRR10612066.6870349	chr2	158373513	158424854	1
SRR10612066.6870946	chr22	36205839	36205986	1
SRR10612066.6871051	chr12	104796890	104797063	1
SRR10612066.6871611	chr9	86066760	86066912	1
SRR10612066.6871780	chr5	8770066	8770283	1
SRR10612066.6871850	chr6	10695282	10697701	1
SRR10612066.6873025	chr11	93462863	93462959	1
SRR10612066.6873523	chr16	11065039	11066878	1
SRR10612066.6873823	chr17	5049441	5050456	1
SRR10612066.6873937	chr5	81089257	81089389	1
SRR10612066.6874333	chr18	23730499	23738210	1
SRR10612066.6874429	chr17	27909716	27909973	1
SRR10612066.6874574	chr18	74097578	74097736	1
SRR10612066.6874990	chr21	10951391	10959776	1
SRR10612066.6877926	chr8	74585462	74601018	1
SRR10612066.6877965	chr10	93617180	93617285	1
SRR10612066.6879421	chr7	5513868	5514053	1
SRR10612066.6879667	chr9	139724560	139724689	1
SRR10612066.6880543	chr13	52886625	52890385	1
SRR10612066.6880605	chr16	6047994	6048148	1
SRR10612066.6880727	chr11	119372271	119372361	1
SRR10612066.6880736	chr3	195435617	195435712	1
SRR10612066.6880765	chr1	91763947	91764186	1
SRR10612066.6880913	chr2	153000422	153003824	1
SRR10612066.6880981	chr17	36353600	36353765	1
SRR10612066.6881958	chr8	98289885	98289972	1
SRR10612066.6881976	chr8	104486611	104486747	1
SRR10612066.6881992	chr15	40462793	40462888	1
SRR10612066.6882199	chr3	57131285	57131408	1
SRR10612066.6883011	chr17	1419750	1419919	1
SRR10612066.6883074	chr4	85927218	85927316	1
SRR10612066.6884471	chr12	44750221	44750373	1
SRR10612066.6886271	chr11	39306375	39306476	1
SRR10612066.6887116	chr2	152911175	152911316	1
SRR10612066.6887189	chr9	101601696	101601789	1
SRR10612066.6888039	chr15	88779846	88779943	1
SRR10612066.6888447	chr10	103689584	103689747	1
SRR10612066.6888699	chr13	21956040	21957150	1
SRR10612066.6889233	chr2	131261061	131377700	1
SRR10612066.6889560	chr2	214174790	214239772	1
SRR10612066.6889729	chr1	167921036	167944192	1
SRR10612066.6889822	chr15	25583108	25583234	1
SRR10612066.6889832	chr1	220307254	220307412	1
SRR10612066.6890484	chr22	37762340	37762472	1
SRR10612066.6890791	chr10	93732267	93732446	1
SRR10612066.6890993	chr2	8960997	8961144	1
SRR10612066.6892861	chr9	39271055	39271940	1
SRR10612066.6893491	chr12	9511784	9511974	1
SRR10612066.6893602	chr7	40647151	40647291	1
SRR10612066.6894308	chr9	126661475	126661588	1
SRR10612066.6894418	chr1	180031355	180034408	1
SRR10612066.6894426	chr16	71748579	71748705	1
SRR10612066.6895024	chr8	141712679	141712765	1
SRR10612066.6895556	chr6	157372671	157372784	1
SRR10612066.6897436	chr1	46866913	46867041	1
SRR10612066.6898164	chr2	198110622	198110725	1
SRR10612066.6898622	chr2	40583991	40584117	1
SRR10612066.6898646	chr14	96780248	96780367	1
SRR10612066.6898827	chr1	41484940	41485062	1
SRR10612066.6899479	chr11	111529072	111529168	1
SRR10612066.6901618	chr11	3746333	3746449	1
SRR10612066.6901835	chr3	111824197	111824366	1
SRR10612066.6901934	chr2	21075088	21110827	1
SRR10612066.6902391	chr11	128076598	128076734	1
SRR10612066.6904588	chr17	69000569	69044035	1
SRR10612066.6904685	chr18	33722244	33739976	1
SRR10612066.6905409	chr20	55849112	55849696	1
SRR10612066.6905508	chr2	197766829	197766927	1
SRR10612066.6905793	chrX	48367401	48368226	1
SRR10612066.6906002	chr2	109381524	109382239	1
SRR10612066.6907256	chr7	27127175	27127350	1
SRR10612066.6907360	chr5	8772106	8772207	1
SRR10612066.6908094	chr7	74928844	74978012	1
SRR10612066.6908756	chr3	153900882	153901282	1
SRR10612066.6908958	chr10	4962695	5030348	1
SRR10612066.6909640	chr14	88614635	88614776	1
SRR10612066.6910337	chr5	14778911	14779017	1
SRR10612066.6910736	chr1	85011317	85011415	1
SRR10612066.6911124	chr2	100021011	100021102	1
SRR10612066.6911331	chr16	81408043	81408186	1
SRR10612066.6912449	chr14	81124445	81124564	1
SRR10612066.6912541	chr5	134076859	134077057	1
SRR10612066.6912786	chr1	93100361	93100509	1
SRR10612066.6913596	chr19	2430501	2430636	1
SRR10612066.6914201	chr10	28830582	28830678	1
SRR10612066.6914811	chr7	74922411	74950492	1
SRR10612066.6914935	chr5	96270937	96271030	1
SRR10612066.6916543	chr12	69107708	69109427	1
SRR10612066.6916653	chr5	77745102	77745222	1
