readname	chr	start	end
SRR10612066.5470815	chr2	72945235	72945430
SRR10612066.5470824	chr2	100083645	100084306
SRR10612066.5470857	chr13	101316480	101322673
SRR10612066.5470909	chr3	191491413	191491628
SRR10612066.5470962	chr1	117784540	117784722
SRR10612066.5470974	chr2	33161155	33161349
SRR10612066.5471011	chr5	177633738	177633847
SRR10612066.5471032	chr9	43791042	43791225
SRR10612066.5471110	chr3	182879611	182879781
SRR10612066.5471115	chr15	79418023	79418259
SRR10612066.5471161	chr1	120602701	120602819
SRR10612066.5471183	chr2	198621240	198631279
SRR10612066.5471231	chr5	70498080	70516267
SRR10612066.5471243	chr4	132750050	132751738
SRR10612066.5471267	chr17	29496910	29509683
SRR10612066.5471369	chr16	15602617	15602731
SRR10612066.5471488	chr12	7548761	7586132
SRR10612066.5471554	chr12	94154280	94154590
SRR10612066.5471579	chr11	50101895	50294758
SRR10612066.5471612	chr19	21372542	21372685
SRR10612066.5471614	chr8	9634778	9634892
SRR10612066.5471662	chr5	69499713	69521455
SRR10612066.5471686	chr15	41492955	41493094
SRR10612066.5471740	chr4	68284569	68286649
SRR10612066.5471749	chr14	91151163	91151400
SRR10612066.5471870	chr3	5213113	5213221
SRR10612066.5471884	chr15	101983779	102029607
SRR10612066.5471906	chr3	119562161	119582393
SRR10612066.5471981	chr14	20811269	20811368
SRR10612066.5471991	chr10	83039698	83039821
SRR10612066.5472193	chr10	47132163	47132275
SRR10612066.5472284	chr9	11558464	11568297
SRR10612066.5472308	chr4	75040220	75065587
SRR10612066.5472314	chr3	134574263	134574477
SRR10612066.5472440	chr2	191083986	191084110
SRR10612066.5472493	chr21	11047504	11049482
SRR10612066.5472497	chr2	236943689	236943819
SRR10612066.5472650	chr10	24541467	24541603
SRR10612066.5472696	chr15	93120842	93120975
SRR10612066.5472710	chr5	177020777	177021103
SRR10612066.5472717	chr12	54858011	54858123
SRR10612066.5472745	chr3	183368082	183368342
SRR10612066.5472754	chr11	79002328	79002472
SRR10612066.5472776	chr8	103564238	103572777
SRR10612066.5472803	chr2	97937354	98101949
SRR10612066.5472846	chr7	99201656	99201878
SRR10612066.5472979	chr8	133623551	133637559
SRR10612066.5473226	chr6	51710826	51711076
SRR10612066.5473486	chr12	5268437	5281055
SRR10612066.5473526	chr6	26017698	26017800
SRR10612066.5473708	chr19	1356403	1357065
SRR10612066.5473715	chr3	150400033	150404106
SRR10612066.5473800	chr2	230356616	230359758
SRR10612066.5473902	chr5	99397996	99401822
SRR10612066.5473929	chr19	5053033	5053127
SRR10612066.5473953	chr1	155581271	155716951
SRR10612066.5474066	chr9	20934809	20935002
SRR10612066.5474103	chr10	106058921	106059128
SRR10612066.5474112	chr5	32446473	32446580
SRR10612066.5474155	chr14	20811265	20811499
SRR10612066.5474157	chr1	231730629	231730761
SRR10612066.5474308	chr5	68529020	68529304
SRR10612066.5474482	chr8	28795529	28795699
SRR10612066.5474485	chr2	5774369	5775595
SRR10612066.5474497	chr2	55764614	55764775
SRR10612066.5474557	chrY	8886029	8896039
SRR10612066.5474597	chr21	35229040	35239636
SRR10612066.5474604	chr15	65790202	65799694
SRR10612066.5474645	chr14	20811261	20811360
SRR10612066.5474668	chr2	230356616	230359760
SRR10612066.5474697	chr22	28678050	28678244
SRR10612066.5474714	chr14	78804904	78806803
SRR10612066.5474735	chr15	45572216	45572751
SRR10612066.5474760	chrX	9605134	9605320
SRR10612066.5474878	chr14	20811233	20811377
SRR10612066.5474949	chr2	165569580	165569707
SRR10612066.5475022	chr15	60691252	60691588
SRR10612066.5475027	chr2	74531616	74542152
SRR10612066.5475259	chr22	17541449	17541615
SRR10612066.5475347	chr1	49818793	49818934
SRR10612066.5475352	chr1	42284683	42284836
SRR10612066.5475363	chr9	134160263	134160452
SRR10612066.5475422	chr7	22532990	22533144
SRR10612066.5475580	chr17	61793152	61793471
SRR10612066.5475660	chr2	230356642	230356749
SRR10612066.5475694	chr5	66055534	66121584
SRR10612066.5475705	chr1	169171339	169171498
SRR10612066.5475712	chr19	20993440	20993696
SRR10612066.5475723	chr7	151944989	151945420
SRR10612066.5475805	chr7	65705680	65705867
SRR10612066.5475829	chr1	23395626	23403776
SRR10612066.5475940	chr22	29132405	29132520
SRR10612066.5475945	chr11	8414134	8435239
SRR10612066.5475959	chr7	16293112	16293529
SRR10612066.5476018	chr14	20811259	20811367
SRR10612066.5476203	chr21	33982255	33984572
SRR10612066.5476345	chr19	15489202	15489372
SRR10612066.5476468	chr15	89430406	89430539
SRR10612066.5476621	chr14	97928183	97928489
SRR10612066.5476739	chr14	50320494	50329547
SRR10612066.5476794	chr12	122370238	122370614
SRR10612066.5476835	chr1	9741009	9755503
SRR10612066.5477056	chr14	20811230	20811400
SRR10612066.5477135	chr8	52816596	52816774
SRR10612066.5477323	chr14	70800246	70800604
SRR10612066.5477342	chr1	106511686	106534969
SRR10612066.5477372	chr2	162086869	162087075
SRR10612066.5477465	chr8	93028995	93029276
SRR10612066.5477477	chr4	20706402	20709493
SRR10612066.5477634	chr8	136480965	136481283
SRR10612066.5477722	chr8	22473100	22473240
SRR10612066.5477742	chr5	93724809	93725575
SRR10612066.5478068	chr8	116542741	116542897
SRR10612066.5478069	chr1	168014408	168032932
SRR10612066.5478071	chr18	69671779	69672464
SRR10612066.5478135	chr3	55651293	55651758
SRR10612066.5478176	chr6	109301865	109302015
SRR10612066.5478192	chr16	68393828	68394016
SRR10612066.5478238	chr7	123061807	123062296
SRR10612066.5478334	chr13	30153370	30153613
SRR10612066.5478413	chr8	57390447	57390699
SRR10612066.5478477	chr10	114851727	114852184
SRR10612066.5478636	chr3	93763819	93763962
SRR10612066.5478649	chr13	35989558	35997543
SRR10612066.5478800	chr2	188361684	188361801
SRR10612066.5478804	chr9	95609200	95609521
SRR10612066.5478899	chr9	34256676	34256944
SRR10612066.5478992	chr10	52172560	52172722
SRR10612066.5479188	chr11	113568168	113569626
SRR10612066.5479192	chr8	30512438	30520533
SRR10612066.5479206	chr18	7037663	7038928
SRR10612066.5479230	chr19	37767080	37769683
SRR10612066.5479298	chr1	100858760	100859107
SRR10612066.5479383	chr11	33308337	33308492
SRR10612066.5479406	chr2	230356616	230359757
SRR10612066.5479495	chr22	18310414	18314660
SRR10612066.5479615	chr5	21407680	21407818
SRR10612066.5479844	chr19	12188208	12244174
SRR10612066.5479883	chr14	20811411	20811536
SRR10612066.5479936	chr14	20811268	20811353
SRR10612066.5479988	chr10	103551161	103557880
SRR10612066.5479989	chr12	58994686	58994791
SRR10612066.5480031	chr19	53854513	53958406
SRR10612066.5480035	chr2	230356641	230356747
SRR10612066.5480126	chr3	60972403	60972646
SRR10612066.5480130	chr6	4717069	4717728
SRR10612066.5480140	chr8	6615982	6616260
SRR10612066.5480149	chr13	25336299	25336436
SRR10612066.5480199	chr13	77844480	77847663
SRR10612066.5480382	chr6	109520735	109520882
SRR10612066.5480398	chr20	47408430	47408774
SRR10612066.5480441	chr17	27904389	27904513
SRR10612066.5480451	chr9	128452517	128452616
SRR10612066.5480493	chr8	71619295	71625737
SRR10612066.5480498	chr14	50320493	50329547
SRR10612066.5480717	chr7	123101411	123104981
SRR10612066.5480829	chr5	178366161	178366525
SRR10612066.5480971	chr15	62544023	62554315
SRR10612066.5481180	chr14	60872380	60872580
SRR10612066.5481213	chrX	24524786	24524878
SRR10612066.5481246	chr17	33145399	33145885
SRR10612066.5481412	chr5	130752749	130752862
SRR10612066.5481481	chr10	106128280	106130732
SRR10612066.5481552	chr9	84645943	84646170
SRR10612066.5481563	chr11	82935984	82947549
SRR10612066.5481564	chrY	28657687	28661190
SRR10612066.5481630	chr14	91751061	91751287
SRR10612066.5481637	chr19	57323462	57323625
SRR10612066.5481641	chr8	141070946	141071145
SRR10612066.5481657	chr16	84224831	84224990
SRR10612066.5481674	chr9	84300749	84302336
SRR10612066.5481723	chr7	76235289	76235450
SRR10612066.5481769	chr5	87644390	87644877
SRR10612066.5481784	chr1	183259716	183259940
SRR10612066.5481789	chr7	104454849	104455201
SRR10612066.5481809	chr19	45467973	45468158
SRR10612066.5481859	chr7	108243646	108244551
SRR10612066.5481889	chr15	89872849	89873000
SRR10612066.5482026	chr2	230356641	230356745
SRR10612066.5482058	chr16	10826118	10826300
SRR10612066.5482063	chr8	99158839	99162805
SRR10612066.5482128	chr11	65268622	65268981
SRR10612066.5482198	chr8	100468042	100468135
SRR10612066.5482200	chr16	78607197	78607316
SRR10612066.5482299	chr4	877121	887685
SRR10612066.5482363	chr2	111436517	111436872
SRR10612066.5482367	chr11	62288489	62291283
SRR10612066.5482495	chr12	56690446	56692446
SRR10612066.5482503	chr2	44732145	44732339
SRR10612066.5482595	chr7	65345893	65346086
SRR10612066.5482616	chr2	14943637	14943781
SRR10612066.5482617	chr9	19122732	19122866
SRR10612066.5482625	chr6	31851449	31851560
SRR10612066.5482755	chr2	63688171	63688333
SRR10612066.5482766	chr2	230356616	230359748
SRR10612066.5482771	chr6	26250737	26271596
SRR10612066.5482933	chr8	96445540	96446384
SRR10612066.5483154	chr2	230356617	230359758
SRR10612066.5483331	chr2	99186485	99186651
SRR10612066.5483338	chr6	33872857	33873112
SRR10612066.5483469	chr14	20811231	20811456
SRR10612066.5483552	chr4	183952590	183952764
SRR10612066.5483616	chr22	19489569	19489787
SRR10612066.5483635	chr17	71661632	71661727
SRR10612066.5483659	chr7	99621126	99726480
SRR10612066.5483699	chr2	222347086	222347330
SRR10612066.5483801	chr2	230356616	230359757
SRR10612066.5483921	chr22	40705955	40706052
SRR10612066.5483955	chr10	99300151	99300751
SRR10612066.5484015	chr19	2251546	2251717
SRR10612066.5484047	chr10	8920241	8920328
SRR10612066.5484051	chr3	3735655	3735809
SRR10612066.5484056	chr3	58216202	58216363
SRR10612066.5484078	chr14	56142505	56142626
SRR10612066.5484080	chr10	116903378	116903592
SRR10612066.5484137	chr6	41743310	41747631
SRR10612066.5484317	chr4	91645066	91648384
SRR10612066.5484440	chr2	50360011	50360115
SRR10612066.5484447	chr3	132812075	132812522
SRR10612066.5484712	chr1	182909546	182909665
SRR10612066.5484734	chr17	48217316	48217450
SRR10612066.5484841	chr11	10619718	10619851
SRR10612066.5485147	chr19	893488	1021597
SRR10612066.5485203	chr8	77618542	77618725
SRR10612066.5485237	chr2	230356616	230359758
SRR10612066.5485245	chr14	50320409	50329452
SRR10612066.5485334	chr18	42437754	42438092
SRR10612066.5485401	chr14	50611887	50616810
SRR10612066.5485505	chr17	60043972	60050240
SRR10612066.5485558	chr5	176943123	176943317
SRR10612066.5485576	chr5	141761173	141761296
SRR10612066.5485647	chr4	153444897	153445511
SRR10612066.5485691	chr1	29486356	29486470
SRR10612066.5485709	chr18	51881239	51881581
SRR10612066.5485724	chr13	21949290	21949480
SRR10612066.5485727	chr8	113966913	113988150
SRR10612066.5485741	chr22	42249127	42249373
SRR10612066.5485828	chr1	246107517	246107606
SRR10612066.5485951	chr14	20811230	20811367
SRR10612066.5485966	chr19	9465902	9466189
SRR10612066.5486114	chr11	121501149	121501324
SRR10612066.5486221	chr3	37291187	37315092
SRR10612066.5486363	chr17	57165660	57165763
SRR10612066.5486492	chr6	26045708	26045932
SRR10612066.5486599	chr2	25786470	25786615
SRR10612066.5486849	chr14	24572159	24572409
SRR10612066.5486907	chr3	57627396	57631431
SRR10612066.5486918	chr17	44063004	44063102
SRR10612066.5486953	chr10	116200562	116200720
SRR10612066.5486979	chr16	58071374	58071509
SRR10612066.5486981	chr10	32924026	32974953
SRR10612066.5486990	chr12	110431037	110431252
SRR10612066.5487017	chr19	9767222	9771551
SRR10612066.5487046	chr6	33169290	33169403
SRR10612066.5487234	chr2	204267387	204276051
SRR10612066.5487401	chr10	126213026	126213197
SRR10612066.5487436	chr2	167313432	167318921
SRR10612066.5487484	chr15	44476939	44477180
SRR10612066.5487960	chr10	29707123	29707320
SRR10612066.5487988	chr2	230356641	230356744
SRR10612066.5488069	chr19	15500637	15500775
SRR10612066.5488211	chr3	49070360	49070444
SRR10612066.5488235	chr12	133454151	133463947
SRR10612066.5488281	chr15	78236044	78236439
SRR10612066.5488311	chr22	37768519	37768672
SRR10612066.5488683	chr19	46915947	46916189
SRR10612066.5488978	chr21	37087589	37087732
SRR10612066.5488996	chr3	105568715	105568851
SRR10612066.5489012	chr5	81549920	81550067
SRR10612066.5489154	chr12	32624888	32625038
SRR10612066.5489157	chr17	58987912	59001824
SRR10612066.5489172	chr14	50320397	50329428
SRR10612066.5489298	chr22	27277049	27277278
SRR10612066.5489350	chr4	92538960	92539195
SRR10612066.5489428	chr2	64932714	64932900
SRR10612066.5489574	chr17	50672671	50672988
SRR10612066.5489717	chr12	6787544	6797737
SRR10612066.5489722	chr14	20811232	20811327
SRR10612066.5489813	chr3	47094988	47095172
SRR10612066.5489834	chr15	20612214	20612430
SRR10612066.5489945	chr11	61096853	61096978
SRR10612066.5490134	chr2	46603152	46603579
SRR10612066.5490231	chr15	24523371	24689703
SRR10612066.5490268	chr17	12395819	12482801
SRR10612066.5490297	chr17	29550464	29554623
SRR10612066.5490339	chr2	62103285	62104136
SRR10612066.5490355	chr7	106960934	106961038
SRR10612066.5490400	chr4	143295099	143295270
SRR10612066.5490401	chr9	138902098	138902228
SRR10612066.5490407	chr1	151413428	151414688
SRR10612066.5490418	chr12	7586113	7586291
SRR10612066.5490553	chr16	68598844	68598932
SRR10612066.5490563	chr2	107033932	107034060
SRR10612066.5490588	chr9	95014205	95014365
SRR10612066.5490941	chr1	143164414	143164563
SRR10612066.5491131	chr11	20456834	20483609
SRR10612066.5491143	chr2	54128496	54128623
SRR10612066.5491169	chr14	81209447	81227889
SRR10612066.5491175	chr16	46509287	46509412
SRR10612066.5491209	chr14	93717308	93717507
SRR10612066.5491285	chr11	6238351	6238541
SRR10612066.5491359	chr15	75682066	75684751
SRR10612066.5491507	chr17	50850585	50882797
SRR10612066.5491527	chr14	20811237	20811346
SRR10612066.5491911	chr2	230356649	230356749
SRR10612066.5491915	chr16	34283203	34283350
SRR10612066.5491996	chr11	65686923	65687288
SRR10612066.5492195	chr19	10786047	10786300
SRR10612066.5492229	chr11	10565801	10565927
SRR10612066.5492247	chr5	153413361	153414513
SRR10612066.5492349	chr8	53864590	53881925
SRR10612066.5492393	chr14	20811245	20811345
SRR10612066.5492541	chr2	97849202	97883084
SRR10612066.5492634	chr3	128616486	128618304
SRR10612066.5492639	chr12	9760316	9769095
SRR10612066.5492708	chr1	567174	567468
SRR10612066.5492719	chr19	39203360	39203547
SRR10612066.5492721	chr2	230356616	230359757
SRR10612066.5492740	chr9	80709090	80709296
SRR10612066.5492746	chrX	153596236	153596426
SRR10612066.5492928	chr9	84888335	84892017
SRR10612066.5492947	chr1	892389	892528
SRR10612066.5492998	chr7	155465573	155471385
SRR10612066.5493008	chr2	230356618	230359758
SRR10612066.5493039	chr10	117877929	117878173
SRR10612066.5493106	chr2	131254143	131387592
SRR10612066.5493145	chr2	37543379	37544324
SRR10612066.5493291	chr14	20811245	20811337
SRR10612066.5493558	chr2	230356615	230356733
SRR10612066.5493640	chr4	76939169	76939530
SRR10612066.5493655	chr5	36953718	36976504
SRR10612066.5493658	chr11	19404834	19404979
SRR10612066.5493762	chr22	47385918	47386922
SRR10612066.5493821	chrX	120515976	120516267
SRR10612066.5493934	chr4	110364249	110364418
SRR10612066.5493958	chr7	107681760	107682127
SRR10612066.5494021	chr3	45376441	45376624
SRR10612066.5494087	chr14	103803156	103808634
SRR10612066.5494157	chr7	885869	886370
SRR10612066.5494261	chr2	165383599	165396415
SRR10612066.5494341	chr18	11490165	11490279
SRR10612066.5494961	chr10	24802741	24802893
SRR10612066.5494976	chr2	128747138	128747442
SRR10612066.5494990	chr5	176370336	176385158
SRR10612066.5495050	chr10	54031194	54042012
SRR10612066.5495064	chr18	48205205	48205396
SRR10612066.5495191	chr13	19442217	19446891
SRR10612066.5495253	chr1	154209522	154215742
SRR10612066.5495383	chr1	35854509	35855701
SRR10612066.5495554	chr2	37873858	37873958
SRR10612066.5495611	chr2	230356616	230359748
SRR10612066.5495677	chr14	20811234	20811378
SRR10612066.5495698	chr15	24453781	24553626
SRR10612066.5495717	chr11	3994243	3994379
SRR10612066.5495767	chr12	111159326	111159504
SRR10612066.5495937	chr14	20811246	20811359
SRR10612066.5495963	chr15	101538140	101538342
SRR10612066.5495972	chr4	113483526	113511031
SRR10612066.5496125	chr9	43038321	43060468
SRR10612066.5496347	chr12	80055752	80055880
SRR10612066.5496482	chr19	3059069	3059181
SRR10612066.5496571	chr17	76077123	76079172
SRR10612066.5496639	chr16	71712766	71713343
SRR10612066.5496691	chr10	114495586	114495811
SRR10612066.5496774	chr14	20811246	20811345
SRR10612066.5496794	chr3	59882557	59882729
SRR10612066.5496822	chr13	41894806	41894894
SRR10612066.5496823	chr22	46238976	46239606
SRR10612066.5497122	chr15	75498468	75498882
SRR10612066.5497137	chr2	230356619	230356734
SRR10612066.5497276	chr10	12039670	12056185
SRR10612066.5497406	chr2	72958136	72960249
SRR10612066.5497454	chr2	230356616	230359758
SRR10612066.5497560	chr14	73292766	73292919
SRR10612066.5497599	chr10	79379552	79379963
SRR10612066.5497667	chr19	16665985	16666496
SRR10612066.5497680	chr17	49110797	49110945
SRR10612066.5497686	chr11	106580110	106580881
SRR10612066.5497774	chr2	230356616	230356750
SRR10612066.5497805	chr2	230356616	230359757
SRR10612066.5497878	chr9	6454975	6455069
SRR10612066.5497880	chr14	64896714	64896812
SRR10612066.5498022	chr9	33846196	33846351
SRR10612066.5498080	chr13	45955638	45956331
SRR10612066.5498128	chr1	51871745	51873901
SRR10612066.5498198	chr17	27908969	27909087
SRR10612066.5498240	chr3	25939089	25939400
SRR10612066.5498324	chr16	77812804	77812914
SRR10612066.5498502	chr17	46051876	46052051
SRR10612066.5498510	chr14	50320490	50329547
SRR10612066.5498533	chr9	79804105	79804448
SRR10612066.5498761	chr17	15456510	15456780
SRR10612066.5498815	chr4	151749537	151749670
SRR10612066.5498878	chr13	20189587	20189832
SRR10612066.5498940	chr11	18416138	18418512
SRR10612066.5498989	chr21	45164657	45164785
SRR10612066.5499210	chr19	54043144	54043336
SRR10612066.5499240	chr6	26017502	26017836
SRR10612066.5499281	chr7	23224887	23226735
SRR10612066.5499551	chr3	133306576	133306830
SRR10612066.5499687	chr2	74041646	74041859
SRR10612066.5499719	chr6	56417152	56417434
SRR10612066.5499735	chr4	112512105	112512204
SRR10612066.5499839	chr21	34915358	34918552
SRR10612066.5499849	chr3	52444879	52445031
SRR10612066.5499854	chr1	21268183	21268550
SRR10612066.5499887	chr7	22377647	22377832
SRR10612066.5500106	chr16	2626659	2673614
SRR10612066.5500197	chr14	23984069	23984192
SRR10612066.5500207	chr9	135153455	135156963
SRR10612066.5500422	chr12	49168639	49168743
SRR10612066.5500445	chr2	230356624	230356734
SRR10612066.5500466	chr10	100982665	100982790
SRR10612066.5500540	chr22	32482248	32625308
SRR10612066.5500542	chr7	56438969	56440325
SRR10612066.5500635	chr1	234183611	234183783
SRR10612066.5500655	chr2	44729830	44776869
SRR10612066.5500866	chr12	53585641	53586474
SRR10612066.5500888	chr10	35805464	35818942
SRR10612066.5500906	chr3	153972227	153972348
SRR10612066.5500963	chr1	243858894	243859019
SRR10612066.5500972	chr1	167992224	168007701
SRR10612066.5501063	chr1	145340107	145344921
SRR10612066.5501065	chr9	36450521	36450678
SRR10612066.5501182	chr6	13363681	13363944
SRR10612066.5501475	chr14	20811283	20811502
SRR10612066.5501491	chr2	122797770	122799662
SRR10612066.5501620	chr2	96551796	96553740
SRR10612066.5501712	chr7	65221457	65221553
SRR10612066.5501728	chr7	45621488	45621568
SRR10612066.5501731	chr14	20811240	20811346
SRR10612066.5501773	chr9	87938954	87939183
SRR10612066.5501976	chr2	74098623	74098777
SRR10612066.5502046	chr2	230356616	230359758
SRR10612066.5502062	chr15	83932104	83932209
SRR10612066.5502083	chr1	32150841	32151049
SRR10612066.5502091	chr14	20811259	20811466
SRR10612066.5502384	chr16	8961905	8962018
SRR10612066.5502422	chr8	101281118	101287269
SRR10612066.5502709	chr9	42447406	42447717
SRR10612066.5502867	chr18	46904935	46905068
SRR10612066.5502871	chr9	38553314	38553494
SRR10612066.5502875	chr14	20811271	20811432
SRR10612066.5502902	chr1	144158867	144163797
SRR10612066.5502924	chr2	131219036	131219422
SRR10612066.5503015	chr1	11138958	11139175
SRR10612066.5503051	chr9	100097686	100097946
SRR10612066.5503091	chr4	123111170	123122281
SRR10612066.5503158	chr1	21454344	21454467
SRR10612066.5503273	chr17	46137668	46137771
SRR10612066.5503450	chr7	90176038	90176173
SRR10612066.5503470	chr17	18759707	18769189
SRR10612066.5503489	chr3	31720751	31721017
SRR10612066.5503765	chr5	170616094	170616259
SRR10612066.5503815	chr14	20811265	20811424
SRR10612066.5503860	chr8	95789929	95793394
SRR10612066.5503942	chr7	135636351	135661857
SRR10612066.5503977	chr8	118966871	118967003
SRR10612066.5503982	chr6	23118768	23118944
SRR10612066.5503990	chr3	75562083	75562263
SRR10612066.5504078	chr18	12152540	12152724
SRR10612066.5504164	chr6	27334202	27334398
SRR10612066.5504394	chr8	58108046	58108190
SRR10612066.5504502	chr2	53936343	53936605
SRR10612066.5504568	chrX	129994593	129995065
SRR10612066.5504636	chr11	12232023	12232211
SRR10612066.5504675	chr14	71867510	71884915
SRR10612066.5504742	chr13	19338358	19374176
SRR10612066.5504759	chr7	4121930	4122258
SRR10612066.5504872	chr9	131744901	131745588
SRR10612066.5505284	chr4	119067719	119067814
SRR10612066.5505289	chr1	245004237	245004379
SRR10612066.5505317	chr4	139993059	139993159
SRR10612066.5505340	chr9	38548987	38561501
SRR10612066.5505434	chr3	158363536	158364554
SRR10612066.5505457	chr19	45871530	45871890
SRR10612066.5505496	chr16	48149554	48151157
SRR10612066.5505534	chr1	1571552	1634871
SRR10612066.5505590	chr10	5751488	5756170
SRR10612066.5505689	chr2	136282695	136282884
SRR10612066.5505718	chr11	93141431	93141511
SRR10612066.5505763	chr14	20811234	20811346
SRR10612066.5505908	chr11	118005575	118005703
SRR10612066.5505986	chr6	43323530	43323693
SRR10612066.5505993	chr22	41738510	41739580
SRR10612066.5506117	chr6	108747216	108747743
SRR10612066.5506174	chr17	19729454	19750159
SRR10612066.5506247	chr3	197707270	197712729
SRR10612066.5506361	chr12	102741407	102742711
SRR10612066.5506461	chr5	41740491	41740620
SRR10612066.5506565	chr14	20811293	20811409
SRR10612066.5506620	chr3	136616847	136616961
SRR10612066.5506680	chr21	30693541	30702016
SRR10612066.5506782	chr1	151400424	151400828
SRR10612066.5506784	chr3	19542071	19542229
SRR10612066.5506831	chr8	99538977	99560289
SRR10612066.5506986	chr4	69433673	69535867
SRR10612066.5507039	chr1	160865478	160865713
SRR10612066.5507064	chr2	230356641	230356747
SRR10612066.5507089	chr3	76735564	76735830
SRR10612066.5507260	chr7	43994189	43994394
SRR10612066.5507341	chr15	61428539	61428714
SRR10612066.5507367	chr12	10673413	10673617
SRR10612066.5507388	chr14	50320403	50329428
SRR10612066.5507406	chr5	72189724	72189865
SRR10612066.5507613	chr3	51671577	51671680
SRR10612066.5507653	chr12	70699215	70699354
SRR10612066.5507697	chr1	32608643	32608742
SRR10612066.5507779	chr13	80176178	80176361
SRR10612066.5507795	chr14	20811247	20811524
SRR10612066.5507873	chr5	65350438	65350672
SRR10612066.5507939	chr14	74363035	74363239
SRR10612066.5507993	chr13	45955873	45956486
SRR10612066.5508049	chr22	26054060	26054197
SRR10612066.5508103	chr4	121094831	121095065
SRR10612066.5508110	chr2	62123617	62123772
SRR10612066.5508134	chr8	42131622	42131721
SRR10612066.5508251	chr19	18350689	18351180
SRR10612066.5508298	chr17	15497244	15497526
SRR10612066.5508457	chr12	7980204	8082420
SRR10612066.5508690	chr4	94546105	94546260
SRR10612066.5508738	chr11	10313698	10313878
SRR10612066.5508841	chr7	129258448	129258665
SRR10612066.5508982	chr3	10833226	10833365
SRR10612066.5509111	chr4	139011996	139025807
SRR10612066.5509177	chr5	146158608	146158848
SRR10612066.5509203	chr8	58120800	58125453
SRR10612066.5509212	chr11	8815610	8815737
SRR10612066.5509284	chr8	39080613	39089655
SRR10612066.5509390	chr4	151412123	151509270
SRR10612066.5509411	chr12	97205580	97222861
SRR10612066.5509447	chr7	128218005	128278954
SRR10612066.5509583	chr14	50320494	50329547
SRR10612066.5509620	chr1	146728462	146728606
SRR10612066.5509636	chr3	29684080	29684211
SRR10612066.5509732	chr20	48480019	48480164
SRR10612066.5509838	chrX	53652764	53652980
SRR10612066.5509875	chr15	58209683	58209796
SRR10612066.5510107	chr15	25351856	25352329
SRR10612066.5510173	chr5	35369392	35369614
SRR10612066.5510194	chr19	53014172	53056802
SRR10612066.5510335	chr8	19892207	19892319
SRR10612066.5510378	chr9	28805522	28805646
SRR10612066.5510414	chr17	35634853	35674746
SRR10612066.5510417	chr1	200974548	200974796
SRR10612066.5510422	chr7	2650306	2650505
SRR10612066.5510478	chr9	99709409	99709578
SRR10612066.5510490	chr6	116100192	116100654
SRR10612066.5510530	chr9	43036232	43042493
SRR10612066.5510531	chr17	47874154	47874288
SRR10612066.5510539	chr9	33580597	33580838
SRR10612066.5510648	chr22	28982108	28982236
SRR10612066.5510686	chr19	50451482	50451683
SRR10612066.5510691	chr18	19146107	19148058
SRR10612066.5510697	chr2	49225889	49226028
SRR10612066.5510842	chr14	20811245	20811407
SRR10612066.5510877	chr4	128981618	128981869
SRR10612066.5510881	chr2	230356620	230356738
SRR10612066.5510914	chr3	47142980	47147562
SRR10612066.5510969	chr9	137329897	137330165
SRR10612066.5511016	chr11	93141431	93141537
SRR10612066.5511257	chr4	146674843	146675021
SRR10612066.5511272	chr1	35824723	35825052
SRR10612066.5511339	chr6	73060193	73060440
SRR10612066.5511374	chr16	53190493	53190670
SRR10612066.5511377	chr15	89850087	89850705
SRR10612066.5511393	chr1	33833838	33833943
SRR10612066.5511567	chr19	37935808	37945977
SRR10612066.5511573	chr11	46615124	46615273
SRR10612066.5511577	chr6	170114887	170116073
SRR10612066.5511601	chr14	20811267	20811361
SRR10612066.5511706	chr13	96638669	96642328
SRR10612066.5511734	chr14	20811283	20811500
SRR10612066.5511780	chr1	32639394	32639514
SRR10612066.5511801	chr10	34573122	34573253
SRR10612066.5511831	chr3	139010252	139010374
SRR10612066.5511929	chr2	187275962	187276607
SRR10612066.5511931	chr15	98103987	98105223
SRR10612066.5511936	chr2	110310664	110350698
SRR10612066.5511998	chr6	99850603	99851139
SRR10612066.5512105	chr6	170627949	170628101
SRR10612066.5512107	chr3	14779114	14779355
SRR10612066.5512115	chr5	69499707	69517843
SRR10612066.5512170	chr1	11036034	11036175
SRR10612066.5512214	chr7	63487070	63488293
SRR10612066.5512220	chr2	210968828	210994172
SRR10612066.5512224	chr3	107769044	107769247
SRR10612066.5512327	chr15	24668424	24718341
SRR10612066.5512417	chr7	45621452	45621568
SRR10612066.5512526	chr3	169831144	169840534
SRR10612066.5512651	chr1	167905152	167905321
SRR10612066.5512654	chr17	6683105	6683316
SRR10612066.5512766	chr4	10512213	10512375
SRR10612066.5512982	chr12	2505613	2505944
SRR10612066.5512998	chr2	230356616	230359757
SRR10612066.5513141	chr11	10871011	10871225
SRR10612066.5513321	chr7	140697706	140697898
SRR10612066.5513468	chr6	11419385	11419516
SRR10612066.5513519	chr19	37058162	37058297
SRR10612066.5513520	chr22	23437303	23437434
SRR10612066.5513530	chr2	230356616	230359758
SRR10612066.5513581	chr2	212295764	212426749
SRR10612066.5513604	chr2	230356640	230356741
SRR10612066.5513724	chr20	60732405	60732750
SRR10612066.5513742	chr11	34969063	34979132
SRR10612066.5513770	chr14	20811301	20811409
SRR10612066.5513861	chr5	118237394	118237506
SRR10612066.5513941	chr4	109092837	109092946
