readname	chr	start	end
SRR10612066.5143043	chr7	129680790	129688984
SRR10612066.5143061	chr18	27839040	27843250
SRR10612066.5143080	chr18	48516260	48516378
SRR10612066.5143335	chr20	61427952	61428546
SRR10612066.5143349	chr11	73594268	73594404
SRR10612066.5143523	chr5	159726011	159726209
SRR10612066.5143619	chr8	43095335	43095970
SRR10612066.5143822	chr17	62233317	62233470
SRR10612066.5143911	chr1	227214840	227214973
SRR10612066.5144110	chr13	63478556	63543963
SRR10612066.5144136	chr14	20811332	20811564
SRR10612066.5144186	chr5	162199441	162199570
SRR10612066.5144239	chr17	41168320	41168416
SRR10612066.5144270	chr6	106647649	106647752
SRR10612066.5144271	chr2	230356616	230359760
SRR10612066.5144282	chr4	185915531	185915642
SRR10612066.5144294	chr4	103156547	103167049
SRR10612066.5144471	chr20	7962570	7980463
SRR10612066.5144517	chr19	52032964	52131281
SRR10612066.5144604	chr18	32836804	32837059
SRR10612066.5144652	chr1	160903596	160999973
SRR10612066.5144655	chr2	230356616	230359758
SRR10612066.5144694	chr2	230356616	230359757
SRR10612066.5144750	chr10	46121425	46121799
SRR10612066.5144896	chr15	82983245	83133237
SRR10612066.5144926	chr10	81548177	81548264
SRR10612066.5145008	chr1	52943455	52943554
SRR10612066.5145228	chr5	108458557	108458674
SRR10612066.5145242	chr5	49666272	49673574
SRR10612066.5145299	chr5	170610199	170610434
SRR10612066.5145310	chr2	230356616	230359757
SRR10612066.5145339	chr18	36354375	36354473
SRR10612066.5145358	chr17	27809213	27818884
SRR10612066.5145365	chr10	79781272	79781521
SRR10612066.5145376	chr2	62814647	62814960
SRR10612066.5145482	chr7	45621457	45621568
SRR10612066.5145595	chr8	101721360	101725017
SRR10612066.5145659	chr9	5050738	5054757
SRR10612066.5145681	chr7	13494089	13494443
SRR10612066.5145709	chr11	17794493	17794622
SRR10612066.5145730	chr7	152085230	152085410
SRR10612066.5145783	chr14	23237924	23238038
SRR10612066.5145790	chr1	12450540	12450726
SRR10612066.5145845	chr14	20811246	20811352
SRR10612066.5145899	chr20	1166787	1167181
SRR10612066.5145942	chr20	25840224	25843624
SRR10612066.5146169	chr8	22469253	22469501
SRR10612066.5146195	chr6	57013250	57015594
SRR10612066.5146242	chr2	171485840	171485987
SRR10612066.5146246	chr11	108276209	108277622
SRR10612066.5146293	chr7	45621383	45621575
SRR10612066.5146476	chr2	27515757	27516108
SRR10612066.5146536	chr14	76619191	76619496
SRR10612066.5146600	chr2	230356645	230356745
SRR10612066.5146695	chr2	61151708	61151944
SRR10612066.5146810	chr10	127442261	127451884
SRR10612066.5146819	chr14	50320401	50329428
SRR10612066.5146821	chr13	30356859	30357042
SRR10612066.5146948	chr17	46661435	46661589
SRR10612066.5146975	chr16	73144401	73144556
SRR10612066.5147016	chr2	230356619	230356737
SRR10612066.5147042	chr1	211928893	211929216
SRR10612066.5147113	chr17	49306339	49306459
SRR10612066.5147146	chr2	230356620	230356718
SRR10612066.5147279	chr2	230356616	230356742
SRR10612066.5147292	chr22	42156981	42159328
SRR10612066.5147298	chr5	176721040	176721355
SRR10612066.5147301	chr4	77247012	77247170
SRR10612066.5147379	chr6	163902642	163902725
SRR10612066.5147440	chr1	22816893	22817978
SRR10612066.5147517	chr14	20811265	20811437
SRR10612066.5147540	chr11	83651722	83651880
SRR10612066.5147596	chr7	45621383	45621568
SRR10612066.5147616	chr12	28458674	28459841
SRR10612066.5147617	chr21	40652074	40667828
SRR10612066.5147756	chr3	4337439	4337598
SRR10612066.5147766	chr1	155540070	155540377
SRR10612066.5147799	chr15	78309144	78309364
SRR10612066.5147822	chr17	7740424	7740646
SRR10612066.5147886	chr12	82780676	82793079
SRR10612066.5147935	chr14	75189975	75201631
SRR10612066.5148062	chr12	58994677	58994775
SRR10612066.5148075	chr9	130616643	130616751
SRR10612066.5148152	chr17	45105295	45105716
SRR10612066.5148319	chr14	20811267	20811369
SRR10612066.5148384	chr11	106064442	106065160
SRR10612066.5148419	chr7	56892648	56894587
SRR10612066.5148464	chr7	56942950	56944741
SRR10612066.5148574	chr15	72119178	72119310
SRR10612066.5148608	chr11	102324711	102324795
SRR10612066.5148615	chr3	120366725	120372387
SRR10612066.5148658	chr2	230348564	230356750
SRR10612066.5148741	chr17	20310827	20311167
SRR10612066.5148883	chr4	141791470	141791587
SRR10612066.5148905	chr3	162814481	162814623
SRR10612066.5148913	chr5	177960405	177960563
SRR10612066.5148915	chr12	1399018	1399180
SRR10612066.5148998	chr8	32901340	32902614
SRR10612066.5149037	chr12	26748396	26750070
SRR10612066.5149053	chr15	29415024	29415131
SRR10612066.5149063	chr2	230356619	230356723
SRR10612066.5149094	chr14	50320512	50329547
SRR10612066.5149127	chr3	52592378	52595863
SRR10612066.5149440	chr18	23915707	23915925
SRR10612066.5149481	chr4	132890488	132890662
SRR10612066.5149525	chr9	90544187	90738577
SRR10612066.5149711	chr2	230356616	230359758
SRR10612066.5149721	chr12	133365613	133367826
SRR10612066.5149745	chr2	128252475	128253608
SRR10612066.5149810	chr18	52590564	52590938
SRR10612066.5149838	chr16	84971618	84973076
SRR10612066.5149867	chr8	58115528	58132163
SRR10612066.5149959	chr22	41738510	41739580
SRR10612066.5149997	chr2	230356616	230359758
SRR10612066.5149999	chr2	70386122	70386678
SRR10612066.5150078	chr3	49142280	49142437
SRR10612066.5150281	chr17	35613720	35613817
SRR10612066.5150369	chr1	35257750	35257979
SRR10612066.5150385	chrX	149622940	149623137
SRR10612066.5150457	chr7	29918144	29918318
SRR10612066.5150499	chr11	65985856	65985966
SRR10612066.5150502	chr18	9603424	9603572
SRR10612066.5150539	chr8	43093995	43094910
SRR10612066.5150647	chr17	79526765	79528368
SRR10612066.5150681	chr13	21210776	21211046
SRR10612066.5150891	chr7	122688213	122688619
SRR10612066.5150958	chr19	2185891	2191057
SRR10612066.5151038	chr8	91963438	91963564
SRR10612066.5151118	chr9	727628	727766
SRR10612066.5151153	chr11	8831827	8832049
SRR10612066.5151160	chr2	220043648	220046493
SRR10612066.5151173	chr9	3805731	3806414
SRR10612066.5151224	chr15	73002061	73007704
SRR10612066.5151363	chr16	69221603	69279564
SRR10612066.5151378	chr22	37767099	37767237
SRR10612066.5151386	chr2	33534556	33540304
SRR10612066.5151448	chr2	175982773	175983077
SRR10612066.5151495	chr11	62291440	62296765
SRR10612066.5151524	chr11	115304148	115304409
SRR10612066.5151538	chr15	89716285	89716390
SRR10612066.5151541	chr14	74190488	74190597
SRR10612066.5151567	chr17	42020454	42020580
SRR10612066.5151572	chr17	72745386	72758261
SRR10612066.5151580	chr1	93721892	93730460
SRR10612066.5151732	chr4	94832507	94835701
SRR10612066.5151966	chr14	72138171	72138379
SRR10612066.5151982	chr2	148731019	148739577
SRR10612066.5152087	chr3	47469138	47470115
SRR10612066.5152095	chr2	148731031	148739577
SRR10612066.5152098	chr7	45621432	45621568
SRR10612066.5152112	chr7	50023081	50070727
SRR10612066.5152155	chr13	20585031	20585239
SRR10612066.5152271	chr21	15309310	15309609
SRR10612066.5152289	chr1	163122427	163131729
SRR10612066.5152437	chr13	19444847	19446863
SRR10612066.5152623	chr4	86051224	86051399
SRR10612066.5152716	chr2	230356616	230359757
SRR10612066.5152730	chr2	89085987	89088030
SRR10612066.5152747	chr17	53849860	53850049
SRR10612066.5152796	chr15	35611234	35675040
SRR10612066.5153054	chr6	144875925	144878332
SRR10612066.5153066	chr1	245026133	245026334
SRR10612066.5153163	chr13	50139372	50335718
SRR10612066.5153259	chr10	37598134	37598253
SRR10612066.5153350	chr15	74572327	74588149
SRR10612066.5153396	chr21	45482643	45482791
SRR10612066.5153495	chr2	218666317	218666476
SRR10612066.5153529	chr2	230356646	230356748
SRR10612066.5153725	chr1	27891132	27891309
SRR10612066.5153774	chr2	97945302	97965413
SRR10612066.5153840	chr4	140058825	140058958
SRR10612066.5153848	chr7	45621383	45621568
SRR10612066.5153856	chr7	92099730	92099898
SRR10612066.5153883	chrX	41205816	41206144
SRR10612066.5153910	chr22	31011673	31013357
SRR10612066.5154041	chr7	45621383	45621573
SRR10612066.5154095	chr7	155457869	155473600
SRR10612066.5154155	chr9	125027757	125027916
SRR10612066.5154166	chr2	97270000	97274635
SRR10612066.5154292	chr2	230356615	230359758
SRR10612066.5154360	chr15	73051075	73051216
SRR10612066.5154394	chr7	48701879	48826013
SRR10612066.5154437	chr15	25799264	25799412
SRR10612066.5154561	chr16	21161647	21161814
SRR10612066.5154590	chr13	52865552	52865656
SRR10612066.5154656	chr18	11670812	11672132
SRR10612066.5154707	chr17	34936404	34936576
SRR10612066.5154723	chr8	12873089	12873297
SRR10612066.5154742	chr20	55924084	55924351
SRR10612066.5154770	chr7	29740896	29744140
SRR10612066.5154871	chr5	70503800	70521927
SRR10612066.5154879	chr3	197409802	197409962
SRR10612066.5154933	chr14	20811265	20811362
SRR10612066.5154948	chr17	44257988	44258127
SRR10612066.5155001	chr14	72525438	72525565
SRR10612066.5155069	chr2	168993490	168993616
SRR10612066.5155090	chr7	134718968	134719283
SRR10612066.5155104	chr7	45621452	45621568
SRR10612066.5155196	chr8	95778564	95778754
SRR10612066.5155573	chr11	130130913	130131343
SRR10612066.5155583	chr1	113217473	113232152
SRR10612066.5155601	chr17	7517772	7517874
SRR10612066.5155631	chr5	170679884	170679984
SRR10612066.5155640	chr9	35853237	35853419
SRR10612066.5155697	chr9	4568914	4569052
SRR10612066.5155770	chr11	65556000	65556203
SRR10612066.5155783	chr14	20811283	20811500
SRR10612066.5155937	chr8	17843466	17849141
SRR10612066.5155953	chr14	20811265	20811452
SRR10612066.5155956	chrX	19031226	19031318
SRR10612066.5156143	chr2	230356616	230359758
SRR10612066.5156274	chr19	44466906	44495773
SRR10612066.5156279	chr1	169706735	169706898
SRR10612066.5156284	chr2	230356620	230356750
SRR10612066.5156405	chr8	39785709	39785840
SRR10612066.5156422	chr15	67636469	67652220
SRR10612066.5156470	chr3	127788529	127788715
SRR10612066.5156471	chr9	15462041	15462216
SRR10612066.5156733	chr9	43050572	43060351
SRR10612066.5156913	chr17	1264411	1265258
SRR10612066.5156997	chr1	155965944	155989959
SRR10612066.5157250	chr2	230356616	230359758
SRR10612066.5157267	chr3	197426715	197426865
SRR10612066.5157406	chr4	5390919	5391085
SRR10612066.5157465	chr7	73100963	73101425
SRR10612066.5157476	chr12	124323071	124330249
SRR10612066.5157664	chr14	20811235	20811468
SRR10612066.5157722	chr10	106055417	106055530
SRR10612066.5157920	chr2	230356616	230359758
SRR10612066.5157953	chr22	21476363	21642769
SRR10612066.5157956	chr15	41931990	41932347
SRR10612066.5157985	chr11	65272439	65272563
SRR10612066.5158044	chr18	47753773	47765075
SRR10612066.5158068	chr14	87689798	87689981
SRR10612066.5158074	chr7	33407389	33423321
SRR10612066.5158351	chr16	31135483	31135667
SRR10612066.5158407	chr1	206135797	206135904
SRR10612066.5158590	chr6	149669111	149671893
SRR10612066.5158656	chr1	235473498	235473662
SRR10612066.5158752	chr15	77057302	77059428
SRR10612066.5158775	chr2	24516558	24518676
SRR10612066.5158796	chr5	109839274	109839416
SRR10612066.5158881	chr17	32366170	32366361
SRR10612066.5158997	chr14	20811293	20811473
SRR10612066.5159021	chr11	14808017	14808216
SRR10612066.5159055	chr5	131923799	131923959
SRR10612066.5159087	chr9	140693271	140695427
SRR10612066.5159124	chr19	30880929	30881335
SRR10612066.5159146	chr2	230356616	230359758
SRR10612066.5159212	chr20	11007756	11007875
SRR10612066.5159239	chr14	75126424	75126582
SRR10612066.5159383	chr6	119162360	119162474
SRR10612066.5159423	chr3	173052801	173059046
SRR10612066.5159460	chr5	95397535	95397679
SRR10612066.5159494	chr9	130101922	130104614
SRR10612066.5159500	chr19	36583612	36583708
SRR10612066.5159509	chr12	111868272	111868732
SRR10612066.5159547	chr1	156897015	156897393
SRR10612066.5159594	chr2	46739805	46739952
SRR10612066.5159671	chr15	91463004	91463163
SRR10612066.5159689	chr6	26879816	26880017
SRR10612066.5159737	chr16	12293457	12371893
SRR10612066.5159741	chr7	90546915	90585132
SRR10612066.5159773	chr5	78384503	78384609
SRR10612066.5159824	chr1	120773	267254
SRR10612066.5159918	chr1	16258818	16258998
SRR10612066.5159940	chr9	65749647	65749786
SRR10612066.5159951	chr19	7012483	7012600
SRR10612066.5160002	chr11	93141411	93141563
SRR10612066.5160046	chr9	90234290	90234424
SRR10612066.5160082	chr14	50320446	50329547
SRR10612066.5160111	chr7	45621452	45621568
SRR10612066.5160114	chr14	20811244	20811446
SRR10612066.5160265	chr3	58685010	58685202
SRR10612066.5160335	chr4	73956684	73956877
SRR10612066.5160376	chr7	29740896	29744125
SRR10612066.5160381	chr2	230356616	230359759
SRR10612066.5160413	chr2	46969876	46970181
SRR10612066.5160562	chr17	15884354	15884460
SRR10612066.5160601	chr10	134692632	134692847
SRR10612066.5160614	chr2	230356619	230356726
SRR10612066.5160702	chr15	72300173	72302788
SRR10612066.5161056	chr6	77687798	77687960
SRR10612066.5161063	chr10	115998496	115998706
SRR10612066.5161098	chr11	48120802	48121006
SRR10612066.5161118	chr3	142455215	142467304
SRR10612066.5161295	chr11	3800191	3803376
SRR10612066.5161477	chr7	67872999	67873742
SRR10612066.5161595	chr11	93456376	93457541
SRR10612066.5161686	chr7	22157362	22157659
SRR10612066.5161857	chr15	30900027	31087557
SRR10612066.5161876	chr22	32024852	32025076
SRR10612066.5162056	chr17	62225671	62225801
SRR10612066.5162093	chr15	43668698	43670077
SRR10612066.5162365	chr1	21268655	21276601
SRR10612066.5162538	chr20	58729528	58745528
SRR10612066.5162579	chr1	24692573	24692779
SRR10612066.5162580	chr2	132055306	132114990
SRR10612066.5162675	chr12	39266951	39267139
SRR10612066.5162762	chr11	115167298	115167843
SRR10612066.5162835	chr2	29354124	29380268
SRR10612066.5162952	chr2	230356616	230356752
SRR10612066.5163049	chr7	23808613	23830353
SRR10612066.5163067	chr14	20811265	20811456
SRR10612066.5163180	chr21	45418204	45418412
SRR10612066.5163212	chr15	38791116	38793414
SRR10612066.5163223	chr15	62509768	62510052
SRR10612066.5163299	chr1	149908477	149908710
SRR10612066.5163343	chr2	187124796	187124886
SRR10612066.5163398	chr15	80417914	80418817
SRR10612066.5163410	chr2	230356617	230359757
SRR10612066.5163436	chr16	81396189	81398633
SRR10612066.5163449	chr18	19379817	19383975
SRR10612066.5163546	chr18	5396208	5397137
SRR10612066.5163597	chr4	172274987	172275086
SRR10612066.5163615	chr9	110240407	110240672
SRR10612066.5163644	chr2	32689015	32689134
SRR10612066.5163645	chr1	51871698	51873965
SRR10612066.5163649	chr6	118790269	118790422
SRR10612066.5164015	chr6	4717618	4717764
SRR10612066.5164034	chr6	105280925	105297121
SRR10612066.5164061	chr2	45773898	45778423
SRR10612066.5164121	chr19	58773041	58773744
SRR10612066.5164181	chr18	12506501	12512488
SRR10612066.5164182	chr2	230356616	230359758
SRR10612066.5164207	chr1	27614255	27618858
SRR10612066.5164368	chr19	52468771	52469469
SRR10612066.5164435	chr18	8170784	8170904
SRR10612066.5164550	chr12	68357018	68357334
SRR10612066.5164570	chr13	19564977	19565140
SRR10612066.5164612	chr2	230356616	230359757
SRR10612066.5164710	chr8	11174188	11174396
SRR10612066.5164792	chr10	20457496	20457656
SRR10612066.5164849	chr2	230356619	230359748
SRR10612066.5164880	chr9	36373558	36373708
SRR10612066.5165035	chr2	172602853	172603033
SRR10612066.5165140	chr4	103932494	103932666
SRR10612066.5165164	chr1	144171526	144174848
SRR10612066.5165165	chr2	95563750	95570643
SRR10612066.5165199	chr16	75654666	75656363
SRR10612066.5165274	chr2	122514816	122519088
SRR10612066.5165369	chr14	20811264	20811455
SRR10612066.5165455	chr1	200776644	200784760
SRR10612066.5165547	chr6	157935980	157936138
SRR10612066.5165586	chr1	28337458	28362187
SRR10612066.5165734	chr22	41971196	41971313
SRR10612066.5165881	chr19	17530961	17531206
SRR10612066.5165909	chr8	37978565	37985938
SRR10612066.5166012	chr5	161700723	161700937
SRR10612066.5166029	chr14	35255372	35262057
SRR10612066.5166037	chr15	29881511	29881708
SRR10612066.5166064	chr7	45621383	45621568
SRR10612066.5166091	chr6	6451547	6451705
SRR10612066.5166092	chr14	64365488	64365634
SRR10612066.5166218	chr12	121557249	121557419
SRR10612066.5166229	chr12	76993949	76994275
SRR10612066.5166253	chr15	63419944	63420202
SRR10612066.5166281	chr1	92091	238518
SRR10612066.5166450	chr4	123424442	123424663
SRR10612066.5166475	chr2	230356616	230359757
SRR10612066.5166547	chr14	20811283	20811379
SRR10612066.5166579	chr9	71978620	71978955
SRR10612066.5166586	chr3	53557244	53557415
SRR10612066.5166588	chr1	50254359	50254548
SRR10612066.5166735	chr1	243337805	243338035
SRR10612066.5166787	chr10	7797591	7797697
SRR10612066.5166817	chr3	142200172	142200503
SRR10612066.5166835	chr19	50270315	50285324
SRR10612066.5166989	chr8	52370103	52370189
SRR10612066.5167000	chr17	5326376	5326526
SRR10612066.5167024	chr2	230356616	230356750
SRR10612066.5167143	chr3	129551616	129599404
SRR10612066.5167235	chr1	6191708	6194235
SRR10612066.5167377	chr2	230356624	230356731
SRR10612066.5167517	chr6	152706947	152708278
SRR10612066.5167601	chr6	53158470	53158614
SRR10612066.5167654	chr14	20811268	20811365
SRR10612066.5167826	chr4	119539785	119540086
SRR10612066.5167953	chr11	65272675	65272832
SRR10612066.5167972	chr5	34849977	34850183
SRR10612066.5168005	chr16	54011902	54011996
SRR10612066.5168158	chr19	49892875	49893021
SRR10612066.5168224	chr1	147280947	147281120
SRR10612066.5168283	chr14	90868914	90869179
SRR10612066.5168286	chr1	6312538	6313162
SRR10612066.5168591	chr8	48817429	48825038
SRR10612066.5168626	chr4	132694719	132759348
SRR10612066.5168693	chr18	51807111	51807266
SRR10612066.5168758	chr17	62672075	62672244
SRR10612066.5168780	chr7	128232006	128249573
SRR10612066.5168814	chr18	12678139	12678268
SRR10612066.5168871	chrX	54836344	54836500
SRR10612066.5168914	chr11	115169939	115170078
SRR10612066.5168976	chr11	77386218	77387902
SRR10612066.5169012	chr4	76539548	76555636
SRR10612066.5169123	chr4	80146989	80147213
SRR10612066.5169141	chr12	7586090	7586248
SRR10612066.5169174	chr12	122242544	122242808
SRR10612066.5169193	chr4	1837657	1837778
SRR10612066.5169294	chr3	122824426	122824650
SRR10612066.5169309	chr17	78075566	78078619
SRR10612066.5169350	chr15	22049565	22049741
SRR10612066.5169381	chr16	71959442	71959603
SRR10612066.5169387	chr22	47116801	47116913
SRR10612066.5169476	chr12	96974431	96974885
SRR10612066.5169589	chr3	141881451	141881756
SRR10612066.5169631	chr16	2829475	2829599
SRR10612066.5169649	chr17	45526813	45527117
SRR10612066.5169683	chr10	37525955	37526048
SRR10612066.5169815	chr7	99393670	99465403
SRR10612066.5169817	chr1	67417365	67417511
SRR10612066.5169871	chr8	48355448	48355591
SRR10612066.5169952	chr4	148445794	148446185
SRR10612066.5169982	chr15	41746823	41747149
SRR10612066.5169999	chr14	67489467	67489662
SRR10612066.5170002	chr8	93756732	93756915
SRR10612066.5170028	chr1	63077007	63077204
SRR10612066.5170086	chr10	76354015	76354148
SRR10612066.5170262	chr2	230356615	230356733
SRR10612066.5170306	chr2	230356616	230359759
SRR10612066.5170369	chr9	9741293	9741525
SRR10612066.5170581	chr2	230356616	230356750
SRR10612066.5170590	chr14	99935694	99936663
SRR10612066.5170644	chr9	334352	339089
SRR10612066.5170694	chr3	182872550	182872784
SRR10612066.5170775	chr17	79528534	79528842
SRR10612066.5170786	chrX	12811637	12811924
SRR10612066.5170823	chr21	46932942	46933159
SRR10612066.5170847	chr7	140179152	140179364
SRR10612066.5170920	chr22	18682900	18875042
SRR10612066.5170966	chr15	62541270	62550626
SRR10612066.5170968	chr7	75188320	75193267
SRR10612066.5170992	chr14	29386390	29386545
SRR10612066.5171089	chr10	114722638	114722731
SRR10612066.5171097	chr7	56946161	56946336
SRR10612066.5171119	chr19	39930821	39931010
SRR10612066.5171293	chr10	70698984	70699181
SRR10612066.5171337	chr10	86177527	86237421
SRR10612066.5171398	chr4	1374214	1374371
SRR10612066.5171513	chr2	230356616	230356750
SRR10612066.5171515	chr1	167992225	168007696
SRR10612066.5171600	chr19	56704453	56755513
SRR10612066.5171627	chr12	102433660	102439870
SRR10612066.5171644	chr5	70503774	70521879
SRR10612066.5171677	chr20	57473644	57473890
SRR10612066.5171728	chr7	45621488	45621578
SRR10612066.5171787	chr13	31205388	31211921
SRR10612066.5171885	chr11	65271981	65272259
SRR10612066.5171970	chr6	109285364	109286343
SRR10612066.5172068	chr3	9094745	9097972
SRR10612066.5172157	chr9	6328629	6328823
SRR10612066.5172247	chr16	18444608	18488178
SRR10612066.5172281	chr8	13200034	13200138
SRR10612066.5172291	chr22	23501853	23502010
SRR10612066.5172339	chr16	53348735	53355544
SRR10612066.5172358	chr14	20811265	20811439
SRR10612066.5172575	chr1	196407308	196407463
SRR10612066.5172604	chr16	70076833	70099842
SRR10612066.5172714	chr8	25360964	25364175
SRR10612066.5172747	chr6	29396670	29396840
SRR10612066.5172907	chr17	7841018	7841310
SRR10612066.5173020	chr7	149735408	149738388
SRR10612066.5173147	chr2	230356616	230359756
SRR10612066.5173319	chr4	91692939	91693130
SRR10612066.5173464	chr3	180665687	180667092
SRR10612066.5173597	chr15	44865485	44865767
SRR10612066.5173630	chr2	230356616	230359757
SRR10612066.5173704	chr14	55523507	55524036
SRR10612066.5173762	chr22	37761057	37763532
SRR10612066.5173767	chr4	54011500	54011747
SRR10612066.5173874	chr11	123489827	123493346
SRR10612066.5173900	chr7	126155766	126173271
SRR10612066.5173992	chr14	20811275	20811400
SRR10612066.5174002	chr8	74373661	74373834
SRR10612066.5174062	chr2	98105155	98106727
SRR10612066.5174091	chr4	106286006	106288437
SRR10612066.5174294	chr14	74398204	74398821
SRR10612066.5174295	chr17	4911442	4911551
SRR10612066.5174325	chr19	21615575	21615768
SRR10612066.5174345	chr11	79948177	79949090
SRR10612066.5174358	chr2	230356616	230359758
SRR10612066.5174410	chr8	142264138	142264542
SRR10612066.5174415	chr3	58923374	58952548
SRR10612066.5174422	chr2	230356616	230356750
SRR10612066.5174442	chr2	230356616	230359758
SRR10612066.5174594	chr9	88307604	88327483
SRR10612066.5174798	chr16	71028152	71028387
SRR10612066.5174904	chr14	20811263	20811558
SRR10612066.5174928	chr5	112321612	112327908
SRR10612066.5174953	chr9	104355134	104355277
SRR10612066.5174980	chr2	135445346	135445490
SRR10612066.5175019	chr9	127364895	127365064
SRR10612066.5175207	chrX	39427132	39481750
SRR10612066.5175403	chr14	88622488	88622624
SRR10612066.5175494	chr19	49869048	49878072
SRR10612066.5175515	chr17	73199253	73199377
SRR10612066.5175531	chr6	161049620	161060823
SRR10612066.5175652	chr15	57471942	57472219
SRR10612066.5175670	chr11	65268493	65268831
SRR10612066.5175815	chr2	58144467	58148130
SRR10612066.5175905	chr12	19977482	19977688
SRR10612066.5175912	chr2	230356616	230359758
SRR10612066.5176029	chr19	19451656	19453446
SRR10612066.5176069	chr9	115858322	115858407
SRR10612066.5176082	chr13	48338100	48338352
SRR10612066.5176138	chr22	41921751	41921882
SRR10612066.5176156	chr3	56868345	56868546
SRR10612066.5176231	chr1	55319246	55319866
SRR10612066.5176249	chr3	17056405	17056566
SRR10612066.5176254	chr11	28273850	28274053
SRR10612066.5176256	chr15	43313544	43317125
SRR10612066.5176379	chr11	64607179	64607337
SRR10612066.5176503	chr7	45621383	45621568
SRR10612066.5176529	chr11	19331258	19331433
SRR10612066.5176544	chr16	29436155	29538011
SRR10612066.5176549	chr3	195102109	195102276
SRR10612066.5176612	chr6	79725386	79735264
SRR10612066.5176664	chr21	25675496	25679311
SRR10612066.5176857	chr21	11039359	11049601
SRR10612066.5176874	chr4	30612002	30612174
SRR10612066.5176882	chr20	2928631	2945849
SRR10612066.5176927	chr3	97133846	97133973
SRR10612066.5176946	chr8	43092955	43093368
SRR10612066.5176949	chr2	230356616	230356750
SRR10612066.5176997	chrX	135748928	135749060
SRR10612066.5177024	chr14	20811245	20811452
SRR10612066.5177034	chr6	129479936	129480272
SRR10612066.5177062	chr11	103306682	103327057
SRR10612066.5177069	chr2	81799716	81799977
SRR10612066.5177089	chr17	18155830	18156696
SRR10612066.5177208	chr3	113724439	113724795
SRR10612066.5177230	chr17	15425417	15433406
SRR10612066.5177245	chr8	95770562	95770880
SRR10612066.5177489	chr3	136148383	136148738
SRR10612066.5177505	chr12	111883841	111884054
SRR10612066.5177522	chr6	161518183	161518522
SRR10612066.5177527	chr9	96199287	96199420
SRR10612066.5177531	chr9	124767699	124767860
SRR10612066.5177567	chr7	123222241	123223787
SRR10612066.5177657	chr2	230356616	230359758
SRR10612066.5177675	chr6	169002945	169003086
SRR10612066.5177683	chr2	230356645	230356747
SRR10612066.5177780	chr4	10144489	10144689
SRR10612066.5177807	chr17	20790310	20790431
SRR10612066.5177812	chr16	30036520	30036670
SRR10612066.5177831	chr13	28552496	28552810
SRR10612066.5177882	chr2	230356619	230356729
SRR10612066.5177931	chr8	72357680	72403500
SRR10612066.5177943	chr7	45621488	45621568
SRR10612066.5177993	chr8	28761089	28765505
SRR10612066.5178051	chr8	133637540	133637695
SRR10612066.5178057	chr4	139993058	139993159
SRR10612066.5178195	chr10	24636323	24636509
SRR10612066.5178198	chr11	64589946	64596281
SRR10612066.5178203	chr3	15297053	15297207
SRR10612066.5178276	chr19	35334057	35334245
SRR10612066.5178285	chr3	63980367	63980490
SRR10612066.5178305	chr14	50320485	50329564
SRR10612066.5178397	chr9	103261046	103279053
SRR10612066.5178486	chr3	195674269	195733865
SRR10612066.5178632	chr6	31866689	31866882
SRR10612066.5178651	chr16	19752761	19752919
SRR10612066.5178656	chr12	70613173	70619169
SRR10612066.5178666	chr1	235409784	235420511
SRR10612066.5178799	chr3	195792314	195794470
SRR10612066.5178839	chr2	230356618	230356750
SRR10612066.5178872	chr2	89087839	89091969
SRR10612066.5178969	chr14	20811265	20811356
SRR10612066.5179032	chr2	4249224	4249383
SRR10612066.5179124	chr4	17627104	17627293
SRR10612066.5179159	chr2	95424709	95425568
SRR10612066.5179165	chr13	34429713	34429951
SRR10612066.5179175	chr3	128555192	128560834
SRR10612066.5179238	chr16	13251983	13252173
SRR10612066.5179255	chr9	78607455	78607559
SRR10612066.5179323	chr8	119123681	119123903
SRR10612066.5179363	chr11	33128614	33128774
SRR10612066.5179390	chr17	33085123	33085308
SRR10612066.5179392	chr3	107526917	107527101
SRR10612066.5179433	chr5	95091379	95091467
SRR10612066.5179495	chr14	20811247	20811467
SRR10612066.5179498	chr3	155705580	155706052
SRR10612066.5179501	chr3	94696914	94697101
SRR10612066.5179603	chr14	20811245	20811367
SRR10612066.5179614	chr16	29845055	29848063
SRR10612066.5179669	chr2	230356652	230356747
SRR10612066.5179673	chr14	102623307	102623551
SRR10612066.5179746	chr9	85257019	85257213
SRR10612066.5179749	chr13	33918565	33918894
SRR10612066.5179770	chr7	65445658	65445788
SRR10612066.5179773	chr9	38552200	38558520
SRR10612066.5179858	chr3	153362757	153427216
SRR10612066.5179874	chr19	7704269	7704369
SRR10612066.5179889	chr20	45879933	45880044
SRR10612066.5179938	chr7	45621383	45621568
SRR10612066.5179991	chr11	65272163	65272312
SRR10612066.5180111	chr2	230356616	230359758
SRR10612066.5180313	chr17	4893790	4893916
SRR10612066.5180372	chr2	230356616	230359758
SRR10612066.5180378	chr10	35414304	35414406
SRR10612066.5180586	chrX	124455446	124455645
SRR10612066.5180591	chr15	71666735	71667209
SRR10612066.5180621	chr2	25693730	25693917
SRR10612066.5180653	chr5	69499709	69521625
SRR10612066.5180704	chr3	57126714	57126858
SRR10612066.5180761	chr2	230356620	230356752
SRR10612066.5180778	chr2	230356627	230356733
SRR10612066.5180991	chr16	56509069	56509225
