readname	chr	start	end
SRR10612066.3936350	chr7	153904655	153905083
SRR10612066.3936556	chr5	131214598	131214697
SRR10612066.3936743	chr2	36329945	36330119
SRR10612066.3936764	chr14	20811233	20811346
SRR10612066.3936850	chr11	84589693	84589801
SRR10612066.3937041	chr17	48629375	48629541
SRR10612066.3937100	chr22	41743051	41743872
SRR10612066.3937656	chr15	66030112	66031097
SRR10612066.3937910	chr2	242202125	242203922
SRR10612066.3937992	chr14	20811264	20811452
SRR10612066.3938165	chr5	168472519	168472698
SRR10612066.3938286	chr4	38895711	38895959
SRR10612066.3938599	chr17	37899743	37900036
SRR10612066.3938861	chr2	145440728	145440856
SRR10612066.3938863	chr1	39898717	39900120
SRR10612066.3938962	chr16	58941212	58941521
SRR10612066.3939349	chr15	76301541	76345326
SRR10612066.3939367	chr1	202879065	202879349
SRR10612066.3939450	chrX	139115646	139115845
SRR10612066.3939557	chr22	29757014	29813218
SRR10612066.3939771	chr11	34155090	34155250
SRR10612066.3939947	chr7	149597708	149597854
SRR10612066.3940581	chr17	19843047	19843164
SRR10612066.3940587	chr14	20811234	20811338
SRR10612066.3940860	chr1	151060669	151079698
SRR10612066.3941139	chr2	176812214	176860357
SRR10612066.3941197	chr14	20811264	20811520
SRR10612066.3941336	chr12	132278497	132278759
SRR10612066.3941445	chr14	20811265	20811378
SRR10612066.3941670	chr5	132312050	132312363
SRR10612066.3941682	chr13	95445054	95445315
SRR10612066.3941720	chr17	43138695	43159096
SRR10612066.3941854	chr5	151043040	151043164
SRR10612066.3941858	chr6	25727143	25727278
SRR10612066.3942263	chr8	67929926	67933579
SRR10612066.3942278	chr14	20811237	20811346
SRR10612066.3942451	chr19	51756380	51756558
SRR10612066.3942894	chr18	32693027	32693184
SRR10612066.3942955	chr6	160453655	160454110
SRR10612066.3943188	chr11	65270639	65270828
SRR10612066.3943219	chr10	11978234	11978495
SRR10612066.3943329	chr5	125831667	125831886
SRR10612066.3943360	chr2	39512569	39512801
SRR10612066.3943612	chr16	87345286	87345744
SRR10612066.3943622	chr7	112099968	112100069
SRR10612066.3943644	chr15	64834371	64834667
SRR10612066.3943651	chr11	77910063	77910258
SRR10612066.3943681	chr17	79653352	79657761
SRR10612066.3943763	chr1	87443791	87444036
SRR10612066.3944042	chrX	2407461	2407755
SRR10612066.3944453	chr15	72502723	72511415
SRR10612066.3944752	chr12	97889603	97889795
SRR10612066.3944850	chr2	230356616	230356734
SRR10612066.3944890	chr2	85570857	85571771
SRR10612066.3944896	chr9	135201708	135224822
SRR10612066.3944898	chr16	53913753	53968021
SRR10612066.3945093	chr14	45676051	45676276
SRR10612066.3945156	chr22	33735627	33735750
SRR10612066.3945165	chr14	20811232	20811443
SRR10612066.3945245	chr3	156260066	156260233
SRR10612066.3945305	chr21	30693744	30698435
SRR10612066.3945355	chr1	178708535	178710670
SRR10612066.3945500	chr16	27355926	27357855
SRR10612066.3945534	chr22	26083513	26083661
SRR10612066.3945653	chr17	20289051	20289368
SRR10612066.3945720	chr19	46635428	46635629
SRR10612066.3945862	chr2	113999690	114000119
SRR10612066.3946098	chr9	116855228	116855360
SRR10612066.3946134	chr14	20811264	20811497
SRR10612066.3946411	chr14	45647579	45647776
SRR10612066.3946546	chr14	20811236	20811352
SRR10612066.3946594	chr3	24217621	24217813
SRR10612066.3946634	chr4	3005987	3015471
SRR10612066.3946895	chr21	14795437	14866347
SRR10612066.3946945	chr14	75581820	75582023
SRR10612066.3947064	chr12	28605458	28605577
SRR10612066.3947081	chr5	138737272	138737415
SRR10612066.3947193	chr20	3451684	3451836
SRR10612066.3947289	chr22	42592309	42592665
SRR10612066.3947525	chr17	27901652	27901786
SRR10612066.3947556	chr6	150026863	150027191
SRR10612066.3947638	chr16	9288827	9289049
SRR10612066.3948092	chr1	203674328	203674483
SRR10612066.3948482	chr5	170380631	170395276
SRR10612066.3948514	chr2	73472838	73472925
SRR10612066.3948730	chr11	5610853	5610941
SRR10612066.3948945	chr1	145440678	145440958
SRR10612066.3949376	chr5	34163222	34201028
SRR10612066.3949444	chr16	30775576	30775687
SRR10612066.3949490	chr1	48821338	48825442
SRR10612066.3949618	chr5	167927590	167929111
SRR10612066.3949699	chr7	23734494	23741817
SRR10612066.3949753	chr8	47997393	47997527
SRR10612066.3949894	chr15	43016240	43016343
SRR10612066.3949908	chr10	43510326	43510464
SRR10612066.3949961	chr7	80279389	80279498
SRR10612066.3950047	chr2	225503960	225504199
SRR10612066.3950120	chrX	123806805	123807104
SRR10612066.3950269	chr11	791156	791311
SRR10612066.3950300	chr17	66536453	66536634
SRR10612066.3950373	chr7	104518654	104519595
SRR10612066.3950533	chr4	10147658	10147813
SRR10612066.3950587	chr5	69214900	69215592
SRR10612066.3950737	chr4	108941697	108941825
SRR10612066.3950805	chr17	8847705	8848190
SRR10612066.3950929	chr15	32924110	32924355
SRR10612066.3951113	chr9	80480719	80480870
SRR10612066.3951175	chr17	44572091	44572412
SRR10612066.3951382	chr14	20811259	20811404
SRR10612066.3951637	chr1	240307266	240307476
SRR10612066.3951670	chr19	4461763	4461992
SRR10612066.3951672	chr15	95463749	95463920
SRR10612066.3951694	chr15	62530022	62530347
SRR10612066.3951788	chr14	20811264	20811502
SRR10612066.3951935	chr17	61883904	61885100
SRR10612066.3951989	chr15	20867289	20886549
SRR10612066.3952126	chr19	15457107	15457230
SRR10612066.3952234	chr22	21499249	21499387
SRR10612066.3952287	chr13	52827880	52865694
SRR10612066.3952622	chr11	65268708	65269261
SRR10612066.3952667	chr15	36399503	36399767
SRR10612066.3952717	chr21	45172425	45173529
SRR10612066.3952785	chr16	16218691	16219733
SRR10612066.3952802	chr15	100375239	100375400
SRR10612066.3952837	chr9	82568433	82568562
SRR10612066.3953045	chr14	55747564	55747691
SRR10612066.3953148	chr14	35240310	35240533
SRR10612066.3953230	chr10	25686584	25686789
SRR10612066.3953324	chr11	12248572	12257775
SRR10612066.3953494	chr2	230356616	230356750
SRR10612066.3953497	chr2	3391601	3391797
SRR10612066.3953519	chr6	121433784	121436374
SRR10612066.3953713	chr13	50301092	50301379
SRR10612066.3953787	chr17	80888462	80895980
SRR10612066.3954242	chr3	58109163	58109299
SRR10612066.3954425	chr14	20811244	20811400
SRR10612066.3954539	chr4	140636061	140636189
SRR10612066.3954575	chr19	3980909	3982311
SRR10612066.3954599	chr5	25297888	25298036
SRR10612066.3954631	chr3	180012245	180012519
SRR10612066.3954734	chr10	81007620	81008614
SRR10612066.3954970	chr16	76629875	76630023
SRR10612066.3955071	chr9	131700499	131700698
SRR10612066.3955141	chr6	355126	355500
SRR10612066.3955443	chr5	21556915	21557160
SRR10612066.3955499	chr1	201786243	201786408
SRR10612066.3955552	chr4	1731972	1732176
SRR10612066.3955660	chr2	230356644	230356749
SRR10612066.3955819	chr3	185388833	185388956
SRR10612066.3955831	chr11	116840748	116840929
SRR10612066.3955890	chr11	116798703	116799021
SRR10612066.3955923	chr5	15861367	15862483
SRR10612066.3956119	chr14	20811244	20811369
SRR10612066.3956151	chr9	86354620	86357515
SRR10612066.3956176	chr2	218703446	218703583
SRR10612066.3956203	chr3	49791289	49791575
SRR10612066.3956224	chr6	50833650	50833990
SRR10612066.3956332	chr17	46919179	46925717
SRR10612066.3956425	chr4	6826294	6832602
SRR10612066.3956445	chr11	65268785	65268977
SRR10612066.3956504	chr12	70148024	70148154
SRR10612066.3956560	chr8	32488538	32488713
SRR10612066.3956602	chr14	20811265	20811387
SRR10612066.3956732	chr12	31676241	31676387
SRR10612066.3956749	chr14	20811233	20811524
SRR10612066.3956756	chr4	2941713	2941826
SRR10612066.3956787	chr14	20811265	20811351
SRR10612066.3956805	chr16	58545372	58545561
SRR10612066.3956959	chr8	43172481	43173636
SRR10612066.3956989	chr1	196252048	196252285
SRR10612066.3957056	chr14	20811247	20811398
SRR10612066.3957061	chr4	22729380	22729528
SRR10612066.3957129	chr22	29728882	29729001
SRR10612066.3957207	chr5	54489152	54489276
SRR10612066.3957288	chr7	74305585	74305996
SRR10612066.3957385	chr17	40925767	40925859
SRR10612066.3957429	chr2	44204293	44204418
SRR10612066.3957555	chr2	86512560	86512751
SRR10612066.3957824	chr19	18232493	18241512
SRR10612066.3958049	chr14	102764948	102765241
SRR10612066.3958157	chr18	47602774	47602929
SRR10612066.3958190	chr21	37502930	37503227
SRR10612066.3958396	chr1	115381398	115381685
SRR10612066.3958413	chr16	80520134	80520331
SRR10612066.3958630	chr4	132749770	132751736
SRR10612066.3958853	chr16	23510700	23511138
SRR10612066.3958857	chr7	86526825	86539180
SRR10612066.3958899	chr1	153725284	153725500
SRR10612066.3958955	chr7	106998268	106998422
SRR10612066.3959038	chr4	143260420	143260517
SRR10612066.3959339	chr2	110955194	110955413
SRR10612066.3959446	chr22	20307222	20307563
SRR10612066.3959633	chr15	74708424	74708833
SRR10612066.3959646	chr16	58374651	58375039
SRR10612066.3959889	chr2	217279618	217279791
SRR10612066.3959932	chr14	100065741	100065883
SRR10612066.3960325	chr19	17258247	17258493
SRR10612066.3960360	chr10	22746330	22746429
SRR10612066.3960535	chr2	151926070	151926163
SRR10612066.3961070	chr2	186871265	186871434
SRR10612066.3961072	chr21	11094458	11094586
SRR10612066.3961198	chr5	60681995	60682195
SRR10612066.3961559	chrX	128589231	128589380
SRR10612066.3961583	chr12	81761394	81761632
SRR10612066.3961760	chr7	138922987	138923167
SRR10612066.3961794	chr17	62787452	62931760
SRR10612066.3961979	chr21	38213516	38213749
SRR10612066.3962330	chr1	161830031	161882133
SRR10612066.3962534	chr14	20811277	20811432
SRR10612066.3962546	chr5	153429323	153433618
SRR10612066.3962972	chr17	18309596	18309964
SRR10612066.3963050	chr7	102918559	102918745
SRR10612066.3963136	chr17	61472500	61472822
SRR10612066.3963165	chr17	45153331	45153445
SRR10612066.3963175	chr13	19598413	19601533
SRR10612066.3963179	chr4	83398107	83398323
SRR10612066.3963196	chr2	210950782	210951153
SRR10612066.3963301	chr3	101549591	101549920
SRR10612066.3963304	chr10	5827814	5842668
SRR10612066.3963486	chr17	56661283	56661451
SRR10612066.3963589	chr19	46019406	46019535
SRR10612066.3963612	chr1	198257540	198257800
SRR10612066.3963708	chr5	70249438	70249638
SRR10612066.3963913	chr5	176370336	176385158
SRR10612066.3963992	chr1	149986718	149986819
SRR10612066.3964078	chr7	91948643	91957214
SRR10612066.3964316	chr8	56732191	56732429
SRR10612066.3964552	chr4	169463023	169463224
SRR10612066.3964755	chr7	26029186	26029335
SRR10612066.3964842	chr2	107462072	107462399
SRR10612066.3964920	chr3	38495547	38495663
SRR10612066.3965067	chr14	20811246	20811472
SRR10612066.3965236	chr10	62700513	62700868
SRR10612066.3965521	chrX	73217042	73217289
SRR10612066.3965533	chr12	31583646	31583841
SRR10612066.3965596	chr4	188804498	188804641
SRR10612066.3965692	chr8	43172494	43173693
SRR10612066.3965998	chr10	22734785	22735140
SRR10612066.3966007	chr2	195443905	195453384
SRR10612066.3966446	chr14	20811247	20811542
SRR10612066.3966465	chr11	65267722	65267925
SRR10612066.3966558	chr1	47150104	47167126
SRR10612066.3966865	chr8	119025224	119025458
SRR10612066.3966929	chr9	37126388	37126518
SRR10612066.3966955	chr12	3357190	3357289
SRR10612066.3967011	chr10	75230943	75231371
SRR10612066.3967222	chr14	20811235	20811386
SRR10612066.3967269	chr1	21349470	21349686
SRR10612066.3967458	chr6	71383947	71384666
SRR10612066.3967553	chr19	11445973	11446262
SRR10612066.3967557	chr16	2815272	2815362
SRR10612066.3967572	chr22	39185387	39185668
SRR10612066.3967650	chr2	183826906	183829473
SRR10612066.3967845	chr14	20811264	20811451
SRR10612066.3968193	chr10	99519567	99519735
SRR10612066.3968311	chr20	51880946	51881076
SRR10612066.3968447	chr4	25003535	25003746
SRR10612066.3968815	chr1	150478412	150478567
SRR10612066.3968823	chr5	34845035	34845194
SRR10612066.3968887	chr22	36391792	36391933
SRR10612066.3968992	chr4	164445482	164445708
SRR10612066.3969034	chr19	23523853	23524002
SRR10612066.3969081	chr15	42003425	42003505
SRR10612066.3969125	chr20	58055529	58055748
SRR10612066.3969219	chr20	46970988	46971117
SRR10612066.3969263	chr14	102764945	102765239
SRR10612066.3969284	chr8	82664278	82664456
SRR10612066.3969291	chr10	82265253	82266187
SRR10612066.3969779	chr19	16545174	16582745
SRR10612066.3969795	chr7	27674542	27674727
SRR10612066.3970144	chr6	26032028	26045816
SRR10612066.3970151	chr7	74995605	74995887
SRR10612066.3970239	chr1	50921897	50922664
SRR10612066.3970417	chr9	31559266	31559486
SRR10612066.3970493	chr15	102290459	102290686
SRR10612066.3970525	chr4	169602481	169611805
SRR10612066.3970778	chr4	75056225	75061555
SRR10612066.3970819	chr5	131833911	131834421
SRR10612066.3971360	chr20	42331130	42333999
SRR10612066.3971513	chr16	50265443	50265568
SRR10612066.3971883	chr3	58111477	58111604
SRR10612066.3971959	chr9	83045070	83121792
SRR10612066.3972005	chr9	140137246	140137478
SRR10612066.3972058	chr14	20811266	20811428
SRR10612066.3972127	chr8	141799573	141900871
SRR10612066.3972146	chr8	122071375	122071514
SRR10612066.3972165	chr7	123241489	123241618
SRR10612066.3972257	chr2	241974277	241974676
SRR10612066.3972553	chr5	175955401	175955558
SRR10612066.3972572	chr11	47562696	47563004
SRR10612066.3972614	chr10	119857706	119858459
SRR10612066.3972688	chr12	91757374	91757512
SRR10612066.3973013	chr6	43286039	43299592
SRR10612066.3973312	chr9	95784026	95784398
SRR10612066.3973394	chr2	241968553	241968713
SRR10612066.3973412	chr14	20811262	20811358
SRR10612066.3973523	chr9	140083709	140083852
SRR10612066.3973731	chr4	76528152	76528942
SRR10612066.3974069	chr17	55759908	55760020
SRR10612066.3974092	chr21	45474182	45474515
SRR10612066.3974124	chr12	514675	527804
SRR10612066.3974289	chr11	65484549	65484643
SRR10612066.3974431	chr14	20811234	20811338
SRR10612066.3974760	chr20	57204355	57204654
SRR10612066.3974858	chr11	129106239	129106739
SRR10612066.3975137	chr9	37801177	37819315
SRR10612066.3975244	chr2	234750219	234750526
SRR10612066.3975387	chr11	65653820	65655196
SRR10612066.3975423	chr7	90426192	90426342
SRR10612066.3975783	chr2	230356619	230356726
SRR10612066.3975789	chr4	112591322	112591546
SRR10612066.3976166	chr2	135194476	135194661
SRR10612066.3976355	chr16	58576384	58577698
SRR10612066.3976398	chr2	214901453	214901807
SRR10612066.3976443	chr17	56510930	56511301
SRR10612066.3976606	chr17	42103761	42104769
SRR10612066.3976608	chr6	137050411	137050559
SRR10612066.3976615	chr15	50771639	50771917
SRR10612066.3976726	chr2	212400113	212400363
SRR10612066.3976765	chr3	160239567	160254621
SRR10612066.3976785	chr5	69434952	69438273
SRR10612066.3976807	chr6	10897197	10897312
SRR10612066.3976841	chr13	21141816	21141966
SRR10612066.3976968	chr15	72535911	72536456
SRR10612066.3977141	chr9	131700500	131700700
SRR10612066.3977473	chr12	27772761	27772919
SRR10612066.3977500	chr14	20811264	20811431
SRR10612066.3977673	chr19	1460142	1460288
SRR10612066.3977697	chr17	34868887	34869112
SRR10612066.3977809	chr10	211312	211728
SRR10612066.3977813	chrX	2408001	2408097
SRR10612066.3977917	chr9	99940545	99941826
SRR10612066.3978095	chr10	22746330	22746424
SRR10612066.3978170	chr3	129160821	129161142
SRR10612066.3978255	chr10	3509128	3509240
SRR10612066.3978281	chr16	29980784	29981165
SRR10612066.3978299	chr16	48424411	48424724
SRR10612066.3978652	chr8	41130505	41130774
SRR10612066.3978701	chr1	43166472	43167665
SRR10612066.3978703	chr20	61525641	61525736
SRR10612066.3978710	chr20	51188903	51189074
SRR10612066.3978817	chr20	37191210	37191322
SRR10612066.3979032	chr22	41614334	41614659
SRR10612066.3979113	chr16	3188805	3188925
SRR10612066.3979125	chr2	23632927	23633058
SRR10612066.3979339	chr14	20811265	20811462
SRR10612066.3979585	chr16	1670495	1670723
SRR10612066.3979679	chr3	23171807	23171946
SRR10612066.3979757	chr1	183789205	183789980
SRR10612066.3979804	chr3	32935631	32935805
SRR10612066.3980180	chr2	33802539	33802749
SRR10612066.3980333	chr14	60915172	60915591
SRR10612066.3980423	chr10	88951517	88951729
SRR10612066.3980663	chr1	217975592	217975813
SRR10612066.3981240	chr3	4488836	4489018
SRR10612066.3981319	chr22	42553180	42553400
SRR10612066.3981540	chr7	69661370	69661703
SRR10612066.3981760	chr12	110579551	110579730
SRR10612066.3981778	chr17	18293487	18293768
SRR10612066.3981802	chr6	109218954	109219172
SRR10612066.3981857	chr14	66207936	66208103
SRR10612066.3981962	chr10	28587947	28588093
SRR10612066.3982042	chr5	171365143	171365417
SRR10612066.3982087	chr16	68308660	68309025
SRR10612066.3982246	chr11	60904454	60904785
SRR10612066.3982790	chr1	77441335	77441526
SRR10612066.3983127	chr1	120263910	120269499
SRR10612066.3983221	chr8	22078732	22078990
SRR10612066.3983358	chr14	83484097	83484391
SRR10612066.3983361	chr16	58948467	58948638
SRR10612066.3983363	chr3	125627959	125628093
SRR10612066.3983610	chr7	145583375	145583602
SRR10612066.3983851	chr1	23397716	23398658
SRR10612066.3983892	chr14	20811263	20811517
SRR10612066.3984011	chr13	54057205	54057354
SRR10612066.3984189	chr15	49433148	49433456
SRR10612066.3984253	chr22	24811868	24812142
SRR10612066.3984302	chr4	26770734	26770988
SRR10612066.3984327	chr2	133671249	133671433
SRR10612066.3984393	chr8	109462052	109468159
SRR10612066.3984394	chr11	95865355	95865611
SRR10612066.3984503	chr14	20811265	20811453
SRR10612066.3984555	chrX	22789050	22789266
SRR10612066.3984898	chr8	28658973	28659296
SRR10612066.3985043	chr1	50028221	50028414
SRR10612066.3985076	chr14	20811235	20811378
SRR10612066.3985158	chr5	74723635	74723943
SRR10612066.3985172	chr12	86637437	86638289
SRR10612066.3985280	chr2	44139586	44161378
SRR10612066.3985294	chr11	8476663	8478728
SRR10612066.3985351	chr3	197597054	197598262
SRR10612066.3985969	chr14	20811230	20811352
SRR10612066.3986165	chr2	230356619	230356732
SRR10612066.3986249	chr19	17688003	17688221
SRR10612066.3986407	chr9	138587101	138587357
SRR10612066.3986427	chr8	22397937	22398161
SRR10612066.3986468	chr2	95935631	95935848
SRR10612066.3986612	chr10	119827761	119827900
SRR10612066.3986846	chr14	20811270	20811405
SRR10612066.3986929	chr17	49270822	49272682
SRR10612066.3987223	chrX	76927123	76927344
SRR10612066.3987320	chr14	20811263	20811549
SRR10612066.3987723	chr16	22382954	22383166
SRR10612066.3988018	chr10	22746330	22746419
SRR10612066.3988130	chr10	37669200	37669354
SRR10612066.3988169	chrX	108951964	108952060
SRR10612066.3988184	chr5	70091848	70092030
SRR10612066.3988294	chr21	46293568	46293712
SRR10612066.3988398	chr15	82985840	83130608
SRR10612066.3988417	chr10	32760120	32762939
SRR10612066.3988555	chr12	110058024	110058338
SRR10612066.3988697	chr14	67407071	67414934
SRR10612066.3988706	chr16	57807117	57807250
SRR10612066.3988745	chr15	85561038	85562894
SRR10612066.3988888	chr14	20811232	20811446
SRR10612066.3988937	chr6	86258076	86258218
SRR10612066.3989311	chr14	20811230	20811447
SRR10612066.3989377	chr14	20811265	20811379
SRR10612066.3989470	chr22	32123887	32124035
SRR10612066.3989739	chr1	156310893	156310990
SRR10612066.3989860	chr3	9869216	9869566
SRR10612066.3989862	chr10	17728944	17729074
SRR10612066.3989899	chr2	97935009	98104261
SRR10612066.3990105	chr15	37952127	37952228
SRR10612066.3990276	chr14	50955346	50955701
SRR10612066.3990323	chr17	8379034	8379280
SRR10612066.3990498	chr2	129067150	129067332
SRR10612066.3990770	chr7	132874615	132874835
SRR10612066.3990777	chr20	33066991	33067141
SRR10612066.3990786	chr22	25589815	25589987
SRR10612066.3991115	chr6	165994564	166001378
SRR10612066.3991186	chr16	4642351	4644403
SRR10612066.3991409	chr14	91386550	91413897
SRR10612066.3991434	chr3	80833188	80838121
SRR10612066.3991642	chr7	64502498	64502722
SRR10612066.3992463	chr17	30500848	30519319
SRR10612066.3992485	chr1	71533240	71533424
SRR10612066.3992640	chr5	151274250	151274367
SRR10612066.3992830	chr3	65822882	65823039
SRR10612066.3992832	chr17	20167963	20168122
SRR10612066.3992932	chr11	123495363	123495538
SRR10612066.3993077	chr22	20460039	20460282
SRR10612066.3993349	chr15	80461719	80461852
SRR10612066.3993493	chr3	50153414	50154484
SRR10612066.3993524	chr14	20811265	20811556
SRR10612066.3993552	chr9	33034580	33034992
SRR10612066.3993570	chr12	9452271	9584767
SRR10612066.3993730	chr5	131109103	131109300
SRR10612066.3994020	chr6	145140777	145140961
SRR10612066.3994332	chr7	128036317	128036484
SRR10612066.3994462	chr13	96596119	96596311
SRR10612066.3994476	chr19	4037613	4037787
SRR10612066.3994506	chr14	53990616	53990920
SRR10612066.3994837	chr19	15233695	15233872
SRR10612066.3994885	chr17	53488728	53491566
SRR10612066.3994922	chr4	147655903	147656035
SRR10612066.3995046	chr12	22635490	22659754
SRR10612066.3995132	chr21	27425593	27484393
SRR10612066.3995242	chr14	20811283	20811450
SRR10612066.3995399	chr11	44135732	44148424
SRR10612066.3995563	chr10	43248664	43248926
SRR10612066.3995593	chr19	22785143	22785288
SRR10612066.3995809	chr15	85706596	85719103
SRR10612066.3995865	chr17	57147234	57147450
SRR10612066.3995911	chr12	117628033	117628268
SRR10612066.3995943	chr2	232995328	233001430
SRR10612066.3995954	chr15	72496917	72497103
SRR10612066.3996026	chr11	18270309	18307006
SRR10612066.3996178	chr4	156594173	156594374
SRR10612066.3996212	chr7	53838985	53839115
SRR10612066.3996281	chr8	139671361	139671566
SRR10612066.3996324	chr19	57967024	57967551
SRR10612066.3996337	chr7	37368081	37368182
SRR10612066.3996509	chr4	155720172	155720371
SRR10612066.3996520	chr13	99529257	99529379
SRR10612066.3996643	chr11	71726151	71726610
SRR10612066.3996732	chr14	20811232	20811398
SRR10612066.3996737	chr14	20811264	20811436
SRR10612066.3996922	chr4	48586687	48587099
SRR10612066.3997438	chr9	34133600	34133708
SRR10612066.3997881	chr15	74466248	74467574
SRR10612066.3998000	chr5	112889462	112899189
SRR10612066.3998166	chr12	123692428	123692601
SRR10612066.3998208	chr21	34628912	34629124
SRR10612066.3998257	chr9	70885787	70886150
SRR10612066.3998285	chr21	46624482	46624648
SRR10612066.3998460	chr1	85165863	85167492
SRR10612066.3998481	chr17	79867500	79868774
SRR10612066.3998520	chr2	61135448	61135561
SRR10612066.3998835	chr14	20811230	20811462
SRR10612066.3998840	chr21	40641924	40642330
SRR10612066.3998844	chr17	18284315	18284398
SRR10612066.3998977	chr10	101829962	101830175
SRR10612066.3999151	chr10	70760640	70760928
SRR10612066.3999215	chr5	141028155	141028401
SRR10612066.3999602	chr14	20811263	20811438
SRR10612066.3999647	chr2	89124999	89125241
SRR10612066.4000265	chr6	167606692	167775529
SRR10612066.4000440	chr14	20811265	20811476
SRR10612066.4000482	chr7	137282592	137342784
SRR10612066.4000583	chr12	46229613	46229842
SRR10612066.4000591	chr11	65272956	65273148
SRR10612066.4000871	chr16	68224670	68225678
SRR10612066.4001063	chr9	32005280	32005424
SRR10612066.4001099	chr5	95244625	95244895
SRR10612066.4001239	chr7	17871351	17871544
SRR10612066.4001369	chr6	25727150	25727269
SRR10612066.4001618	chr10	31261422	31261514
SRR10612066.4001896	chr19	39333046	39333299
SRR10612066.4002209	chr16	57188314	57206231
SRR10612066.4002276	chr18	7939853	7939935
SRR10612066.4002823	chr9	133457354	133457529
SRR10612066.4002928	chr2	42052480	42052751
SRR10612066.4002984	chr12	104367464	104367644
SRR10612066.4003014	chr15	77345393	77345674
SRR10612066.4003093	chr1	116940509	116941650
SRR10612066.4003098	chr2	139435351	139435782
SRR10612066.4003634	chr10	37841269	37867758
SRR10612066.4003881	chr14	35044977	35055511
SRR10612066.4003984	chr5	7882303	7882524
SRR10612066.4004259	chr6	3840845	3841263
SRR10612066.4004507	chr7	69109962	69110158
SRR10612066.4004886	chr6	34574338	34574435
SRR10612066.4004908	chr8	145158879	145159014
SRR10612066.4005086	chr3	72361564	72361795
SRR10612066.4005145	chr4	141049436	141049651
SRR10612066.4005447	chr22	38933597	38964291
SRR10612066.4005501	chr17	71189409	71192706
SRR10612066.4005578	chr4	119543674	119544151
SRR10612066.4005784	chr6	160163428	160163656
SRR10612066.4005794	chr4	73957282	73957525
SRR10612066.4005808	chr4	123900398	123900541
SRR10612066.4006157	chr4	159789696	159789857
SRR10612066.4006337	chr22	30374460	30384536
SRR10612066.4006439	chr1	114383852	114384038
SRR10612066.4006501	chr16	32082215	32082398
SRR10612066.4006673	chr12	80199085	80199197
SRR10612066.4006779	chr3	53146286	53146431
SRR10612066.4006894	chr3	71757552	71758548
SRR10612066.4007070	chr1	36765637	36765944
SRR10612066.4007147	chr5	98107877	98108224
SRR10612066.4007214	chr3	36743659	36746578
SRR10612066.4007367	chr11	67378593	67378982
SRR10612066.4007671	chr4	1718705	1718858
SRR10612066.4007925	chr11	3716679	3722068
SRR10612066.4007933	chr10	22541295	22541444
SRR10612066.4008110	chr6	13802474	13807256
SRR10612066.4008123	chr10	104136081	104136774
SRR10612066.4008149	chr8	68123920	68124043
SRR10612066.4008238	chr4	39754245	39754402
SRR10612066.4008313	chr9	104971543	105000468
SRR10612066.4008343	chr2	120640078	120658382
SRR10612066.4008401	chr20	36632290	36632427
SRR10612066.4008484	chr10	42958136	42958334
SRR10612066.4008882	chr10	31701347	31701694
SRR10612066.4008948	chr18	67806834	67817971
SRR10612066.4009071	chr3	135758408	135758555
SRR10612066.4009102	chr14	60936251	60950537
SRR10612066.4009304	chr14	95053993	95054191
SRR10612066.4009320	chr13	20297371	20297601
SRR10612066.4009328	chr17	62775572	62775739
SRR10612066.4009374	chr12	129284692	129285058
SRR10612066.4009654	chr9	97543538	97543713
SRR10612066.4009773	chr9	80018150	80031097
SRR10612066.4009794	chr2	216314725	216315226
SRR10612066.4009966	chr5	85830676	85830837
SRR10612066.4010020	chr19	51604896	51605177
SRR10612066.4010183	chr20	20433608	20434079
SRR10612066.4010348	chr11	28232607	28252532
SRR10612066.4010762	chr14	20811229	20811348
SRR10612066.4010875	chr1	202697922	202698068
SRR10612066.4010883	chr2	185994083	185994234
SRR10612066.4011003	chr15	83272648	83272834
SRR10612066.4011040	chr7	15355757	15355896
SRR10612066.4011200	chr6	35201511	35201793
SRR10612066.4011339	chr8	25388430	25388828
SRR10612066.4011497	chr3	195695660	195695884
SRR10612066.4011727	chr9	29203634	29203835
SRR10612066.4011768	chr11	65828393	65828566
SRR10612066.4011847	chr12	69324174	69324278
SRR10612066.4012001	chr8	9562171	9567730
SRR10612066.4012390	chr6	5231980	5232572
SRR10612066.4012529	chr12	125296466	125298871
SRR10612066.4012662	chr4	26374226	26374541
SRR10612066.4012704	chr11	71638753	71638911
SRR10612066.4012799	chr1	61735372	61735561
SRR10612066.4012835	chr5	115484178	115484501
SRR10612066.4012851	chr3	185367732	185367835
SRR10612066.4013052	chr14	20811244	20811331
SRR10612066.4013500	chr10	22746330	22746426
SRR10612066.4013745	chr4	170458960	170502054
SRR10612066.4013850	chr2	169565013	169565461
SRR10612066.4013889	chr14	20811283	20811519
SRR10612066.4013909	chr8	16962088	16962564
SRR10612066.4014016	chr3	156642399	156660492
SRR10612066.4014167	chr5	151043059	151043714
SRR10612066.4014662	chr14	20811245	20811358
SRR10612066.4014681	chr6	31599953	31600105
SRR10612066.4014750	chr10	88911111	88911257
SRR10612066.4014773	chr6	87895882	87895999
SRR10612066.4015165	chr18	59819989	59820250
SRR10612066.4015278	chr2	131685224	131685515
SRR10612066.4015358	chr15	43802651	43802804
SRR10612066.4015376	chr8	145523555	145523900
SRR10612066.4015739	chr14	20811244	20811363
SRR10612066.4015792	chr1	189604676	189604970
SRR10612066.4016003	chr16	74166729	74167583
SRR10612066.4016071	chr14	105354091	105354242
