readnames	chr	start	end	count
SRR10612066.809424	chr4	132656402	132668925	1
SRR10612066.810197	chr10	70497600	70502326	1
SRR10612066.810375	chr19	14218188	14228378	1
SRR10612066.810962	chr17	16278269	16278399	1
SRR10612066.813318	chr6	87969728	87969813	1
SRR10612066.814686	chr17	56732761	56732911	1
SRR10612066.816271	chr15	75555945	75580446	1
SRR10612066.816313	chr5	180733617	180740936	1
SRR10612066.817287	chr22	31980304	31980471	1
SRR10612066.818849	chr14	104051788	104108304	1
SRR10612066.819044	chr17	61937604	61938117	1
SRR10612066.820080	chr9	95489940	95490121	1
SRR10612066.820532	chr7	23485143	23485560	1
SRR10612066.820819	chr1	50023852	50024111	1
SRR10612066.821511	chr1	223934734	223934827	1
SRR10612066.822269	chr12	109970403	109970536	1
SRR10612066.822840	chr2	18932705	18932896	1
SRR10612066.822866	chr10	76604184	76604359	1
SRR10612066.824763	chr11	141472	148449	1
SRR10612066.825140	chr7	28188653	28188783	1
SRR10612066.825175_SRR10612066.6595799	chr6	36197919	36198046	2
SRR10612066.827035	chr16	58538058	58538156	1
SRR10612066.827153	chr12	119161003	119161141	1
SRR10612066.827881_SRR10612066.4475386	chr5	130536135	130536261	2
SRR10612066.828364	chr5	49441835	49452591	1
SRR10612066.828854	chr1	42218593	42218760	1
SRR10612066.828910	chr1	223992014	223994609	1
SRR10612066.831930	chrX	109853101	109904513	1
SRR10612066.832844	chr5	54785059	54785201	1
SRR10612066.833291	chr10	134469664	134469861	1
SRR10612066.834394	chr4	36575847	36575935	1
SRR10612066.834838	chr2	63168756	63168878	1
SRR10612066.836130	chr6	109461660	109461809	1
SRR10612066.836150_SRR10612066.1039981	chr6	35028830	35028940	2
SRR10612066.836780	chr22	28938034	28938141	1
SRR10612066.837132	chr5	143376	143471	1
SRR10612066.838288	chr4	20717854	20717997	1
SRR10612066.838620	chr14	105905988	105906089	1
SRR10612066.838627_SRR10612066.3929464	chr10	32558029	32560547	2
SRR10612066.838720	chr16	78780291	78780582	1
SRR10612066.838832	chr16	21045334	21048063	1
SRR10612066.838878	chr9	115018138	115018450	1
SRR10612066.838978	chr4	107855076	107855248	1
SRR10612066.839890	chr10	86100195	86100321	1
SRR10612066.839989	chr9	26643232	26643424	1
SRR10612066.840146	chr8	43094622	43095359	1
SRR10612066.840578	chr1	224158208	224158390	1
SRR10612066.842826	chr18	67774715	67774830	1
SRR10612066.842844	chr5	124164434	124164571	1
SRR10612066.844821_SRR10612066.5594521_SRR10612066.6834089_SRR10612066.6989169	chr21	33073308	33078673	4
SRR10612066.845038	chr6	31239451	31324673	1
SRR10612066.845142	chr6	108665978	108668245	1
SRR10612066.845912	chr15	101561298	101561387	1
SRR10612066.847728	chr12	122146881	122147005	1
SRR10612066.848594	chr15	96673211	96673383	1
SRR10612066.849053	chr1	41409679	41409769	1
SRR10612066.849359	chr5	38612654	38612760	1
SRR10612066.852160	chr3	138922137	138922234	1
SRR10612066.852849	chr16	1705931	1706043	1
SRR10612066.853071	chr19	55602491	55602613	1
SRR10612066.853075	chrX	128723179	128723426	1
SRR10612066.853521	chr2	232411303	232411471	1
SRR10612066.854182	chr5	171501693	171505520	1
SRR10612066.854453	chr4	62290821	62290984	1
SRR10612066.856109	chr2	67620109	67620226	1
SRR10612066.856318	chr6	78300555	78300804	1
SRR10612066.856520	chr7	94054473	94054969	1
SRR10612066.857774	chr13	46958324	46958624	1
SRR10612066.858323	chr3	41953068	41954343	1
SRR10612066.863224	chr12	121154485	121154778	1
SRR10612066.864391	chr1	235469468	235469581	1
SRR10612066.867164	chr1	164598851	164598957	1
SRR10612066.867165	chr1	28315120	28316308	1
SRR10612066.867747	chr4	41911388	41911563	1
SRR10612066.869226	chr12	24163430	24163536	1
SRR10612066.869859	chr3	159506676	159506777	1
SRR10612066.870957	chr17	7740658	7740748	1
SRR10612066.871323	chr19	9638402	9638523	1
SRR10612066.872782	chr17	74279217	74279332	1
SRR10612066.872940	chr7	139255892	139256043	1
SRR10612066.873232	chr20	17255572	17255739	1
SRR10612066.873972	chr5	85383960	85384046	1
SRR10612066.874357	chr7	150939583	150942717	1
SRR10612066.875329	chr1	149898579	149899088	1
SRR10612066.875835	chr7	23266357	23266451	1
SRR10612066.876689	chr11	1530097	1530236	1
SRR10612066.876852	chr2	217347993	217348136	1
SRR10612066.877097	chr16	2273667	2279496	1
SRR10612066.877484	chr13	26132686	26132825	1
SRR10612066.877807	chr12	107445336	107466835	1
SRR10612066.878691	chr17	39983766	39983896	1
SRR10612066.879191	chr4	2851730	2851815	1
SRR10612066.879327	chr17	79098429	79098564	1
SRR10612066.881379	chr7	139060811	139090441	1
SRR10612066.881416	chr14	55696400	55696526	1
SRR10612066.881746	chr5	254539	256566	1
SRR10612066.881919	chr1	36299632	36301449	1
SRR10612066.882086	chr9	7016833	7016987	1
SRR10612066.882660	chr7	5818082	5818204	1
SRR10612066.883053	chr21	43983680	43983774	1
SRR10612066.887079	chr12	56118114	56118201	1
SRR10612066.888930	chr16	1471619	1472210	1
SRR10612066.888957	chr17	26939065	26939198	1
SRR10612066.890514	chr9	125168987	125169129	1
SRR10612066.891146	chr10	100992115	100992213	1
SRR10612066.891231	chr19	57347443	57351880	1
SRR10612066.891268	chr16	85558894	85559034	1
SRR10612066.892447	chr3	12200281	12200380	1
SRR10612066.893818	chr19	55777498	55777618	1
SRR10612066.896186	chr2	70379514	70379611	1
SRR10612066.896442	chr7	65181012	65234649	1
SRR10612066.896733	chr7	86922584	86922841	1
SRR10612066.896807	chr19	14639363	14639518	1
SRR10612066.896900	chr19	21152138	21152276	1
SRR10612066.898208	chr8	1377701	1377806	1
SRR10612066.898868	chr12	57722547	57724051	1
SRR10612066.899678	chr2	128538567	128538699	1
SRR10612066.900019	chr12	3186573	3310391	1
SRR10612066.901220_SRR10612066.1003815	chr5	1410908	1411089	2
SRR10612066.902076	chr7	99051718	99054130	1
SRR10612066.903316	chr11	532125	532227	1
SRR10612066.903776	chr9	130696575	130696757	1
SRR10612066.903800	chr12	110963795	110963996	1
SRR10612066.903933	chr9	6880011	6888030	1
SRR10612066.904446	chr5	98868483	98873626	1
SRR10612066.905008	chr4	176415892	176416032	1
SRR10612066.905308_SRR10612066.3833141	chr3	12205567	12205661	2
SRR10612066.905698	chr3	56772731	56772929	1
SRR10612066.906875	chr12	112631404	112632735	1
SRR10612066.907327	chrX	80411547	80411823	1
SRR10612066.908462	chr12	121599797	121599883	1
SRR10612066.912831	chr1	47834141	47840965	1
SRR10612066.913605	chr1	227076562	227076684	1
SRR10612066.913787	chr8	3033863	3034019	1
SRR10612066.914166	chr3	186850916	186851047	1
SRR10612066.914438	chr1	53279279	53279586	1
SRR10612066.914765	chr16	4349577	4349719	1
SRR10612066.915538_SRR10612066.3172929	chr1	207993660	207993784	2
SRR10612066.916246	chr14	50053421	50053575	1
SRR10612066.916735	chr10	22743725	22743846	1
SRR10612066.918122	chr10	79527612	79527745	1
SRR10612066.918138	chr19	37071837	37071966	1
SRR10612066.919746	chr3	44358964	44359061	1
SRR10612066.919760	chr18	55233756	55233841	1
SRR10612066.921689	chr9	37511362	37511519	1
SRR10612066.921992	chr9	630294	630897	1
SRR10612066.922579	chr1	9366832	9366917	1
SRR10612066.923839	chr8	121475962	121514824	1
SRR10612066.924811	chr2	128753280	128753392	1
SRR10612066.925355	chr9	125075506	125085028	1
SRR10612066.925576	chr20	58696087	58729558	1
SRR10612066.927592	chr2	85270701	85270788	1
SRR10612066.928538	chr11	110836605	110836739	1
SRR10612066.930623	chr11	46666887	46667512	1
SRR10612066.930672	chr12	62996772	62996889	1
SRR10612066.931295	chr11	130098201	130098305	1
SRR10612066.931576	chr15	80168598	80168723	1
SRR10612066.931604	chr6	25455794	25455892	1
SRR10612066.932871	chr1	16011055	16042792	1
SRR10612066.932997	chr11	47093920	47094114	1
SRR10612066.933528	chr13	74235787	74236015	1
SRR10612066.935160	chr2	97586901	97596340	1
SRR10612066.935273	chr2	85271559	85271662	1
SRR10612066.936961	chr10	34830307	34830428	1
SRR10612066.937403	chr10	43897392	43897549	1
SRR10612066.937517_SRR10612066.6327759	chr12	18515699	18515821	2
SRR10612066.937576	chr1	2613933	2627850	1
SRR10612066.938306	chr12	112747174	112747277	1
SRR10612066.938799_SRR10612066.3245405	chr12	102125406	102127401	2
SRR10612066.939151	chr9	33972114	33972196	1
SRR10612066.939170	chr14	45682850	45682955	1
SRR10612066.939916	chr4	3123793	3123935	1
SRR10612066.940889	chr22	20918774	20918979	1
SRR10612066.940895	chr12	65812603	65812695	1
SRR10612066.941436	chr6	170040899	170041090	1
SRR10612066.941925	chr3	61589973	61590115	1
SRR10612066.942815	chr12	125396593	125396873	1
SRR10612066.944077	chr2	12857636	12857782	1
SRR10612066.945050	chr16	57769689	57770926	1
SRR10612066.945523	chr16	58754398	58754534	1
SRR10612066.947899	chr3	129462336	129462759	1
SRR10612066.951998	chr14	106009635	106009809	1
SRR10612066.952471	chr13	31945585	31945754	1
SRR10612066.953031	chr7	55458123	55458460	1
SRR10612066.953503	chr7	27824848	27824989	1
SRR10612066.953573	chr17	71070131	71070270	1
SRR10612066.953575	chr5	176917013	176917131	1
SRR10612066.953618	chr22	50550899	50551014	1
SRR10612066.955098	chr12	27198846	27198995	1
SRR10612066.955842	chr2	162317340	162317496	1
SRR10612066.956273	chr9	131783430	131784623	1
SRR10612066.957426	chr3	71542604	71632778	1
SRR10612066.957701	chr4	53608083	53608195	1
SRR10612066.957997	chr3	197368022	197370998	1
SRR10612066.958553	chr5	98869585	98869986	1
SRR10612066.958688	chr6	42123166	42130769	1
SRR10612066.958889	chr1	148581866	148744041	1
SRR10612066.960562	chr16	10626797	10642016	1
SRR10612066.960909	chr4	119709924	119710100	1
SRR10612066.960955	chr1	110740917	110741054	1
SRR10612066.962645	chr7	156619355	156629534	1
SRR10612066.963219	chr1	179870437	179877000	1
SRR10612066.964194	chr3	169705095	169705199	1
SRR10612066.964445	chr9	73942045	73943912	1
SRR10612066.964582	chr9	5029811	5044426	1
SRR10612066.964779	chr1	45216542	45219041	1
SRR10612066.965080	chr4	189336088	189336247	1
SRR10612066.966992	chr7	20444436	20445732	1
SRR10612066.967191	chr16	28652321	28766567	1
SRR10612066.967651	chr16	4736088	4736197	1
SRR10612066.968353	chr17	3705658	3705756	1
SRR10612066.969650	chr12	104134466	104136272	1
SRR10612066.969881	chr21	34931534	34932081	1
SRR10612066.971068	chr4	79768368	79772188	1
SRR10612066.971370	chr10	88726299	88726393	1
SRR10612066.971398	chr19	36024318	36024423	1
SRR10612066.974955	chr11	57551714	57551836	1
SRR10612066.975209	chr7	72469199	72469300	1
SRR10612066.977598	chr1	1248428	1248906	1
SRR10612066.978115	chr18	21734301	21734440	1
SRR10612066.978132	chr13	113976792	113976932	1
SRR10612066.979402	chr10	37448769	37459958	1
SRR10612066.981106	chr19	3674894	3675008	1
SRR10612066.981700	chr16	12758535	12758747	1
SRR10612066.982467	chr1	61592045	61592176	1
SRR10612066.982602	chr2	39164469	39185340	1
SRR10612066.983145	chr14	100637133	100637535	1
SRR10612066.983363	chr4	47916455	47916538	1
SRR10612066.983829	chr9	43073632	43073819	1
SRR10612066.984584	chr17	28775317	28775461	1
SRR10612066.984675	chr6	77500721	77500850	1
SRR10612066.984865	chr3	48888092	48888226	1
SRR10612066.984946	chr10	43574833	43574948	1
SRR10612066.985832	chr10	118428229	118428374	1
SRR10612066.985947	chr22	42045972	42046055	1
SRR10612066.986093	chr8	43095887	43097215	1
SRR10612066.986323	chrX	117677497	117680005	1
SRR10612066.986404	chr1	48917220	48918803	1
SRR10612066.986554	chr2	132966569	132995653	1
SRR10612066.987118	chr21	15241499	15261209	1
SRR10612066.987476	chr17	18087509	18087621	1
SRR10612066.987741	chr3	140395753	140395846	1
SRR10612066.989907	chr4	78731427	78731719	1
SRR10612066.991217	chr2	59524397	59524500	1
SRR10612066.991717	chr17	30777866	30777956	1
SRR10612066.992278	chr12	133615152	133615419	1
SRR10612066.993750	chr7	47852520	47852634	1
SRR10612066.997435	chr15	72921648	72921759	1
SRR10612066.998911	chr13	77783165	77783317	1
SRR10612066.1000029	chr6	149699889	149700060	1
SRR10612066.1000144	chr2	130914947	130916604	1
SRR10612066.1000186	chr15	99693396	99693513	1
SRR10612066.1001420	chr16	28964842	28964964	1
SRR10612066.1001550	chr5	69743843	69743984	1
SRR10612066.1003388	chr16	29992132	29992211	1
SRR10612066.1003592	chr17	60445129	60445272	1
SRR10612066.1004809	chr19	6495823	6496012	1
SRR10612066.1004950	chr3	114038717	114038807	1
SRR10612066.1005798	chr6	83777415	83806540	1
SRR10612066.1007276	chr17	43583061	43583235	1
SRR10612066.1007294	chr7	110731523	110737148	1
SRR10612066.1007826	chr10	26490587	26490706	1
SRR10612066.1008195	chr1	228583945	228584188	1
SRR10612066.1008703	chr17	45682698	45682794	1
SRR10612066.1009454	chr5	140076919	140077271	1
SRR10612066.1009747	chr17	73925189	73925295	1
SRR10612066.1010979	chr11	9983568	9989906	1
SRR10612066.1011285	chr2	85586765	85586892	1
SRR10612066.1011524	chr3	170781689	170781794	1
SRR10612066.1012331	chr8	120596209	120598484	1
SRR10612066.1012840	chr7	82543913	82544054	1
SRR10612066.1013815	chr10	104240575	104240716	1
SRR10612066.1013862	chr15	42105824	42105950	1
SRR10612066.1014532	chr12	80140750	80140946	1
SRR10612066.1016078	chr8	31191021	31191186	1
SRR10612066.1016565	chr12	48849417	48849559	1
SRR10612066.1017449	chr18	1319064	1319224	1
SRR10612066.1017991	chr7	87416445	87416564	1
SRR10612066.1018617	chr19	47225497	47225598	1
SRR10612066.1018826	chr5	172197645	172197955	1
SRR10612066.1019029	chr3	52489653	52491890	1
SRR10612066.1021320	chr11	1434727	1444051	1
SRR10612066.1021355	chr10	111772617	111772768	1
SRR10612066.1022028	chr12	125370484	125370608	1
SRR10612066.1022071	chr7	11094251	11094376	1
SRR10612066.1022232	chr3	185462176	185462288	1
SRR10612066.1024435	chr3	172821516	172821660	1
SRR10612066.1025436	chr9	42803808	42803897	1
SRR10612066.1026377	chr13	50600311	50600720	1
SRR10612066.1027102	chr13	28767281	28767404	1
SRR10612066.1027376	chrX	129813516	129822993	1
SRR10612066.1027595	chr8	17822175	17823701	1
SRR10612066.1028222	chr9	118955975	118956109	1
SRR10612066.1028392	chr11	107299596	107299746	1
SRR10612066.1028446	chr6	125691683	125691770	1
SRR10612066.1028813	chr2	220406748	220406913	1
SRR10612066.1028922	chr11	125654269	125654416	1
SRR10612066.1029597	chr15	83821455	83821804	1
SRR10612066.1029660	chr19	13164119	13164271	1
SRR10612066.1031044	chr16	10766066	10766203	1
SRR10612066.1031909	chr16	71171135	71186625	1
SRR10612066.1032137	chr7	102518004	102523769	1
SRR10612066.1032316	chr10	69726501	69748448	1
SRR10612066.1032519	chr8	13209056	13209230	1
SRR10612066.1032556_SRR10612066.2963703	chr1	115454138	115455770	2
SRR10612066.1033141	chr13	103504562	103506162	1
SRR10612066.1034234	chr6	119143123	119143234	1
SRR10612066.1035006	chr1	212499356	212502526	1
SRR10612066.1035755	chr13	33056170	33056283	1
SRR10612066.1036548	chr3	127358205	127358312	1
SRR10612066.1036567	chr1	166373559	166393101	1
SRR10612066.1036755	chr2	242182643	242182757	1
SRR10612066.1037569	chr19	38877495	38877582	1
SRR10612066.1037688	chr11	77085373	77091040	1
SRR10612066.1038825	chr3	170153253	170153465	1
SRR10612066.1039160	chr5	149738965	149739125	1
SRR10612066.1041159	chr9	139404042	139404146	1
SRR10612066.1041194	chr6	14552757	14552917	1
SRR10612066.1042270	chr5	98213177	98213304	1
SRR10612066.1042274	chr4	2254166	2260695	1
SRR10612066.1042921_SRR10612066.4312284	chr13	110346504	110346836	2
SRR10612066.1043702	chr9	69456138	69463358	1
SRR10612066.1043936	chr8	137832560	137832874	1
SRR10612066.1046429	chr2	102723522	102723717	1
SRR10612066.1048089	chr4	55121855	55122033	1
SRR10612066.1048197	chr5	29444838	29444981	1
SRR10612066.1048993	chr2	121107041	121107183	1
SRR10612066.1049374	chr13	50318628	50318807	1
SRR10612066.1049753	chr7	23385745	23385917	1
SRR10612066.1051501	chr17	73795371	73795660	1
SRR10612066.1052996	chr5	70146636	70146756	1
SRR10612066.1053903	chr9	5549497	5549732	1
SRR10612066.1054461	chr6	37448085	37448293	1
SRR10612066.1054574	chr13	97990565	97990729	1
SRR10612066.1054938	chr6	126907022	126907236	1
SRR10612066.1055606	chr13	22012650	22012739	1
SRR10612066.1058654	chr9	322330	322433	1
SRR10612066.1058981	chrX	120510110	120510258	1
SRR10612066.1059114	chr2	152992618	152992743	1
SRR10612066.1059795	chr3	45719780	45719986	1
SRR10612066.1060811	chr4	132661495	132664106	1
SRR10612066.1061051	chrX	31357641	31358007	1
SRR10612066.1062239	chr14	59937024	59937140	1
SRR10612066.1064424	chr10	100021875	100022524	1
SRR10612066.1064537	chr22	37762701	37762829	1
SRR10612066.1065335	chr20	55869356	55877632	1
SRR10612066.1065740	chr12	133249269	133249407	1
SRR10612066.1068411	chr21	15298587	15298745	1
SRR10612066.1069459_SRR10612066.1148613	chr10	34928777	34928955	2
SRR10612066.1069696	chr17	62271206	62272317	1
SRR10612066.1070989	chr5	167947070	167947197	1
SRR10612066.1072093	chr15	23765307	23765470	1
SRR10612066.1072505	chrX	2627224	2627404	1
SRR10612066.1074442	chr9	35810859	35810947	1
SRR10612066.1074625	chr11	70258348	70258496	1
SRR10612066.1075939	chr16	3928564	3928683	1
SRR10612066.1076007	chr4	879798	879982	1
SRR10612066.1076849	chr13	98786856	98786986	1
SRR10612066.1077258	chr1	225754966	225755085	1
SRR10612066.1077664_SRR10612066.2336003_SRR10612066.2819389	chr12	107135941	107136036	3
SRR10612066.1077821	chr11	9880232	9880375	1
SRR10612066.1078365	chr21	14990716	15003413	1
SRR10612066.1079192	chr3	158565862	158565957	1
SRR10612066.1079307	chr1	168000695	168000880	1
SRR10612066.1080043	chr3	50326858	50326950	1
SRR10612066.1081757	chr6	71136379	71138084	1
SRR10612066.1082082	chr19	32393484	32393902	1
SRR10612066.1082560	chr6	64395048	64395228	1
SRR10612066.1083704	chr17	34161282	34161417	1
SRR10612066.1083792	chr1	87132368	87132487	1
SRR10612066.1085635	chr4	140447779	140447916	1
SRR10612066.1087488	chr20	21319061	21319204	1
SRR10612066.1087701	chr7	91603248	91603353	1
SRR10612066.1087824	chr9	562596	562743	1
SRR10612066.1087918	chr5	145206297	145207028	1
SRR10612066.1089447	chr1	94939348	94941254	1
SRR10612066.1089658	chr1	227621835	227621958	1
SRR10612066.1090473	chr2	128621982	128622095	1
SRR10612066.1092154	chr13	51046699	51047182	1
SRR10612066.1092379	chr6	31729643	31729862	1
SRR10612066.1093150	chr3	11425283	11425390	1
SRR10612066.1093562	chr6	131273055	131273238	1
SRR10612066.1093773	chr22	39927732	39927868	1
SRR10612066.1093897	chr19	47111976	47112076	1
SRR10612066.1094327	chr7	39247044	39247191	1
SRR10612066.1095184	chr6	71194510	71194636	1
SRR10612066.1095672	chr4	6803972	6804160	1
SRR10612066.1096753	chr3	192174841	192176915	1
SRR10612066.1097322	chr6	111029418	111029546	1
SRR10612066.1098500	chr7	94295510	94295743	1
SRR10612066.1101500	chr19	13049952	13050949	1
SRR10612066.1101583	chr4	87812709	87813421	1
SRR10612066.1103430	chr14	32562469	32562550	1
SRR10612066.1105217	chr20	54722017	54722172	1
SRR10612066.1105494_SRR10612066.3332704	chr11	4258506	4303981	2
SRR10612066.1105506	chr17	36235512	36235633	1
SRR10612066.1106194	chr22	30131646	30131795	1
SRR10612066.1106726	chr3	151513462	151513619	1
SRR10612066.1109145	chr19	53527689	53527843	1
SRR10612066.1109690	chr9	123900864	123903032	1
SRR10612066.1112027	chr22	18880242	18881944	1
SRR10612066.1112244	chr7	72988336	72988443	1
SRR10612066.1113283	chr5	7143424	7143573	1
SRR10612066.1113450	chr10	63407586	63407725	1
SRR10612066.1114684	chr12	120936005	120936150	1
SRR10612066.1114709	chr1	1255836	1256450	1
SRR10612066.1115467	chr8	145110040	145110761	1
SRR10612066.1116025	chr22	42606504	42606614	1
SRR10612066.1116382	chr16	90223743	90223948	1
SRR10612066.1116622	chr14	89823008	89823102	1
SRR10612066.1116662	chr1	1553705	1553828	1
SRR10612066.1116956	chr16	20753873	20753997	1
SRR10612066.1116968	chr1	154018550	154018847	1
SRR10612066.1117360	chr3	128923635	128923752	1
SRR10612066.1118000	chr17	46239708	46239852	1
SRR10612066.1119102	chr6	165950939	165951555	1
SRR10612066.1119626	chr21	33004489	33004607	1
SRR10612066.1120303	chr16	47446559	47446695	1
SRR10612066.1120938	chr10	104852699	104852855	1
SRR10612066.1121679	chr3	3719447	3719591	1
SRR10612066.1122191	chr17	43132640	43132795	1
SRR10612066.1124259	chr7	5751391	5752437	1
SRR10612066.1125839	chr1	185200724	185240494	1
SRR10612066.1125974	chr22	18715819	18879330	1
SRR10612066.1126031	chr4	178266051	178266158	1
SRR10612066.1126948	chr15	92459611	92638200	1
SRR10612066.1127434	chrX	70895244	70895380	1
SRR10612066.1127762	chr9	80591664	80591800	1
SRR10612066.1128562	chr9	66522068	66522229	1
SRR10612066.1128762	chr15	40352349	40352465	1
SRR10612066.1129431	chr6	3626299	3626397	1
SRR10612066.1129767	chr10	117258287	117258410	1
SRR10612066.1130604	chr11	63971548	63971652	1
SRR10612066.1131394	chr2	39241536	39241738	1
SRR10612066.1132231	chr1	52824211	52824321	1
SRR10612066.1133287	chr17	28247445	28247545	1
SRR10612066.1133345	chr9	4285946	4286086	1
SRR10612066.1133920	chr5	139923933	139924037	1
SRR10612066.1135111	chr18	5965742	5965878	1
SRR10612066.1135440	chr17	42540991	42541170	1
SRR10612066.1136355	chr10	103689910	103690332	1
SRR10612066.1137880	chr17	74916894	74917032	1
SRR10612066.1138054	chr5	142587208	142587380	1
SRR10612066.1138082	chr17	56846465	56846631	1
SRR10612066.1138085	chr13	100026518	100026630	1
SRR10612066.1140068	chr5	70247565	70247685	1
SRR10612066.1140372	chr17	38798564	38798682	1
SRR10612066.1140694	chr17	17465965	17466089	1
SRR10612066.1140923	chr17	59135902	59155741	1
SRR10612066.1141956	chr7	134527850	134527970	1
SRR10612066.1142831	chr1	231725109	231725236	1
SRR10612066.1143854	chr7	56358390	56358501	1
SRR10612066.1144776	chr15	62544272	62544438	1
SRR10612066.1145940	chr1	155724168	155730408	1
SRR10612066.1146230	chr17	16462871	16462960	1
SRR10612066.1146299	chr15	40703087	40703173	1
SRR10612066.1146861	chr1	44682500	44682703	1
SRR10612066.1149307	chr4	160114350	160131724	1
SRR10612066.1151324	chr6	10470572	10470913	1
SRR10612066.1151500	chr21	43505407	43505524	1
SRR10612066.1152394	chrX	19713824	19725064	1
SRR10612066.1152455	chr9	33352808	33352922	1
SRR10612066.1153700	chr16	30739452	30739567	1
SRR10612066.1154839	chr13	114287434	114287530	1
SRR10612066.1155741	chr16	47718066	47718727	1
SRR10612066.1156097	chr16	1909700	1909797	1
SRR10612066.1159069	chr1	21484140	21484376	1
SRR10612066.1159417	chr22	20074726	20077229	1
SRR10612066.1159656	chr15	60851516	60851786	1
SRR10612066.1162299	chr15	59344558	59348021	1
SRR10612066.1162591	chr3	1815454	1815600	1
SRR10612066.1163214	chr15	61922160	61922286	1
SRR10612066.1163307	chr13	31130078	31130181	1
SRR10612066.1164306	chr21	36784023	36784182	1
SRR10612066.1167208	chr9	36648972	36649083	1
SRR10612066.1167482	chr12	51857442	51857576	1
SRR10612066.1168066	chr3	124746142	124746267	1
SRR10612066.1168969	chr21	43277849	43278005	1
SRR10612066.1169890	chr1	53726136	53726243	1
SRR10612066.1170101	chr7	116502668	116528244	1
SRR10612066.1170200	chr22	41579580	41579778	1
SRR10612066.1170890	chr9	115279961	115280079	1
SRR10612066.1172079	chr3	150962994	150963190	1
SRR10612066.1172422	chr19	49607432	49607731	1
SRR10612066.1174003	chr15	38776129	38776222	1
SRR10612066.1174156	chr1	21268529	21268920	1
SRR10612066.1174830	chr5	78493920	78494065	1
SRR10612066.1176783	chr6	151305725	151305952	1
SRR10612066.1177709	chr6	37744851	37745015	1
SRR10612066.1177821	chr1	57022280	57022420	1
SRR10612066.1178313	chr2	74558956	74561235	1
SRR10612066.1179237	chr5	31900094	31900498	1
SRR10612066.1180266	chr15	41313127	41319815	1
SRR10612066.1180536	chr6	17445133	17445263	1
SRR10612066.1181464_SRR10612066.6862129	chr9	134072841	134073009	2
SRR10612066.1181548	chr10	44867234	44867437	1
SRR10612066.1182352	chr16	3900581	3900712	1
SRR10612066.1182708	chr11	63410951	63415552	1
SRR10612066.1182792	chr18	12205584	12205890	1
SRR10612066.1184879	chr4	53492336	53494164	1
SRR10612066.1185033	chr17	20318847	20318952	1
SRR10612066.1186708	chr1	39924142	39924368	1
SRR10612066.1186999	chr8	145726699	145726819	1
SRR10612066.1187168_SRR10612066.4094757	chr1	207993251	207993376	2
SRR10612066.1187549	chr6	30556669	30556836	1
SRR10612066.1189036	chr13	45611594	45611752	1
SRR10612066.1189493	chr1	87511622	87511757	1
SRR10612066.1189734	chr7	89966988	89967074	1
SRR10612066.1191035	chr7	102903027	102903147	1
SRR10612066.1191063	chr14	77248127	77248244	1
SRR10612066.1191711	chr12	2906974	2907934	1
SRR10612066.1191962	chr17	67161187	67161337	1
SRR10612066.1193110	chr1	15679460	15684723	1
SRR10612066.1193686	chr5	119182686	119182843	1
SRR10612066.1194240	chr8	94436680	94436810	1
SRR10612066.1194327	chr5	147729891	147729994	1
SRR10612066.1194583	chr7	153499263	153499379	1
SRR10612066.1194658	chr8	113512805	113512930	1
SRR10612066.1195929	chr7	1537774	1537986	1
SRR10612066.1195965_SRR10612066.2128743_SRR10612066.2174451_SRR10612066.6644786	chr1	567368	567567	4
SRR10612066.1196491	chr8	52852522	52852624	1
SRR10612066.1197782	chr17	25753959	25754106	1
SRR10612066.1198782	chr12	133433148	133434054	1
SRR10612066.1199033	chr8	140847497	140847600	1
SRR10612066.1199098	chr5	130738216	130738389	1
SRR10612066.1199867	chr1	2561989	2562324	1
SRR10612066.1200346	chr21	45180735	45180881	1
SRR10612066.1202317	chr17	80507908	80508028	1
SRR10612066.1204141	chr16	87708097	87708308	1
SRR10612066.1204611	chr16	58712684	58712799	1
SRR10612066.1205041	chr15	90796490	90796592	1
SRR10612066.1205343	chr1	6190291	6191714	1
SRR10612066.1205371	chr12	120876224	120878318	1
SRR10612066.1205838	chr3	184231806	184231908	1
SRR10612066.1206062	chr5	2151201	2151315	1
SRR10612066.1206618	chr5	153814520	153814712	1
SRR10612066.1206840	chr15	83248250	83248385	1
SRR10612066.1207426	chr4	96149988	96150106	1
SRR10612066.1208086	chr2	27436088	27438538	1
SRR10612066.1208295	chr8	43093373	43093682	1
SRR10612066.1208470	chr5	872300	872414	1
SRR10612066.1208479_SRR10612066.3563601	chr20	62365465	62365553	2
SRR10612066.1210282	chr20	23498790	23498887	1
SRR10612066.1210603	chr10	3192032	3192163	1
SRR10612066.1211636	chr15	62539361	62547462	1
SRR10612066.1211651	chr2	127857726	127857854	1
SRR10612066.1212323	chr17	42777989	42778187	1
SRR10612066.1212628	chr3	56600600	56600899	1
SRR10612066.1213137	chr15	20545759	20547695	1
SRR10612066.1213407	chr2	217734669	217734805	1
SRR10612066.1214050	chr6	21842600	21842701	1
SRR10612066.1214469	chr13	33703620	33703764	1
SRR10612066.1214532	chr5	37975220	37975403	1
SRR10612066.1215098	chr8	62115057	62115217	1
SRR10612066.1216511	chr2	214377376	214377514	1
SRR10612066.1216869	chr13	113787994	113788118	1
SRR10612066.1217279	chr15	43376559	43376678	1
SRR10612066.1218654	chr1	246707934	246714553	1
SRR10612066.1219685	chr6	35552773	35552940	1
