readnames	chr	start	end	count
SRR10612066.2690113	chr1	243800912	244006586	1
SRR10612066.2690249	chr2	130827792	130828120	1
SRR10612066.2690485	chr3	49698410	49698813	1
SRR10612066.2690489_SRR10612066.3652069	chr11	111374482	111374654	2
SRR10612066.2690661_SRR10612066.3488068	chr5	93739323	93739497	2
SRR10612066.2690867	chr1	9087614	9087803	1
SRR10612066.2690871	chr22	39917375	39917485	1
SRR10612066.2690970	chr2	9390219	9390405	1
SRR10612066.2690981	chr5	159940612	159940811	1
SRR10612066.2691625	chr1	168210102	168210292	1
SRR10612066.2691630	chr12	1834642	1834780	1
SRR10612066.2692203	chr17	60837196	60883881	1
SRR10612066.2692219	chr9	80785776	80786101	1
SRR10612066.2692244	chr17	5300986	5301287	1
SRR10612066.2692252_SRR10612066.3056558	chr15	90616630	90616864	2
SRR10612066.2692281	chr22	18190621	18191100	1
SRR10612066.2692598	chr17	1675258	1678436	1
SRR10612066.2693110	chr13	20347886	20350524	1
SRR10612066.2693486	chr4	108229959	108230070	1
SRR10612066.2693503	chr5	8820640	8820829	1
SRR10612066.2693708	chr2	159196845	159201755	1
SRR10612066.2693955	chr8	122783774	122784001	1
SRR10612066.2694080	chr3	105534364	105534454	1
SRR10612066.2694108	chr4	112491459	112491833	1
SRR10612066.2694139	chr10	116859997	116860109	1
SRR10612066.2694319	chr9	88233897	88248290	1
SRR10612066.2694375	chr12	51613736	51614088	1
SRR10612066.2694805	chr1	36502436	36502837	1
SRR10612066.2694962	chr17	79856223	79856414	1
SRR10612066.2695183	chr8	96798664	96812782	1
SRR10612066.2695330	chr3	6553427	6553560	1
SRR10612066.2695414	chr11	57545479	57545939	1
SRR10612066.2695837	chr5	64976320	64981300	1
SRR10612066.2696019	chr18	33554910	33557417	1
SRR10612066.2696131	chr12	118828174	118828309	1
SRR10612066.2696307	chr8	119073239	119073403	1
SRR10612066.2696321	chr6	113064907	113091108	1
SRR10612066.2696468	chr17	60087802	60088197	1
SRR10612066.2696617	chr6	79710666	79710835	1
SRR10612066.2697161	chr1	235341538	235341623	1
SRR10612066.2698013	chr7	90537632	90585133	1
SRR10612066.2698277	chr1	228148303	228148598	1
SRR10612066.2698403	chr22	50354981	50355271	1
SRR10612066.2698414	chr16	651894	652619	1
SRR10612066.2698422_SRR10612066.6114069	chr12	31850727	31850876	2
SRR10612066.2698436	chr17	45094443	45094700	1
SRR10612066.2698668	chr14	76237659	76237808	1
SRR10612066.2698720	chr5	108151549	108151706	1
SRR10612066.2698761	chr18	71790357	71790745	1
SRR10612066.2698850	chr10	89690801	89692845	1
SRR10612066.2698999	chr8	104055840	104057884	1
SRR10612066.2699112	chr11	70011261	70011509	1
SRR10612066.2699161	chr4	151951241	151951587	1
SRR10612066.2699207_SRR10612066.2932542	chr15	74963866	74964006	2
SRR10612066.2699226	chr4	78815291	78828364	1
SRR10612066.2699630	chr3	139803973	139805436	1
SRR10612066.2699721	chr14	46045260	46058551	1
SRR10612066.2699740_SRR10612066.3367381_SRR10612066.6215097	chr11	72433129	72433311	3
SRR10612066.2699768	chr8	66927769	66927953	1
SRR10612066.2699833	chr11	65271089	65271246	1
SRR10612066.2699909	chr5	64964260	64964485	1
SRR10612066.2700291	chr15	91421464	91422112	1
SRR10612066.2700404	chr7	144340646	144364909	1
SRR10612066.2700423	chr7	32559096	32559276	1
SRR10612066.2700446	chr20	45870088	45870176	1
SRR10612066.2700534	chrX	96800345	96800509	1
SRR10612066.2700987	chr2	97800126	97800497	1
SRR10612066.2700991	chr15	42650535	42650633	1
SRR10612066.2701194	chr22	24938736	24938952	1
SRR10612066.2701546	chr4	2528678	2528844	1
SRR10612066.2702141	chr8	136555328	136555514	1
SRR10612066.2702190	chr1	178425973	178426890	1
SRR10612066.2702661	chr2	73305615	73315596	1
SRR10612066.2702802	chr16	80754361	80754525	1
SRR10612066.2702876_SRR10612066.2936299	chr11	64786252	64786365	2
SRR10612066.2702941	chr1	109428113	109440204	1
SRR10612066.2703634	chr4	13271732	13272117	1
SRR10612066.2703658	chr16	78483060	78483232	1
SRR10612066.2704528	chr9	19376857	19377688	1
SRR10612066.2704875	chr21	17795789	17795943	1
SRR10612066.2704936_SRR10612066.5865833	chr3	47931073	47931273	2
SRR10612066.2705347	chr16	2817452	2817661	1
SRR10612066.2705384	chr7	15268531	15268850	1
SRR10612066.2705534	chr15	77560381	77560598	1
SRR10612066.2705773	chr4	119623761	119625160	1
SRR10612066.2706138	chr10	73766972	73767131	1
SRR10612066.2706254	chr12	56526238	56526367	1
SRR10612066.2706261	chr11	93083542	93083747	1
SRR10612066.2706294_SRR10612066.3827233_SRR10612066.662109_SRR10612066.1215486	chr21	14684656	14684781	4
SRR10612066.2706470	chr19	9259007	9259269	1
SRR10612066.2706665	chr6	70049225	70071405	1
SRR10612066.2707061	chr6	84366483	84375234	1
SRR10612066.2707146	chr22	38891322	38891432	1
SRR10612066.2707308	chr1	11860062	11860673	1
SRR10612066.2707490_SRR10612066.5294004	chr10	102683730	102685776	2
SRR10612066.2707734	chr17	62515443	62525551	1
SRR10612066.2708046	chr12	114313088	114313455	1
SRR10612066.2708134	chr8	871012	871329	1
SRR10612066.2708154	chr3	129019023	129019210	1
SRR10612066.2708375	chr22	19027496	19027903	1
SRR10612066.2708498	chr2	102795051	102795272	1
SRR10612066.2708568	chr8	144991984	144992080	1
SRR10612066.2708793	chr6	111601053	111601360	1
SRR10612066.2708836	chr1	145242702	145242819	1
SRR10612066.2708914_SRR10612066.3722525	chr2	15323156	15323427	2
SRR10612066.2709277	chr16	19775168	19838457	1
SRR10612066.2709290	chr11	16411357	16411492	1
SRR10612066.2709344	chr6	84350870	84366576	1
SRR10612066.2709441	chr9	34030762	34031569	1
SRR10612066.2709599	chr1	67411902	67423868	1
SRR10612066.2710421	chr4	48429687	48429872	1
SRR10612066.2710840	chr7	134890085	134890606	1
SRR10612066.2711029	chr2	170231977	170232121	1
SRR10612066.2711151	chr4	56262851	56263049	1
SRR10612066.2711286	chr12	27199091	27219160	1
SRR10612066.2711361	chr1	161326556	161332251	1
SRR10612066.2711931	chr14	53226423	53237888	1
SRR10612066.2711988	chr19	45573373	45573535	1
SRR10612066.2712219	chr16	24833690	24833996	1
SRR10612066.2712264	chr7	99064807	99065214	1
SRR10612066.2712535	chr2	167289169	167298085	1
SRR10612066.2712552_SRR10612066.5087978_SRR10612066.5192788_SRR10612066.6423749_SRR10612066.6956645_SRR10612066.7206613_SRR10612066.2121284_SRR10612066.4756439_SRR10612066.5168774_SRR10612066.5178872	chr2	89087835	89091985	10
SRR10612066.2712582	chr5	158871661	158877741	1
SRR10612066.2712602	chr18	48581219	48584613	1
SRR10612066.2712750	chr2	183995166	183998328	1
SRR10612066.2712953	chr12	1868733	1868868	1
SRR10612066.2712978_SRR10612066.4134407	chr2	153378480	153399319	2
SRR10612066.2713139_SRR10612066.4003634	chr10	37841269	37867758	2
SRR10612066.2713189	chr16	78142330	78148930	1
SRR10612066.2713505	chr12	4798678	4798900	1
SRR10612066.2713820	chr3	180651123	180671628	1
SRR10612066.2713921	chr17	80846644	80847011	1
SRR10612066.2713923	chr2	32658708	32660653	1
SRR10612066.2714030	chr6	28555258	28555898	1
SRR10612066.2714126	chr10	73729611	73729929	1
SRR10612066.2714205_SRR10612066.5908887_SRR10612066.6027057_SRR10612066.6317635	chr14	70236737	70236866	4
SRR10612066.2714471	chr19	2046428	2051181	1
SRR10612066.2714566_SRR10612066.3490826_SRR10612066.3931668	chr16	1891821	1894965	3
SRR10612066.2714983	chr4	62064144	62064309	1
SRR10612066.2715033	chr2	131220349	131415525	1
SRR10612066.2715057	chr15	74892955	74893287	1
SRR10612066.2715133	chr6	74533386	74533511	1
SRR10612066.2715253_SRR10612066.3565118	chr13	111804655	111804768	2
SRR10612066.2715278	chr12	49994724	49994864	1
SRR10612066.2715454_SRR10612066.2732417	chrX	30158921	30159040	2
SRR10612066.2715479_SRR10612066.3466351_SRR10612066.1879969_SRR10612066.2132921	chr10	73822255	73822416	4
SRR10612066.2715491	chr13	25495837	25496208	1
SRR10612066.2715544	chr19	37123377	37123616	1
SRR10612066.2716630	chr9	35604734	35605343	1
SRR10612066.2716701	chr6	53182915	53183120	1
SRR10612066.2716815_SRR10612066.4072681	chr7	65235606	65235772	2
SRR10612066.2716828	chr4	120404457	120404699	1
SRR10612066.2717308	chr19	50804495	50804637	1
SRR10612066.2717384	chr2	61193806	61194097	1
SRR10612066.2717545	chr6	2077681	2077891	1
SRR10612066.2717710	chr18	12188504	12188858	1
SRR10612066.2717894	chr1	155322390	155322619	1
SRR10612066.2717905	chr8	103596852	103597260	1
SRR10612066.2717942_SRR10612066.4055008	chr4	1919927	1920243	2
SRR10612066.2718180	chr10	70644530	70644642	1
SRR10612066.2718679	chr11	71745286	71745533	1
SRR10612066.2718720	chr3	124127561	124128030	1
SRR10612066.2718748	chr17	74390014	74390184	1
SRR10612066.2718920	chr9	66129820	66130120	1
SRR10612066.2719087	chr7	66213411	66213609	1
SRR10612066.2719168	chr5	168889271	168890038	1
SRR10612066.2719646	chr5	93855951	93918289	1
SRR10612066.2719723	chr3	4797808	4798032	1
SRR10612066.2719956	chr3	196230097	196230301	1
SRR10612066.2719989	chr9	114676877	114678116	1
SRR10612066.2720943	chr19	36606443	36607031	1
SRR10612066.2720946	chr1	178063753	178252752	1
SRR10612066.2721037	chr3	65575927	65576314	1
SRR10612066.2721104	chr4	139954958	139955216	1
SRR10612066.2721257	chr12	82915186	82915368	1
SRR10612066.2721423	chr7	66362557	66362722	1
SRR10612066.2721635	chr1	92799000	92811475	1
SRR10612066.2721663	chr17	43121703	43121988	1
SRR10612066.2721680	chr7	128520769	128520925	1
SRR10612066.2721862	chr17	26599095	26602793	1
SRR10612066.2721914	chr10	68857431	68857540	1
SRR10612066.2721935_SRR10612066.4584519	chr2	96495958	96496951	2
SRR10612066.2722005	chr9	37147662	37147802	1
SRR10612066.2722075	chr1	69548958	69554245	1
SRR10612066.2722232	chr10	75242906	75243140	1
SRR10612066.2722273	chr7	10991582	10991690	1
SRR10612066.2722555	chr4	5301102	5301196	1
SRR10612066.2722689	chr3	126151584	126151759	1
SRR10612066.2722855	chr16	67354862	67354989	1
SRR10612066.2722905	chr1	219994092	219994262	1
SRR10612066.2723010	chr13	37545378	37545506	1
SRR10612066.2723724	chr7	38831873	38832106	1
SRR10612066.2723730	chr14	75201491	75201634	1
SRR10612066.2724662	chr7	70051518	70051723	1
SRR10612066.2724818	chr11	47023638	47023832	1
SRR10612066.2724855	chr4	871110	871279	1
SRR10612066.2724869	chr9	24861345	24861574	1
SRR10612066.2724976	chr13	77700583	77700680	1
SRR10612066.2725219	chr13	77689931	77690128	1
SRR10612066.2725563	chr11	28279127	28279395	1
SRR10612066.2726265	chr11	109949311	109949694	1
SRR10612066.2726284	chr21	36744424	36744597	1
SRR10612066.2726466	chr4	178878534	178878663	1
SRR10612066.2726527	chr6	7298210	7310257	1
SRR10612066.2726922	chr4	103910712	103911005	1
SRR10612066.2727144	chr2	198349671	198349823	1
SRR10612066.2727254	chr6	87890285	87890470	1
SRR10612066.2727312	chr15	64658399	64658543	1
SRR10612066.2727804	chr1	35793502	35793706	1
SRR10612066.2727833	chr10	116879951	116975640	1
SRR10612066.2728359	chr8	30701773	30702448	1
SRR10612066.2728725	chr18	76416924	76417188	1
SRR10612066.2728834	chr1	167211949	167212149	1
SRR10612066.2728839	chr9	23943852	23944363	1
SRR10612066.2728866	chr7	79199037	79199237	1
SRR10612066.2728920_SRR10612066.5832771	chr7	132973682	132973855	2
SRR10612066.2729241	chr3	18466494	18466733	1
SRR10612066.2729427_SRR10612066.6243624	chr22	28910745	28941566	2
SRR10612066.2729587	chr7	6128418	6131000	1
SRR10612066.2729634	chr2	69350246	69350444	1
SRR10612066.2729636	chr11	47033699	47033898	1
SRR10612066.2729660	chr12	57685192	57685350	1
SRR10612066.2729675_SRR10612066.3196742	chr16	66819949	66820161	2
SRR10612066.2729695	chr11	96582754	96582882	1
SRR10612066.2729709	chr7	54486917	54487164	1
SRR10612066.2729784	chr9	19093180	19094375	1
SRR10612066.2729843	chr2	69736533	69741691	1
SRR10612066.2729996	chr10	21977042	21977429	1
SRR10612066.2730124	chr1	10306772	10306928	1
SRR10612066.2730275	chr15	91835579	91835747	1
SRR10612066.2730353	chr5	74041506	74046492	1
SRR10612066.2730785	chr6	163483203	163510359	1
SRR10612066.2730832	chr2	122342156	122342481	1
SRR10612066.2730931_SRR10612066.5033584_SRR10612066.6287839_SRR10612066.6962014_SRR10612066.6186095	chr22	28910745	28915309	5
SRR10612066.2731364	chr5	170715809	170715969	1
SRR10612066.2731632	chr12	22205347	22205468	1
SRR10612066.2731778	chr22	38029097	38029192	1
SRR10612066.2731965	chr17	70924614	70924786	1
SRR10612066.2732152	chr1	210021995	210022183	1
SRR10612066.2732337	chr1	222803787	222804047	1
SRR10612066.2732481	chr12	70267131	70267297	1
SRR10612066.2732580	chr1	180856232	180856581	1
SRR10612066.2732700	chr6	8655327	8655529	1
SRR10612066.2732815	chr1	92459636	92459748	1
SRR10612066.2732841	chr21	36542515	36542777	1
SRR10612066.2732918	chr2	85607558	85607768	1
SRR10612066.2733009	chr7	76255195	76255349	1
SRR10612066.2733091	chr19	55670622	55671283	1
SRR10612066.2733283	chr2	132480263	132480375	1
SRR10612066.2733315_SRR10612066.6454307	chr15	88796176	88796285	2
SRR10612066.2733701_SRR10612066.2286222	chr6	101957402	101957499	2
SRR10612066.2733903	chr17	8049910	8050089	1
SRR10612066.2734403	chr13	96633848	96634249	1
SRR10612066.2734453	chr15	84856643	84961564	1
SRR10612066.2734500	chr5	8772054	8772212	1
SRR10612066.2734504	chr7	137024026	137024327	1
SRR10612066.2734560	chr12	19406906	19413939	1
SRR10612066.2734617	chr16	19709870	19710163	1
SRR10612066.2734673	chr18	14323512	14323826	1
SRR10612066.2735029	chr9	110081119	110086208	1
SRR10612066.2735141	chr12	110475192	110475613	1
SRR10612066.2735272_SRR10612066.2942747	chr3	183904963	183905164	2
SRR10612066.2735463	chr2	63376489	63376810	1
SRR10612066.2735627	chr6	152115160	152115354	1
SRR10612066.2735826	chr9	98425448	98425659	1
SRR10612066.2735877	chr15	22045873	22046177	1
SRR10612066.2735881	chr12	118828180	118828495	1
SRR10612066.2736284_SRR10612066.5554598_SRR10612066.5653975_SRR10612066.6791763_SRR10612066.7121716_SRR10612066.7220071	chr10	37430668	37430871	6
SRR10612066.2736475	chr10	98594885	98595037	1
SRR10612066.2736725_SRR10612066.5296299_SRR10612066.5806971	chr1	193116996	193121574	3
SRR10612066.2736760	chr19	36029282	36033311	1
SRR10612066.2736875	chrX	145093285	145093401	1
SRR10612066.2737336	chr4	153429849	153429955	1
SRR10612066.2737494	chr5	115627213	115653997	1
SRR10612066.2737617	chr2	30241920	30242233	1
SRR10612066.2738018	chr13	76195899	76335174	1
SRR10612066.2738156	chr5	175901851	175902093	1
SRR10612066.2738339	chr17	79270871	79270984	1
SRR10612066.2738386	chr20	44934284	44934473	1
SRR10612066.2738513	chr9	14868454	14868830	1
SRR10612066.2738998	chr1	61620189	61620433	1
SRR10612066.2739320	chr7	33680578	33681921	1
SRR10612066.2739969	chr5	105407147	105407346	1
SRR10612066.2740160	chr2	204323115	204323615	1
SRR10612066.2740171	chrX	100056732	100056863	1
SRR10612066.2740183	chr12	99322996	99323099	1
SRR10612066.2740414	chr21	37431684	37431923	1
SRR10612066.2740444	chr14	20808655	20811351	1
SRR10612066.2740477	chr10	105363140	105363248	1
SRR10612066.2740492	chr22	32021948	32026540	1
SRR10612066.2740582	chr16	424068	424258	1
SRR10612066.2740669	chr12	10356046	10356246	1
SRR10612066.2740687	chr19	42474364	42474655	1
SRR10612066.2740795	chr20	32880194	32883376	1
SRR10612066.2741321	chr8	41832222	41907219	1
SRR10612066.2741593	chr5	6714431	6714551	1
SRR10612066.2741631	chr1	236749946	236750145	1
SRR10612066.2741691	chr18	11677849	11678136	1
SRR10612066.2741719	chr1	25831085	25831292	1
SRR10612066.2741866	chr8	10247379	10247557	1
SRR10612066.2742085	chr16	46693946	46694209	1
SRR10612066.2742118	chr10	117351772	117352017	1
SRR10612066.2742157	chr6	32398926	32399055	1
SRR10612066.2742283	chr2	179404245	179404435	1
SRR10612066.2742302	chr2	37455478	37455627	1
SRR10612066.2742743	chr2	165367066	165367277	1
SRR10612066.2742747	chr5	86690250	86707164	1
SRR10612066.2743229	chr14	104003238	104003465	1
SRR10612066.2743318	chr14	94197345	94197491	1
SRR10612066.2743418	chr7	133786312	133786488	1
SRR10612066.2743678	chr1	204106949	204107081	1
SRR10612066.2743814	chr4	170476874	170476998	1
SRR10612066.2744028	chr20	12962882	12963013	1
SRR10612066.2744290	chr7	30324385	30324555	1
SRR10612066.2744729	chr1	8075652	8086395	1
SRR10612066.2745081_SRR10612066.3991409_SRR10612066.3898594_SRR10612066.6280543	chr14	91386550	91413897	4
SRR10612066.2745215	chr11	35792888	35793033	1
SRR10612066.2745794	chr10	46914202	46914691	1
SRR10612066.2746021	chr16	15949480	15949687	1
SRR10612066.2746324	chr17	7126080	7126330	1
SRR10612066.2746352	chr2	25967158	25972602	1
SRR10612066.2746362	chr16	53105705	53105863	1
SRR10612066.2746366	chr2	169000502	169000588	1
SRR10612066.2746430	chr15	49327754	49329934	1
SRR10612066.2746480	chr8	144777336	144777577	1
SRR10612066.2746717	chr4	103916179	103916299	1
SRR10612066.2747011	chr11	66484736	66484835	1
SRR10612066.2747062	chr12	62932058	62943538	1
SRR10612066.2747492	chr3	31915175	31915462	1
SRR10612066.2747562	chr8	17150246	17150443	1
SRR10612066.2747722	chr17	62971865	62971979	1
SRR10612066.2747887	chr10	99349504	99349721	1
SRR10612066.2747987	chr10	395292	403839	1
SRR10612066.2748248	chr19	11055208	11055454	1
SRR10612066.2748552	chr6	36975461	36975626	1
SRR10612066.2748563	chr3	164326780	164337228	1
SRR10612066.2748567	chr22	44124010	44124097	1
SRR10612066.2748586	chr19	3667853	3668015	1
SRR10612066.2748740	chr3	57861760	57862479	1
SRR10612066.2748778	chr14	76620409	76620576	1
SRR10612066.2748868	chr3	48618469	48618728	1
SRR10612066.2750275	chr6	167592539	167789561	1
SRR10612066.2750447	chr7	10767800	10768051	1
SRR10612066.2750504_SRR10612066.257017_SRR10612066.1338808_SRR10612066.1365438_SRR10612066.1387168_SRR10612066.1549307_SRR10612066.1878357	chr19	11030731	11030875	7
SRR10612066.2750678	chr8	25110646	25111057	1
SRR10612066.2751659	chr3	61604017	61604107	1
SRR10612066.2752845	chr9	4107743	4107950	1
SRR10612066.2752870	chr2	234710521	234710711	1
SRR10612066.2752953	chr14	53889025	53889281	1
SRR10612066.2753036	chr2	218028090	218030177	1
SRR10612066.2753151	chr17	41926121	41931293	1
SRR10612066.2753161	chr19	44740658	44792127	1
SRR10612066.2753428	chr1	23757588	23758296	1
SRR10612066.2753517	chr13	37602065	37602224	1
SRR10612066.2753565	chr1	155356561	155356757	1
SRR10612066.2753587	chr15	20644181	20644377	1
SRR10612066.2753675	chr20	37938426	37938687	1
SRR10612066.2753684	chr8	98278608	98278793	1
SRR10612066.2753829_SRR10612066.6136905_SRR10612066.6140853_SRR10612066.6297917_SRR10612066.6370038_SRR10612066.1328482_SRR10612066.6939798	chr1	178708535	178710693	7
SRR10612066.2753885	chr9	125633067	125633321	1
SRR10612066.2753967	chr5	170574120	170574318	1
SRR10612066.2754489	chr3	158138149	158138539	1
SRR10612066.2754514	chr15	77472514	77472648	1
SRR10612066.2754623	chr9	67941160	67941355	1
SRR10612066.2754724	chr7	2878753	2878853	1
SRR10612066.2755527	chr22	24938787	24939065	1
SRR10612066.2755741	chr18	54814468	54814581	1
SRR10612066.2756031	chr3	197528899	197529128	1
SRR10612066.2756043	chr7	897520	899822	1
SRR10612066.2756309	chr8	141745349	141762418	1
SRR10612066.2756596	chr17	37588195	37604110	1
SRR10612066.2756807	chr3	187455580	187455765	1
SRR10612066.2757105	chr3	58078278	58078375	1
SRR10612066.2757114	chr10	103716412	103717425	1
SRR10612066.2757520_SRR10612066.2965538	chr1	63944435	63974241	2
SRR10612066.2757672	chr1	854047	854209	1
SRR10612066.2758284	chr13	52031872	52032115	1
SRR10612066.2758556	chr2	15601357	15607904	1
SRR10612066.2758825	chr17	45745690	45747130	1
SRR10612066.2758946	chr22	49920610	49920812	1
SRR10612066.2759155	chr1	151780053	151785535	1
SRR10612066.2759162	chr16	74359870	74359984	1
SRR10612066.2759224	chr16	20763992	20764283	1
SRR10612066.2759259	chr7	76824902	76825006	1
SRR10612066.2759278_SRR10612066.5285231_SRR10612066.6819675_SRR10612066.7124358	chr15	33445240	33447249	4
SRR10612066.2759702	chr11	23102317	23102575	1
SRR10612066.2760546	chr8	131366908	131367071	1
SRR10612066.2760965	chr2	68413598	68413723	1
SRR10612066.2761457	chr20	17864045	17864157	1
SRR10612066.2761534	chr1	182839002	182839175	1
SRR10612066.2761549	chr3	170150636	170150785	1
